"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.403047187E1,9.724228363E0,-4.460723877E-2,-6.911128235E-1
2.404040087E1,9.721234589E0,-3.442840576E-2,-6.981481934E-1
2.405032887E1,9.732760620E0,-3.367996216E-2,-6.962022400E-1
2.406025787E1,9.734556885E0,-2.948867798E-2,-6.891668701E-1
2.407018688E1,9.724827118E0,-2.754272461E-2,-6.818321228E-1
2.408011587E1,9.719138947E0,-3.218307495E-2,-6.948550415E-1
2.409004487E1,9.721983032E0,-3.008743286E-2,-6.960525513E-1
2.409997387E1,9.738748169E0,-3.128494263E-2,-6.945556641E-1
2.410990287E1,9.723030853E0,-3.278182983E-2,-6.914122009E-1
2.411983187E1,9.725575562E0,-3.682342529E-2,-6.920109558E-1
2.412975987E1,9.729168091E0,-4.101470947E-2,-6.890171814E-1
2.413968888E1,9.729617157E0,-3.936813354E-2,-6.959028625E-1
2.414961787E1,9.732012177E0,-3.173400879E-2,-7.014413452E-1
2.415954687E1,9.720935211E0,-3.457809448E-2,-7.029382324E-1
2.416947587E1,9.720635834E0,-3.607498169E-2,-6.926097107E-1
2.417940487E1,9.736951904E0,-3.143463135E-2,-6.896159363E-1
2.418933387E1,9.726024628E0,-3.757186890E-2,-6.972500610E-1
2.419926287E1,9.719887390E0,-3.248245239E-2,-6.953041077E-1
2.420919088E1,9.727371826E0,-2.664459229E-2,-6.881190491E-1
2.421911987E1,9.730814667E0,-2.829116821E-2,-6.972500610E-1
2.422904887E1,9.724827118E0,-2.888992310E-2,-6.982978821E-1
2.423897787E1,9.720935211E0,-3.442840576E-2,-7.000941467E-1
2.424890687E1,9.731263733E0,-3.128494263E-2,-6.923103333E-1
2.425883587E1,9.739346924E0,-3.308120728E-2,-6.966513062E-1
2.426876487E1,9.734107819E0,-3.787124634E-2,-6.978488159E-1
2.427869388E1,9.719138947E0,-3.547622681E-2,-6.911128235E-1
2.428862287E1,9.720336456E0,-3.547622681E-2,-6.878196716E-1
2.429855087E1,9.740544434E0,-2.754272461E-2,-6.987469482E-1
2.430847987E1,9.732461243E0,-3.293151855E-2,-6.956034851E-1
2.431840887E1,9.719887390E0,-3.353027344E-2,-6.972500610E-1
2.432833787E1,9.725874939E0,-3.397933960E-2,-6.999444580E-1
2.433826687E1,9.738897858E0,-3.382965088E-2,-6.953041077E-1
2.434819588E1,9.720037079E0,-3.128494263E-2,-7.021897888E-1
2.435812487E1,9.722881165E0,-3.248245239E-2,-6.988966370E-1
2.436805387E1,9.722132721E0,-3.517684937E-2,-6.957531738E-1
2.437798187E1,9.727371826E0,-3.592529297E-2,-6.982978821E-1
2.438791087E1,9.727371826E0,-2.993774414E-2,-7.066804504E-1
2.439783987E1,9.719438324E0,-3.263214111E-2,-7.026388550E-1
2.440776887E1,9.721983032E0,-3.637435913E-2,-7.003935242E-1
2.441769788E1,9.725425873E0,-3.367996216E-2,-7.015910339E-1
2.442762687E1,9.728569336E0,-3.323089600E-2,-6.939569092E-1
2.443755587E1,9.717342682E0,-3.008743286E-2,-6.914122009E-1
2.444748487E1,9.722432098E0,-3.128494263E-2,-7.026388550E-1
2.445741287E1,9.730215912E0,-3.667373657E-2,-6.948550415E-1
2.446734187E1,9.732311554E0,-3.981719971E-2,-7.035369873E-1
2.447727087E1,9.729916534E0,-3.263214111E-2,-6.906637573E-1
2.448719988E1,9.720486145E0,-2.978805542E-2,-6.894662476E-1
2.449712887E1,9.720785522E0,-2.649490356E-2,-6.948550415E-1
2.450705787E1,9.725425873E0,-3.083587646E-2,-6.936575317E-1
2.451698687E1,9.719588013E0,-3.517684937E-2,-7.030879211E-1
2.452691587E1,9.717941437E0,-2.649490356E-2,-6.914122009E-1
2.453684487E1,9.731263733E0,-3.188369751E-2,-7.018904114E-1
2.454677288E1,9.728868713E0,-2.799179077E-2,-6.947053528E-1
2.455670188E1,9.723479919E0,-3.397933960E-2,-6.888674927E-1
2.456663087E1,9.724228363E0,-3.308120728E-2,-6.978488159E-1
2.457655987E1,9.725874939E0,-2.888992310E-2,-7.009922791E-1
2.458648887E1,9.731114044E0,-2.814147949E-2,-6.903643799E-1
2.459641787E1,9.722432098E0,-3.158432007E-2,-6.836283875E-1
2.460634687E1,9.729168091E0,-3.457809448E-2,-6.825805664E-1
2.461627587E1,9.736502838E0,-3.817062378E-2,-6.951544189E-1
2.462620446E1,9.732610931E0,-3.353027344E-2,-6.909631348E-1
2.463613346E1,9.722282410E0,-3.263214111E-2,-6.965016174E-1
2.464606246E1,9.710906067E0,-3.427871704E-2,-6.993457031E-1
2.465599146E1,9.730066223E0,-2.529739380E-2,-6.933581543E-1
2.466592046E1,9.735604706E0,-2.559677124E-2,-6.953041077E-1
2.467584946E1,9.725425873E0,-2.604583740E-2,-6.915618896E-1
2.468577846E1,9.717642059E0,-3.457809448E-2,-6.905140686E-1
2.469570746E1,9.732461243E0,-3.128494263E-2,-7.068301392E-1
2.470563646E1,9.727371826E0,-2.903961182E-2,-7.027885437E-1
2.471556446E1,9.728120270E0,-2.529739380E-2,-6.953041077E-1
2.472549346E1,9.727072449E0,-3.772155762E-2,-6.976991272E-1
2.473542246E1,9.726773071E0,-3.308120728E-2,-6.972500610E-1
2.474535146E1,9.735005951E0,-3.622467041E-2,-7.035369873E-1
2.475528046E1,9.722282410E0,-3.397933960E-2,-6.966513062E-1
2.476520946E1,9.719737701E0,-2.963836670E-2,-6.920109558E-1
2.477513846E1,9.718839569E0,-3.008743286E-2,-6.948550415E-1
2.478506746E1,9.729317780E0,-3.248245239E-2,-7.032376099E-1
2.479499546E1,9.722132721E0,-2.918930054E-2,-6.973997498E-1
2.480492446E1,9.724378052E0,-3.442840576E-2,-6.863227844E-1
2.481485346E1,9.722282410E0,-3.083587646E-2,-7.014413452E-1
2.482478246E1,9.729467468E0,-3.847000122E-2,-6.950047302E-1
2.483471146E1,9.730664978E0,-2.993774414E-2,-6.947053528E-1
2.484464046E1,9.733808441E0,-2.874023438E-2,-6.966513062E-1
2.485456946E1,9.724228363E0,-2.604583740E-2,-6.997947693E-1
2.486449846E1,9.724976807E0,-3.502716064E-2,-6.987469482E-1
2.487442646E1,9.727521515E0,-3.607498169E-2,-6.969506836E-1
2.488435546E1,9.715247040E0,-3.891906738E-2,-6.951544189E-1
2.489428446E1,9.725126495E0,-3.757186890E-2,-6.930587769E-1
2.490421346E1,9.733808441E0,-3.083587646E-2,-6.858737183E-1
2.491414246E1,9.741891632E0,-3.742218018E-2,-6.973997498E-1
2.492407146E1,9.719887390E0,-2.814147949E-2,-7.002438354E-1
2.493400046E1,9.721384277E0,-2.888992310E-2,-6.981481934E-1
2.494392946E1,9.729766846E0,-3.981719971E-2,-7.006929016E-1
2.495385846E1,9.730215912E0,-3.278182983E-2,-7.039860535E-1
2.496378646E1,9.721533966E0,-3.367996216E-2,-6.953041077E-1
2.497371546E1,9.720935211E0,-3.412902832E-2,-6.900650024E-1
2.498364446E1,9.732161865E0,-3.532653809E-2,-6.956034851E-1
2.499357346E1,9.729317780E0,-3.787124634E-2,-6.945556641E-1
2.500350246E1,9.722731476E0,-3.712280273E-2,-6.872209167E-1
2.501343146E1,9.720935211E0,-3.532653809E-2,-6.933581543E-1
2.502336046E1,9.728419647E0,-3.951782227E-2,-6.982978821E-1
2.503328946E1,9.726174316E0,-3.397933960E-2,-7.000941467E-1
2.504321746E1,9.724827118E0,-2.724334717E-2,-7.026388550E-1
2.505314646E1,9.720037079E0,-3.592529297E-2,-6.997947693E-1
2.506307546E1,9.734107819E0,-3.502716064E-2,-7.003935242E-1
2.507300446E1,9.736203461E0,-3.353027344E-2,-6.963519287E-1
2.508293346E1,9.728419647E0,-3.996688843E-2,-6.869215393E-1
2.509286246E1,9.725575562E0,-3.876937866E-2,-6.926097107E-1
2.510279146E1,9.730515289E0,-3.263214111E-2,-6.981481934E-1
2.511272046E1,9.728569336E0,-3.203338623E-2,-6.903643799E-1
2.512264846E1,9.720037079E0,-3.308120728E-2,-6.969506836E-1
2.513257746E1,9.724078674E0,-3.457809448E-2,-6.944059753E-1
2.514250646E1,9.724527740E0,-4.026626587E-2,-7.045848083E-1
2.515243546E1,9.730964355E0,-3.083587646E-2,-6.944059753E-1
2.516236446E1,9.728419647E0,-2.619552612E-2,-6.956034851E-1
2.517229346E1,9.726174316E0,-2.739303589E-2,-6.947053528E-1
2.518222246E1,9.731114044E0,-3.412902832E-2,-6.920109558E-1
2.519215146E1,9.730215912E0,-3.517684937E-2,-7.008425903E-1
2.520208046E1,9.718989258E0,-3.802093506E-2,-6.938072205E-1
2.521200846E1,9.720486145E0,-3.233276367E-2,-6.957531738E-1
2.522193746E1,9.721683655E0,-2.664459229E-2,-7.020401001E-1
2.523186646E1,9.730814667E0,-3.427871704E-2,-6.962022400E-1
2.524179546E1,9.723180542E0,-3.412902832E-2,-6.915618896E-1
2.525172446E1,9.724677429E0,-3.817062378E-2,-6.935078430E-1
2.526165346E1,9.716444550E0,-3.053649902E-2,-7.014413452E-1
2.527158246E1,9.726473694E0,-3.562591553E-2,-6.954537964E-1
2.528151146E1,9.730964355E0,-3.517684937E-2,-7.012916565E-1
2.529143946E1,9.722881165E0,-3.487747192E-2,-6.969506836E-1
2.530136846E1,9.733209686E0,-3.158432007E-2,-6.905140686E-1
2.531129746E1,9.728569336E0,-3.472778320E-2,-6.935078430E-1
2.532122646E1,9.723030853E0,-3.562591553E-2,-6.939569092E-1
2.533115546E1,9.721384277E0,-3.083587646E-2,-6.962022400E-1
2.534108446E1,9.731263733E0,-3.068618774E-2,-6.885681152E-1
2.535101346E1,9.731563110E0,-3.772155762E-2,-6.966513062E-1
2.536094246E1,9.727970581E0,-3.562591553E-2,-7.026388550E-1
2.537087046E1,9.723180542E0,-2.963836670E-2,-7.092251587E-1
2.538079946E1,9.730964355E0,-2.679428101E-2,-7.005432129E-1
2.539072846E1,9.729317780E0,-2.814147949E-2,-6.948550415E-1
2.540065746E1,9.722432098E0,-2.619552612E-2,-6.941065979E-1
2.541058646E1,9.721833344E0,-3.293151855E-2,-6.999444580E-1
2.542051546E1,9.725425873E0,-3.188369751E-2,-7.014413452E-1
2.543044446E1,9.731413422E0,-3.098556519E-2,-6.885681152E-1
2.544037346E1,9.724976807E0,-3.248245239E-2,-7.069798279E-1
2.545030246E1,9.726324005E0,-3.023712158E-2,-6.924600220E-1
2.546023046E1,9.728269958E0,-3.353027344E-2,-6.894662476E-1
2.547015946E1,9.720635834E0,-2.859054565E-2,-7.051835632E-1
2.548008846E1,9.723330231E0,-2.395019531E-2,-6.987469482E-1
2.549001746E1,9.727671204E0,-3.996688843E-2,-6.971003723E-1
2.549994646E1,9.730515289E0,-4.176315308E-2,-6.926097107E-1
2.550987546E1,9.733359375E0,-3.517684937E-2,-6.985972595E-1
2.551980446E1,9.736502838E0,-3.547622681E-2,-6.891668701E-1
2.552973346E1,9.724827118E0,-3.382965088E-2,-6.876699829E-1
2.553966146E1,9.713899841E0,-2.649490356E-2,-6.984475708E-1
2.554959046E1,9.730814667E0,-2.769241333E-2,-6.927593994E-1
2.555951946E1,9.733808441E0,-3.757186890E-2,-6.915618896E-1
2.556944846E1,9.711804199E0,-3.772155762E-2,-7.011419678E-1
2.557937746E1,9.725575562E0,-2.514770508E-2,-6.972500610E-1
2.558930646E1,9.731263733E0,-2.499801636E-2,-6.887178040E-1
2.559923546E1,9.727072449E0,-3.023712158E-2,-6.979985046E-1
2.560916446E1,9.719588013E0,-3.338058472E-2,-6.930587769E-1
2.561909246E1,9.729467468E0,-3.188369751E-2,-6.975494385E-1
2.562902096E1,9.732012177E0,-3.667373657E-2,-6.976991272E-1
2.563894996E1,9.721833344E0,-3.472778320E-2,-6.997947693E-1
2.564887896E1,9.713750153E0,-4.415817261E-2,-7.002438354E-1
2.565880796E1,9.721983032E0,-3.053649902E-2,-6.893165588E-1
2.566873696E1,9.725874939E0,-3.098556519E-2,-6.948550415E-1
2.567866596E1,9.726024628E0,-3.308120728E-2,-6.950047302E-1
2.568859496E1,9.721833344E0,-3.682342529E-2,-6.896159363E-1
2.569852396E1,9.711504822E0,-3.622467041E-2,-7.044351196E-1
2.570845196E1,9.723479919E0,-3.442840576E-2,-7.018904114E-1
2.571838096E1,9.739346924E0,-3.502716064E-2,-6.979985046E-1
2.572830996E1,9.730215912E0,-3.233276367E-2,-6.962022400E-1
2.573823896E1,9.726623383E0,-3.263214111E-2,-6.965016174E-1
2.574816796E1,9.725126495E0,-3.487747192E-2,-6.939569092E-1
2.575809696E1,9.728868713E0,-3.248245239E-2,-6.987469482E-1
2.576802596E1,9.726623383E0,-3.367996216E-2,-6.863227844E-1
2.577795496E1,9.722581787E0,-3.038681030E-2,-6.978488159E-1
2.578788296E1,9.731563110E0,-3.338058472E-2,-7.060816956E-1
2.579781196E1,9.727671204E0,-3.592529297E-2,-7.017407227E-1
2.580774096E1,9.722731476E0,-3.293151855E-2,-6.976991272E-1
2.581766996E1,9.726623383E0,-3.697311401E-2,-6.975494385E-1
2.582759896E1,9.733209686E0,-2.754272461E-2,-6.971003723E-1
2.583752796E1,9.726024628E0,-3.667373657E-2,-6.908134460E-1
2.584745696E1,9.726773071E0,-3.682342529E-2,-6.941065979E-1
2.585738596E1,9.720635834E0,-3.442840576E-2,-6.969506836E-1
2.586731396E1,9.729617157E0,-3.353027344E-2,-7.036866760E-1
2.587724296E1,9.728269958E0,-3.278182983E-2,-7.000941467E-1
2.588717196E1,9.722132721E0,-2.903961182E-2,-6.926097107E-1
2.589710096E1,9.721084900E0,-3.562591553E-2,-6.870712280E-1
2.590702996E1,9.728569336E0,-2.754272461E-2,-7.021897888E-1
2.591695896E1,9.737850037E0,-3.517684937E-2,-6.973997498E-1
2.592688796E1,9.715845795E0,-3.936813354E-2,-6.914122009E-1
2.593681696E1,9.714797974E0,-3.098556519E-2,-6.968009949E-1
2.594674596E1,9.728120270E0,-3.382965088E-2,-7.039860535E-1
2.595667396E1,9.743238831E0,-4.251159668E-2,-6.926097107E-1
2.596660296E1,9.727371826E0,-3.382965088E-2,-6.954537964E-1
2.597653196E1,9.716743927E0,-3.442840576E-2,-6.909631348E-1
2.598646096E1,9.727072449E0,-3.682342529E-2,-6.963519287E-1
2.599638996E1,9.729617157E0,-3.577560425E-2,-6.953041077E-1
2.600631896E1,9.722581787E0,-3.293151855E-2,-7.000941467E-1
2.601624796E1,9.720186768E0,-3.592529297E-2,-6.945556641E-1
2.602617696E1,9.724677429E0,-3.742218018E-2,-7.036866760E-1
2.603610496E1,9.724677429E0,-2.784210205E-2,-7.033872986E-1
2.604603396E1,9.730365601E0,-3.622467041E-2,-7.006929016E-1
2.605596296E1,9.720336456E0,-3.592529297E-2,-7.011419678E-1
2.606589196E1,9.721384277E0,-3.487747192E-2,-6.935078430E-1
2.607582096E1,9.729916534E0,-2.948867798E-2,-6.930587769E-1
2.608574996E1,9.727222137E0,-3.382965088E-2,-6.944059753E-1
2.609567896E1,9.720336456E0,-3.592529297E-2,-6.900650024E-1
2.610560796E1,9.725874939E0,-3.367996216E-2,-6.976991272E-1
2.611553696E1,9.731862488E0,-3.308120728E-2,-7.071295166E-1
2.612546496E1,9.724527740E0,-3.667373657E-2,-7.015910339E-1
2.613539396E1,9.719438324E0,-3.353027344E-2,-6.953041077E-1
2.614532296E1,9.730515289E0,-3.547622681E-2,-7.008425903E-1
2.615525196E1,9.732311554E0,-3.023712158E-2,-6.947053528E-1
2.616518096E1,9.730215912E0,-4.131408691E-2,-6.966513062E-1
2.617510996E1,9.720037079E0,-3.083587646E-2,-6.944059753E-1
2.618503896E1,9.729018402E0,-2.694396973E-2,-6.888674927E-1
2.619496796E1,9.727671204E0,-3.233276367E-2,-6.981481934E-1
2.620489596E1,9.721533966E0,-2.095642090E-2,-6.984475708E-1
2.621482496E1,9.726024628E0,-3.637435913E-2,-6.899153137E-1
2.622475396E1,9.723629608E0,-3.577560425E-2,-6.923103333E-1
2.623468296E1,9.733808441E0,-3.742218018E-2,-7.008425903E-1
2.624461196E1,9.731413422E0,-3.367996216E-2,-6.894662476E-1
2.625454096E1,9.714947662E0,-3.263214111E-2,-6.854246521E-1
2.626446996E1,9.723180542E0,-2.903961182E-2,-6.971003723E-1
2.627439896E1,9.732461243E0,-3.457809448E-2,-7.098239136E-1
2.628432696E1,9.726922760E0,-2.933898926E-2,-6.914122009E-1
2.629425596E1,9.720037079E0,-3.323089600E-2,-6.982978821E-1
2.630418496E1,9.723928986E0,-3.068618774E-2,-7.032376099E-1
2.631411396E1,9.724078674E0,-3.233276367E-2,-6.991960144E-1
2.632404296E1,9.728269958E0,-3.308120728E-2,-7.038363647E-1
2.633397196E1,9.724677429E0,-3.338058472E-2,-6.887178040E-1
2.634390096E1,9.717043304E0,-3.353027344E-2,-6.975494385E-1
2.635382996E1,9.730964355E0,-3.128494263E-2,-7.015910339E-1
2.636375796E1,9.728569336E0,-3.143463135E-2,-6.884184265E-1
2.637368696E1,9.724677429E0,-3.876937866E-2,-6.938072205E-1
2.638361596E1,9.726324005E0,-3.727249146E-2,-6.947053528E-1
2.639354496E1,9.714797974E0,-4.026626587E-2,-6.950047302E-1
2.640347396E1,9.726174316E0,-2.844085693E-2,-7.078779602E-1
2.641340296E1,9.729018402E0,-3.263214111E-2,-6.988966370E-1
2.642333196E1,9.717941437E0,-2.799179077E-2,-6.882687378E-1
2.643326096E1,9.735155640E0,-2.978805542E-2,-6.933581543E-1
2.644318996E1,9.732461243E0,-3.502716064E-2,-6.932084656E-1
2.645311796E1,9.719737701E0,-2.948867798E-2,-6.891668701E-1
2.646304696E1,9.724228363E0,-3.847000122E-2,-6.882687378E-1
2.647297596E1,9.728719025E0,-3.906875610E-2,-6.920109558E-1
2.648290496E1,9.730814667E0,-3.293151855E-2,-7.000941467E-1
2.649283396E1,9.721983032E0,-3.323089600E-2,-6.945556641E-1
2.650276296E1,9.721683655E0,-3.652404785E-2,-6.999444580E-1
2.651269196E1,9.725874939E0,-2.724334717E-2,-7.003935242E-1
2.652262096E1,9.721833344E0,-2.574645996E-2,-6.902146912E-1
2.653254896E1,9.722282410E0,-2.963836670E-2,-6.968009949E-1
2.654247796E1,9.723629608E0,-3.921844482E-2,-6.959028625E-1
2.655240696E1,9.723629608E0,-3.023712158E-2,-6.985972595E-1
2.656233596E1,9.732311554E0,-3.233276367E-2,-6.920109558E-1
2.657226496E1,9.723479919E0,-4.475692749E-2,-6.942562866E-1
2.658219396E1,9.715995483E0,-2.948867798E-2,-7.044351196E-1
2.659212296E1,9.724827118E0,-3.847000122E-2,-6.954537964E-1
2.660205196E1,9.731263733E0,-3.098556519E-2,-6.905140686E-1
2.661198096E1,9.723629608E0,-3.412902832E-2,-6.890171814E-1
2.662190896E1,9.724827118E0,-3.173400879E-2,-6.981481934E-1
2.663183858E1,9.729766846E0,-2.993774414E-2,-6.959028625E-1
2.664176758E1,9.727222137E0,-2.844085693E-2,-6.975494385E-1
2.665169658E1,9.725874939E0,-3.906875610E-2,-6.858737183E-1
2.666162558E1,9.712702332E0,-2.948867798E-2,-6.954537964E-1
2.667155458E1,9.720935211E0,-3.532653809E-2,-6.994953918E-1
2.668148358E1,9.728868713E0,-3.218307495E-2,-7.015910339E-1
2.669141258E1,9.732760620E0,-3.293151855E-2,-6.979985046E-1
2.670134058E1,9.727820892E0,-3.218307495E-2,-7.027885437E-1
2.671126958E1,9.724078674E0,-3.308120728E-2,-6.979985046E-1
2.672119858E1,9.738748169E0,-2.963836670E-2,-6.953041077E-1
2.673112758E1,9.729168091E0,-3.847000122E-2,-7.024891663E-1
2.674105658E1,9.718390503E0,-3.158432007E-2,-7.021897888E-1
2.675098558E1,9.728569336E0,-3.817062378E-2,-7.084767151E-1
2.676091458E1,9.733808441E0,-3.457809448E-2,-7.008425903E-1
2.677084358E1,9.727820892E0,-3.397933960E-2,-6.959028625E-1
2.678077158E1,9.715396729E0,-3.308120728E-2,-7.045848083E-1
2.679070058E1,9.728569336E0,-3.233276367E-2,-6.976991272E-1
2.680062958E1,9.732012177E0,-3.367996216E-2,-7.008425903E-1
2.681055858E1,9.728868713E0,-3.233276367E-2,-6.893165588E-1
2.682048758E1,9.713750153E0,-2.649490356E-2,-6.932084656E-1
2.683041658E1,9.723180542E0,-3.682342529E-2,-6.981481934E-1
2.684034558E1,9.733808441E0,-3.847000122E-2,-6.971003723E-1
2.685027458E1,9.736951904E0,-4.011657715E-2,-6.975494385E-1
2.686020358E1,9.723180542E0,-3.637435913E-2,-6.932084656E-1
2.687013158E1,9.727072449E0,-2.709365845E-2,-7.012916565E-1
2.688006058E1,9.734107819E0,-2.649490356E-2,-7.053332520E-1
2.688998958E1,9.716743927E0,-3.173400879E-2,-6.927593994E-1
2.689991858E1,9.721983032E0,-2.978805542E-2,-6.923103333E-1
2.690984758E1,9.731712799E0,-3.338058472E-2,-6.893165588E-1
2.691977658E1,9.730964355E0,-2.784210205E-2,-7.002438354E-1
2.692970558E1,9.730964355E0,-3.951782227E-2,-6.870712280E-1
2.693963458E1,9.725725250E0,-3.293151855E-2,-6.935078430E-1
2.694956258E1,9.719438324E0,-3.861968994E-2,-6.963519287E-1
2.695949158E1,9.732311554E0,-2.948867798E-2,-7.042854309E-1
2.696942058E1,9.733509064E0,-3.128494263E-2,-7.005432129E-1
2.697934958E1,9.720486145E0,-3.308120728E-2,-6.984475708E-1
2.698927858E1,9.724078674E0,-3.248245239E-2,-6.994953918E-1
2.699920758E1,9.727970581E0,-3.248245239E-2,-6.840774536E-1
2.700913658E1,9.730515289E0,-3.338058472E-2,-6.908134460E-1
2.701906558E1,9.725126495E0,-2.784210205E-2,-6.929090881E-1
2.702899358E1,9.719588013E0,-2.888992310E-2,-6.973997498E-1
2.703892258E1,9.724677429E0,-3.382965088E-2,-6.926097107E-1
2.704885158E1,9.724677429E0,-3.427871704E-2,-6.899153137E-1
2.705878058E1,9.719438324E0,-3.382965088E-2,-6.942562866E-1
2.706870958E1,9.720336456E0,-3.742218018E-2,-6.994953918E-1
2.707863858E1,9.731563110E0,-3.951782227E-2,-6.988966370E-1
2.708856758E1,9.739945679E0,-3.353027344E-2,-6.971003723E-1
2.709849658E1,9.727970581E0,-3.188369751E-2,-6.981481934E-1
2.710842458E1,9.718540192E0,-3.457809448E-2,-7.011419678E-1
2.711835358E1,9.730515289E0,-3.787124634E-2,-6.929090881E-1
2.712828258E1,9.730814667E0,-3.068618774E-2,-6.941065979E-1
2.713821158E1,9.718839569E0,-3.832031250E-2,-6.996450806E-1
2.714814058E1,9.720486145E0,-2.724334717E-2,-6.936575317E-1
2.715806958E1,9.728719025E0,-3.113525391E-2,-6.863227844E-1
2.716799858E1,9.740095367E0,-3.083587646E-2,-7.029382324E-1
2.717792758E1,9.719138947E0,-3.577560425E-2,-6.870712280E-1
2.718785658E1,9.718689880E0,-3.757186890E-2,-6.926097107E-1
2.719778458E1,9.731862488E0,-4.011657715E-2,-6.947053528E-1
2.720771358E1,9.730215912E0,-3.517684937E-2,-6.935078430E-1
2.721764258E1,9.723629608E0,-3.517684937E-2,-6.966513062E-1
2.722757158E1,9.723779297E0,-3.622467041E-2,-6.936575317E-1
2.723750058E1,9.727072449E0,-3.412902832E-2,-6.947053528E-1
2.724742958E1,9.733808441E0,-3.772155762E-2,-6.981481934E-1
2.725735858E1,9.732311554E0,-3.203338623E-2,-7.020401001E-1
2.726728758E1,9.720037079E0,-2.499801636E-2,-6.908134460E-1
2.727721558E1,9.722731476E0,-2.874023438E-2,-6.929090881E-1
2.728714458E1,9.727671204E0,-2.724334717E-2,-6.917115784E-1
2.729707358E1,9.727072449E0,-3.158432007E-2,-6.842271423E-1
2.730700258E1,9.720785522E0,-3.397933960E-2,-6.887178040E-1
2.731693158E1,9.726773071E0,-3.323089600E-2,-6.942562866E-1
2.732686058E1,9.733209686E0,-3.577560425E-2,-6.849755859E-1
2.733678958E1,9.723629608E0,-3.757186890E-2,-6.936575317E-1
2.734671858E1,9.720785522E0,-3.353027344E-2,-6.929090881E-1
2.735664758E1,9.731413422E0,-3.457809448E-2,-6.985972595E-1
2.736657558E1,9.736053772E0,-4.101470947E-2,-6.926097107E-1
2.737650458E1,9.729467468E0,-3.787124634E-2,-6.935078430E-1
2.738643358E1,9.728419647E0,-2.754272461E-2,-6.926097107E-1
2.739636258E1,9.725725250E0,-3.293151855E-2,-6.951544189E-1
2.740629158E1,9.734856262E0,-3.038681030E-2,-6.959028625E-1
2.741622058E1,9.726773071E0,-3.637435913E-2,-6.973997498E-1
2.742614958E1,9.714049530E0,-3.397933960E-2,-6.942562866E-1
2.743607858E1,9.719438324E0,-3.622467041E-2,-6.985972595E-1
2.744600658E1,9.729916534E0,-3.158432007E-2,-6.987469482E-1
2.745593558E1,9.725425873E0,-3.547622681E-2,-6.960525513E-1
2.746586458E1,9.720635834E0,-2.844085693E-2,-6.936575317E-1
2.747579358E1,9.723629608E0,-2.739303589E-2,-7.015910339E-1
2.748572258E1,9.730515289E0,-4.146377563E-2,-6.965016174E-1
2.749565158E1,9.726473694E0,-3.427871704E-2,-6.947053528E-1
2.750558058E1,9.716743927E0,-3.592529297E-2,-6.935078430E-1
2.751550958E1,9.727820892E0,-3.966751099E-2,-6.978488159E-1
2.752543758E1,9.735455017E0,-3.697311401E-2,-6.947053528E-1
2.753536658E1,9.736502838E0,-3.367996216E-2,-6.971003723E-1
2.754529558E1,9.722132721E0,-3.727249146E-2,-6.968009949E-1
2.755522458E1,9.724827118E0,-3.772155762E-2,-7.006929016E-1
2.756515358E1,9.725725250E0,-3.772155762E-2,-6.988966370E-1
2.757508258E1,9.734556885E0,-3.487747192E-2,-7.054829407E-1
2.758501158E1,9.722881165E0,-3.457809448E-2,-6.996450806E-1
2.759494058E1,9.726324005E0,-3.757186890E-2,-6.954537964E-1
2.760486858E1,9.743089142E0,-3.353027344E-2,-6.933581543E-1
2.761479758E1,9.728269958E0,-3.188369751E-2,-6.893165588E-1
2.762472658E1,9.721533966E0,-3.023712158E-2,-6.866221619E-1
2.763465583E1,9.713450775E0,-3.083587646E-2,-7.020401001E-1
2.764458483E1,9.718839569E0,-3.143463135E-2,-6.997947693E-1
2.765451383E1,9.725126495E0,-3.442840576E-2,-6.917115784E-1
2.766444283E1,9.729168091E0,-3.532653809E-2,-6.885681152E-1
2.767437183E1,9.723030853E0,-3.263214111E-2,-6.965016174E-1
2.768430083E1,9.727970581E0,-3.397933960E-2,-6.959028625E-1
2.769422883E1,9.731862488E0,-3.113525391E-2,-7.042854309E-1
2.770415783E1,9.723928986E0,-3.188369751E-2,-6.941065979E-1
2.771408683E1,9.717043304E0,-3.293151855E-2,-6.987469482E-1
2.772401583E1,9.726024628E0,-3.323089600E-2,-6.965016174E-1
2.773394483E1,9.733359375E0,-3.637435913E-2,-6.906637573E-1
2.774387383E1,9.731263733E0,-3.457809448E-2,-6.861730957E-1
2.775380283E1,9.722132721E0,-3.218307495E-2,-6.936575317E-1
2.776373183E1,9.724976807E0,-3.367996216E-2,-6.960525513E-1
2.777365983E1,9.726623383E0,-3.113525391E-2,-6.918612671E-1
2.778358883E1,9.726473694E0,-3.547622681E-2,-6.941065979E-1
2.779351783E1,9.723479919E0,-3.727249146E-2,-6.923103333E-1
2.780344683E1,9.738598480E0,-3.143463135E-2,-6.951544189E-1
2.781337583E1,9.734407196E0,-2.844085693E-2,-6.965016174E-1
2.782330483E1,9.729617157E0,-2.903961182E-2,-6.984475708E-1
2.783323383E1,9.723928986E0,-3.203338623E-2,-6.930587769E-1
2.784316283E1,9.730664978E0,-3.173400879E-2,-7.027885437E-1
2.785309083E1,9.733059998E0,-3.158432007E-2,-6.968009949E-1
2.786301983E1,9.732461243E0,-2.933898926E-2,-7.047344971E-1
