"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.781833983E1,-2.309054835E-3,-1.718351967E-3,2.729715779E-4
2.782826883E1,1.336812507E-3,-7.737287087E-4,3.462084569E-4
2.783819783E1,-9.287511930E-4,1.157738967E-3,3.889901564E-5
2.784812683E1,1.293124165E-3,-1.927500853E-4,1.568086213E-3
2.785805583E1,7.630446926E-4,-1.793036703E-3,-1.321614720E-3
2.786798483E1,2.466579899E-4,7.465536473E-4,2.116259886E-3
2.787791383E1,7.336772978E-4,1.430342556E-3,2.329875948E-3
2.788784183E1,-1.475148601E-3,-2.530415077E-4,-9.492742829E-4
2.789777083E1,-2.523628063E-4,-2.627994400E-4,1.374175074E-3
2.790769983E1,-2.510314807E-4,6.130724796E-5,6.505940109E-4
2.791762883E1,2.136398107E-4,-6.438380806E-4,-6.016204134E-5
2.792755783E1,-8.553531952E-4,1.225168351E-3,-1.561385579E-3
2.793748683E1,-2.079195576E-3,6.838465342E-4,-3.198869526E-4
2.794741583E1,8.300412446E-4,-1.361993724E-3,1.054304419E-3
2.795734483E1,1.342383213E-3,-7.315545809E-4,-6.122775376E-4
2.796727383E1,-1.214784104E-3,5.816501216E-4,2.927752212E-5
2.797720183E1,-2.864694456E-3,1.793641713E-3,2.693966962E-4
2.798713083E1,-4.105917178E-4,1.225326560E-5,5.317179020E-4
2.799705983E1,-3.411084414E-3,-8.756796597E-4,-1.397364307E-3
2.800698883E1,1.687271055E-3,1.231946051E-3,1.614404377E-3
2.801691783E1,1.397245098E-3,2.951124683E-3,3.783754073E-4
2.802684683E1,-1.800146187E-3,1.257886877E-3,-1.004870515E-3
2.803677583E1,-1.431676093E-3,-5.655919667E-4,-9.041666053E-4
2.804670483E1,-1.098514535E-3,-1.003948273E-3,1.500934130E-3
2.805663283E1,-1.173086930E-3,-1.839472679E-4,-9.076306596E-4
2.806656183E1,2.224096097E-4,8.970298222E-4,-2.482319251E-4
2.807649083E1,1.380023081E-3,1.250116387E-3,3.356719390E-4
2.808641983E1,-5.393172614E-4,9.915234987E-4,1.207548194E-4
2.809634883E1,-8.875918575E-4,2.509708283E-3,1.688791672E-3
2.810627783E1,-2.172742970E-4,-2.844802511E-4,-1.762931235E-3
2.811620683E1,-3.390689380E-4,3.638752387E-4,-2.159763593E-3
2.812613583E1,1.337390859E-3,3.434499959E-3,6.389522459E-4
2.813606483E1,7.299222052E-4,8.743153303E-4,1.790075097E-3
2.814599283E1,-1.221109182E-3,-1.036502770E-3,-3.007609397E-3
2.815592183E1,-3.169691190E-3,1.998890191E-3,8.179806173E-5
2.816585083E1,1.552093308E-3,6.710382877E-4,1.288476167E-3
2.817577983E1,1.297745388E-3,6.892043166E-4,-8.511245251E-4
2.818570883E1,1.846090425E-3,2.031774493E-4,1.337461174E-3
2.819563783E1,-7.705418393E-4,1.392518403E-3,-4.344107583E-5
2.820556683E1,2.141891047E-3,1.368283643E-3,-1.241330989E-3
2.821549583E1,-1.031267457E-3,2.952793147E-5,-1.850317698E-3
2.822542383E1,3.738187719E-3,9.395300294E-4,1.868885010E-5
2.823535283E1,-5.129589699E-4,8.863612893E-4,-2.554254606E-3
2.824528183E1,9.424146265E-5,1.497499761E-5,8.250302635E-4
2.825521083E1,-2.397990553E-3,-7.131461171E-4,-1.174309757E-3
2.826513983E1,-1.607297920E-3,-5.791891017E-4,9.572845884E-4
2.827506883E1,-6.144512445E-4,-1.429577707E-3,-9.630029090E-4
2.828499783E1,2.431672532E-3,6.689932197E-4,1.169089228E-4
2.829492683E1,-1.875166781E-4,1.047681551E-3,1.275858842E-3
2.830485483E1,1.559250522E-3,-1.257017953E-3,-2.662157174E-3
2.831478383E1,-6.367778406E-4,-4.731389345E-4,6.635589525E-4
2.832471283E1,1.790959854E-3,-9.485131595E-4,-1.572697423E-3
2.833464183E1,1.611838117E-3,-1.460422529E-3,1.752678538E-3
2.834457083E1,-1.011908054E-3,-8.095459198E-4,8.109847549E-4
2.835449983E1,2.680463716E-3,3.765574656E-3,-2.216977067E-3
2.836442883E1,1.406940166E-3,1.988447271E-3,-1.152511220E-3
2.837435783E1,-1.118607819E-3,8.031482575E-4,-1.859277952E-3
2.838428683E1,4.012580030E-4,-9.694517357E-4,5.618014839E-4
2.839421483E1,-1.344811171E-4,-1.257905853E-3,1.757854596E-3
2.840414383E1,-2.209882718E-3,4.337341234E-4,4.134909250E-4
2.841407283E1,-1.761213411E-3,2.214231645E-4,-6.896690466E-4
2.842400183E1,3.637812566E-3,-2.238573506E-4,1.230203779E-3
2.843393083E1,-2.299715532E-3,5.585225299E-4,-7.941341028E-4
2.844385983E1,2.282718197E-5,1.141754794E-3,-7.203645073E-4
2.845378883E1,-2.001946559E-3,3.054455388E-3,4.160804674E-4
2.846371783E1,2.577458508E-4,-3.599834745E-4,2.526635537E-3
2.847364583E1,-2.265113872E-3,-2.425274812E-3,4.861443304E-4
2.848357483E1,8.017821237E-4,2.245702781E-4,-1.569816377E-3
2.849350383E1,-1.736380393E-3,1.593683846E-4,1.174863428E-3
2.850343283E1,1.631985884E-3,1.151662320E-3,7.144028787E-4
2.851336183E1,3.625918180E-5,4.044548841E-4,2.021783963E-3
2.852329083E1,1.062641386E-3,4.944697139E-4,-1.389459241E-3
2.853321983E1,-3.465303686E-3,-5.549289053E-4,-1.742124092E-3
2.854314883E1,-1.551289810E-3,-8.923513815E-4,-3.138710745E-4
2.855307683E1,6.389580667E-4,8.433511248E-4,1.479299041E-3
2.856300583E1,-3.887554631E-4,-4.117967037E-4,-6.696055643E-4
2.857293483E1,-1.150703058E-3,2.800050424E-5,1.039258903E-3
2.858286383E1,4.831464030E-4,-7.914542221E-4,7.327292114E-4
2.859279283E1,1.511909068E-5,-1.597132359E-4,-1.598213799E-3
2.860272183E1,-1.970267622E-3,3.356458386E-3,1.059088157E-3
2.861265083E1,2.030511387E-4,2.306869428E-4,4.869098775E-4
2.862257983E1,-2.300586784E-3,-2.855650382E-3,1.011286164E-3
2.863250871E1,-4.448140971E-4,-1.139110653E-3,-8.496926166E-4
2.864243671E1,1.352020539E-3,-9.111440158E-4,3.206035588E-3
2.865236571E1,1.336392015E-4,2.738717303E-4,-2.392636146E-3
2.866229471E1,-8.477354422E-4,2.781328221E-4,5.658692680E-4
2.867222371E1,8.180295117E-4,1.154561760E-3,4.667183384E-4
2.868215271E1,5.828724243E-4,-1.094477717E-3,4.608593881E-4
2.869208171E1,-2.706339583E-4,-1.418025931E-3,8.484404534E-4
2.870201071E1,-9.420169517E-4,-4.676420940E-5,-1.483955886E-3
2.871193971E1,-2.171296161E-3,-8.257314330E-4,-1.187584829E-3
2.872186771E1,4.457924515E-4,-7.128134603E-4,-1.409692690E-3
2.873179671E1,2.838538494E-3,-1.877319883E-3,-1.432859339E-3
2.874172571E1,-2.319738269E-3,9.813172510E-4,1.980606467E-4
2.875165471E1,-9.665857069E-4,3.372800711E-4,2.736104652E-4
2.876158371E1,-2.564748749E-3,7.271668874E-4,-6.993720308E-5
2.877151271E1,1.339408103E-3,-1.608296065E-3,1.140752109E-3
2.878144171E1,4.648258910E-4,5.431540194E-5,-5.093426444E-4
2.879137071E1,-1.481373096E-3,-5.824966356E-4,-4.654637538E-3
2.880129871E1,-3.341259435E-5,9.405651363E-4,-2.517716959E-3
2.881122771E1,4.551713355E-4,-2.844762057E-3,-1.856146380E-3
2.882115671E1,-1.061765011E-3,9.582319763E-4,-9.120558389E-4
2.883108571E1,-6.110952236E-4,1.092596678E-3,-2.223019022E-3
2.884101471E1,-6.914185360E-5,1.000451273E-3,1.493250020E-4
2.885094371E1,-3.742706031E-4,2.158991061E-3,1.009088010E-5
2.886087271E1,-5.617574789E-4,6.809367333E-4,4.606978036E-4
2.887080171E1,-5.115270615E-4,2.306048525E-3,-1.850118395E-3
2.888073071E1,-9.613349102E-4,-8.018605877E-4,-1.173675060E-3
2.889065871E1,3.165435046E-4,9.031808004E-4,2.642500680E-3
2.890058771E1,-9.410013445E-4,8.600376314E-4,-1.869160682E-3
2.891051671E1,3.532459959E-4,1.465136302E-3,-4.167458974E-4
2.892044571E1,2.245954238E-3,-1.207345864E-3,-1.046583522E-3
2.893037471E1,-8.782064542E-4,-1.119204564E-3,1.163742971E-3
2.894030371E1,-7.953820750E-4,2.938687394E-4,-1.177703962E-4
2.895023271E1,-3.288364969E-4,6.940632593E-4,2.441613469E-3
2.896016171E1,2.901577856E-3,-1.208499074E-3,-1.413312275E-3
2.897008971E1,-1.577129820E-3,2.408065775E-4,-3.723506816E-4
2.898001871E1,-2.199830487E-4,-5.365700927E-4,2.709991997E-3
2.898994771E1,-1.254420262E-3,9.156613960E-4,-2.451073378E-4
2.899987671E1,-8.592070080E-4,5.175187835E-4,3.269398585E-4
2.900980571E1,-1.855494920E-3,-1.294153481E-4,4.383116029E-4
2.901973471E1,-1.854163362E-3,1.142638794E-4,1.684138086E-3
2.902966371E1,1.145405229E-3,2.222413896E-3,1.702709123E-4
2.903959271E1,-3.419518936E-3,1.776387799E-4,1.843801467E-3
2.904952071E1,-7.315282710E-4,-4.500643117E-4,-1.449759118E-3
2.905944971E1,1.370238606E-3,-1.536544733E-4,1.241631340E-3
2.906937871E1,-1.599159092E-3,4.582102993E-4,-3.582057543E-4
2.907930771E1,-2.630511299E-4,-2.187652572E-4,-3.693909384E-4
2.908923671E1,-2.281978959E-3,2.692139242E-4,1.423680456E-3
2.909916571E1,-1.288886182E-3,-1.845887164E-4,-1.608594786E-3
2.910909471E1,1.744073816E-4,-2.239729976E-3,6.216112524E-6
2.911902371E1,-5.089631304E-5,-8.825832047E-4,3.774608485E-4
2.912895271E1,-2.108048648E-5,2.799050184E-3,9.929090738E-4
2.913888071E1,-8.445298299E-4,4.871600249E-4,3.345757723E-4
2.914880971E1,-3.128970508E-3,8.889855817E-4,1.939926296E-4
2.915873871E1,6.359401159E-4,9.723425610E-4,-2.422296908E-3
2.916866771E1,-1.802239567E-4,-4.297897976E-4,1.124761533E-3
2.917859671E1,5.220514722E-4,1.513785217E-3,2.710141242E-3
2.918852571E1,-7.810578682E-4,2.452770015E-3,4.797531292E-4
2.919845471E1,1.281826291E-3,1.709734788E-4,1.505869208E-3
2.920838371E1,3.045424819E-5,6.133958232E-4,1.174972160E-3
2.921831171E1,-6.683589891E-4,1.912752050E-3,-9.109452367E-5
2.922824071E1,-9.601754136E-4,4.024709342E-4,-1.448974945E-3
2.923816971E1,4.939525854E-3,-1.786381239E-3,1.415254781E-3
2.924809871E1,1.080964692E-3,-5.743802758E-4,-8.796998300E-4
2.925802771E1,8.242358454E-4,8.797057089E-4,-6.823595613E-4
2.926795671E1,8.464138955E-4,1.205021981E-3,-1.454415731E-3
2.927788571E1,1.686641481E-3,1.540047582E-3,4.444182850E-4
2.928781471E1,-2.587508410E-3,1.447369577E-4,2.776803449E-4
2.929774271E1,-7.989294827E-4,-5.088027683E-4,3.514499404E-4
2.930767171E1,-9.619025514E-4,-1.552040572E-3,-8.408213034E-5
2.931760071E1,-1.986403950E-4,-6.175372982E-4,-6.683794782E-4
2.932752971E1,-3.410624340E-4,1.024008961E-3,-2.739625052E-5
2.933745871E1,-1.085948665E-3,-1.706850599E-4,-1.381613780E-3
2.934738771E1,1.767297275E-3,1.084403950E-3,1.800881699E-3
2.935731671E1,-2.102009254E-3,3.072934633E-4,-6.766570732E-4
2.936724571E1,-4.935171455E-4,-1.824011328E-3,-2.994918730E-3
2.937717471E1,-5.390569568E-4,6.471357774E-4,-6.180470809E-4
2.938710271E1,1.053336076E-3,1.249120687E-3,3.447080962E-4
2.939703171E1,5.848859437E-4,9.322045371E-4,5.947789177E-4
2.940696071E1,-2.155992901E-3,-2.219390357E-3,-1.534466166E-3
2.941688971E1,-2.323915251E-4,-3.775481891E-4,1.493548043E-3
2.942681871E1,-2.575729974E-3,-3.326483420E-4,-1.276411582E-3
2.943674771E1,-1.566658262E-3,5.856095813E-4,8.732920978E-4
2.944667671E1,2.528263256E-3,6.002751179E-4,2.577784471E-4
2.945660571E1,-7.199943066E-4,-6.897601415E-4,-1.695383806E-3
2.946653371E1,1.515378710E-3,2.946208464E-3,-4.605911672E-4
2.947646271E1,3.768596798E-6,1.712898491E-3,1.327188918E-3
2.948639171E1,1.730656251E-3,1.289068605E-3,2.761250362E-4
2.949632071E1,-1.966734417E-4,-1.546398969E-3,-4.703588784E-4
2.950624971E1,-1.108677126E-3,1.395403873E-3,8.295504376E-4
2.951617871E1,1.992573962E-3,7.128356956E-4,-1.952654216E-3
2.952610771E1,1.498744357E-3,1.262426726E-3,-2.922220156E-4
2.953603671E1,4.670359194E-4,-7.703641313E-4,-1.167070586E-3
2.954596471E1,1.764311921E-3,-3.815212112E-4,-2.167884260E-3
2.955589371E1,-4.106918350E-4,1.812124508E-3,-1.120196655E-3
2.956582271E1,-5.618436262E-5,2.164555481E-3,-7.738452405E-5
2.957575171E1,6.551463157E-4,4.955523764E-4,2.009156160E-4
2.958568071E1,-9.142979980E-4,1.992036588E-3,-1.307344064E-3
2.959560971E1,9.184423834E-5,-8.061467088E-4,-5.712467246E-4
2.960553871E1,4.375143908E-4,1.853299793E-3,-1.193962991E-3
2.961546771E1,-1.561454264E-3,5.251812399E-4,1.486508641E-3
2.962539671E1,-4.463922232E-5,-1.013535541E-3,-1.009172294E-3
2.963532438E1,2.806494012E-5,-1.441771863E-3,2.068110509E-3
2.964525337E1,-2.142411424E-3,-7.346357452E-4,-4.890160635E-4
2.965518237E1,-5.035023205E-4,-8.976211539E-4,-8.245743811E-4
2.966511137E1,1.933927648E-3,5.565938773E-4,-1.872517169E-4
2.967504037E1,-2.983338200E-4,-5.513420911E-5,-7.664891891E-4
2.968496937E1,6.810161285E-4,-3.898102441E-4,1.544061350E-3
2.969489837E1,2.360017970E-4,-1.039621537E-3,-1.475164667E-3
2.970482737E1,-9.340033866E-4,2.082307474E-4,-1.310068648E-3
2.971475537E1,6.497786380E-4,7.208892494E-4,-2.181721386E-3
2.972468437E1,-1.883180812E-4,4.577790969E-5,-2.636322752E-3
2.973461337E1,-1.890251646E-3,-1.664218289E-4,5.853036419E-5
2.974454237E1,9.470647201E-4,-2.449264284E-3,9.678958450E-4
2.975447137E1,7.787533104E-4,-4.335176491E-4,-6.284029223E-4
2.976440037E1,-9.456435218E-4,1.739032799E-3,3.270199522E-4
2.977432937E1,2.860683016E-4,-2.849860117E-3,2.164989710E-4
2.978425838E1,-3.263791557E-3,-2.314039506E-3,-2.338476013E-3
2.979418637E1,8.135079406E-4,1.210388029E-3,1.199000748E-3
2.980411537E1,9.879958816E-4,-1.264302176E-3,-8.917674422E-4
2.981404437E1,3.644824028E-5,-7.140930975E-4,-2.882950939E-4
2.982397337E1,7.849773392E-4,3.654601460E-4,-2.081162762E-3
2.983390237E1,1.981802285E-3,-5.235029967E-4,4.094252363E-4
2.984383138E1,1.982241403E-3,7.990524755E-4,1.585599966E-4
2.985376038E1,-1.334725646E-3,-2.142675221E-3,2.323177177E-3
2.986368937E1,-1.361344475E-3,1.218022197E-3,4.738601856E-4
2.987361737E1,-1.201821258E-3,-2.698859898E-4,-4.366748035E-4
2.988354637E1,-2.080956940E-3,2.243103925E-3,-3.868713975E-6
2.989347537E1,-2.028492745E-3,-3.734517377E-4,-3.484818153E-4
2.990340437E1,-3.202268621E-3,3.980875481E-3,-1.263844781E-3
2.991333338E1,-6.839833222E-4,5.864103441E-4,-2.962941770E-3
2.992326237E1,-1.765223453E-3,1.135064638E-3,6.275037304E-4
2.993319137E1,-1.927942503E-3,1.994961349E-4,-1.058960333E-5
2.994312037E1,-1.415390987E-3,1.055859262E-3,3.079737537E-3
2.995304937E1,5.790502764E-4,7.487967378E-4,1.876521390E-3
2.996297737E1,-1.200694591E-3,-1.519352780E-3,6.511406973E-4
2.997290637E1,2.485974692E-4,5.025190767E-4,4.628552124E-4
2.998283538E1,1.849664375E-3,9.021996520E-4,-5.532358773E-4
2.999276437E1,1.673096791E-3,-1.161217573E-3,8.763491642E-4
3.000269337E1,-1.677584602E-3,-7.037341129E-4,-4.612761550E-4
3.001262237E1,6.428277120E-4,5.660611205E-4,2.075592056E-5
3.002255137E1,2.961589023E-3,-1.510197762E-3,9.935579728E-4
3.003248037E1,5.216011778E-4,-2.333913464E-3,1.277450938E-3
3.004240837E1,8.111912757E-5,-6.728679873E-4,6.062928587E-4
3.005233738E1,-2.857412910E-3,-9.018998244E-4,-3.820413258E-3
3.006226637E1,-1.592648681E-3,-6.112433039E-4,1.490549650E-3
3.007219537E1,-9.079501033E-4,1.294514746E-3,6.231581792E-4
3.008212437E1,5.756695755E-4,-1.915856556E-4,-1.321146265E-4
3.009205337E1,-2.312678844E-4,-9.881372098E-4,-1.491125673E-3
3.010198237E1,-5.934168585E-4,1.950384583E-3,-1.861855388E-3
3.011191137E1,-5.643884651E-4,3.152037680E-4,-1.057580579E-3
3.012183938E1,-1.880554482E-4,1.347801532E-3,3.793812357E-4
3.013176837E1,2.062315587E-3,-1.360100578E-3,-4.949341528E-4
3.014169737E1,2.193036955E-3,1.898909919E-3,9.024050087E-5
3.015162637E1,6.550615653E-4,1.151246834E-4,1.319023315E-3
3.016155537E1,-4.729363136E-4,7.186596049E-4,-1.253890805E-3
3.017148437E1,-1.830083318E-3,-2.046584123E-4,-1.421137247E-3
3.018141337E1,8.317483589E-4,-7.108523278E-6,-1.579564530E-3
3.019134238E1,7.012533024E-4,9.766630828E-4,2.846875228E-3
3.020127138E1,-1.061861403E-4,-4.818304442E-4,-2.526354045E-3
3.021119937E1,3.574700095E-4,-3.607316175E-3,2.728942782E-4
3.022112837E1,2.590577584E-3,-1.041858923E-3,-1.528064255E-3
3.023105737E1,6.590085104E-5,8.274139254E-4,7.534660399E-4
3.024098637E1,-1.341288676E-3,-1.194431330E-3,9.057838470E-4
3.025091537E1,-7.335795090E-5,9.145258809E-4,1.309206709E-5
3.026084438E1,1.764914952E-3,-2.680274658E-3,1.410379773E-3
3.027077337E1,3.121528774E-3,1.537703793E-5,-2.268244512E-3
3.028070237E1,-5.038017407E-4,-9.393007495E-4,1.699794084E-3
3.029063037E1,1.632586122E-3,-4.154569469E-4,-3.219330683E-3
3.030055937E1,-1.016073860E-3,1.422795176E-4,-2.054497600E-3
3.031048837E1,8.790311404E-4,-8.284426876E-4,-2.400708385E-3
3.032041737E1,-1.801972510E-3,-1.736414502E-3,1.016091788E-3
3.033034638E1,8.753030561E-4,2.196808113E-3,1.446458511E-3
3.034027537E1,-3.220965154E-4,4.768281069E-4,2.073147800E-3
3.035020437E1,9.522261098E-4,8.230390958E-4,-1.229704358E-3
3.036013337E1,-9.459583089E-5,-1.505518099E-3,8.449843153E-5
3.037006137E1,1.583195757E-3,-2.795553301E-3,7.462941576E-4
3.037999037E1,-1.128199045E-3,1.240486745E-3,-1.352492254E-3
3.038991937E1,-1.894347370E-4,6.884135655E-4,3.353313077E-3
3.039984838E1,-9.653954767E-4,7.299997378E-6,-1.761601306E-3
3.040977737E1,-2.926811576E-4,-1.271896326E-4,8.781237993E-4
3.041970637E1,1.506041270E-3,-5.196962738E-4,-6.617247127E-4
3.042963537E1,1.399248373E-3,-1.017441042E-3,3.585321829E-4
3.043956437E1,-2.014679136E-3,2.241927199E-3,8.166939951E-4
3.044949237E1,-1.209339127E-3,-1.004199730E-3,-1.697063912E-3
3.045942137E1,1.124674454E-4,1.103793387E-3,-8.313916624E-4
3.046935038E1,-6.739641540E-4,1.732565695E-3,-9.379177354E-4
3.047927937E1,5.154409446E-4,-5.375697510E-4,3.572224174E-3
3.048920837E1,-8.054869249E-4,-3.490179370E-4,-2.728815190E-3
3.049913737E1,5.899472162E-4,5.064433208E-4,4.546460696E-4
3.050906637E1,-2.223948715E-3,-2.725416562E-5,-1.811437774E-3
3.051899537E1,6.775325164E-5,-1.481609885E-3,7.975546177E-4
3.052892437E1,-2.323850058E-4,4.273439699E-4,-7.364260964E-4
3.053885238E1,2.159751952E-3,4.429348628E-4,2.585928887E-4
3.054878137E1,-1.670517959E-4,1.206196845E-3,2.231728286E-4
3.055871037E1,6.944946945E-4,1.056193141E-4,-5.636424758E-4
3.056863937E1,8.598770946E-4,-2.917068545E-3,6.976304576E-4
3.057856837E1,-2.078941325E-3,1.261336147E-3,-4.010302946E-4
3.058849737E1,-3.169239499E-3,1.947632642E-3,3.798242193E-3
3.059842637E1,-3.267936409E-4,1.535221352E-3,6.073319819E-4
3.060835538E1,1.194403972E-3,6.385350134E-4,-1.214270014E-3
3.061828337E1,3.302912228E-4,-3.948609345E-3,-1.502787694E-3
3.062821237E1,-4.835706204E-4,7.702503353E-5,-1.383477822E-3
3.063814096E1,2.052864060E-3,-1.302053453E-3,-2.717375755E-4
3.064806996E1,-1.978895394E-3,5.901224213E-4,-1.187331975E-3
3.065799896E1,1.319111791E-3,-1.762026804E-3,1.375691034E-3
3.066792796E1,7.337490097E-4,-3.645680612E-3,3.665359691E-5
3.067785696E1,8.725356311E-4,-6.168311229E-4,1.670215512E-3
3.068778596E1,-1.108855940E-3,-1.752789831E-4,2.060094848E-4
3.069771496E1,5.167177878E-4,7.108119316E-4,-8.965888992E-5
3.070764296E1,-1.439374173E-3,-4.764252517E-4,-9.258915670E-4
3.071757196E1,-1.447036862E-3,-5.498977844E-4,1.420283923E-3
3.072750096E1,1.768730115E-3,3.609033593E-4,1.345099881E-4
3.073742996E1,-1.261809375E-3,2.683721250E-3,-1.311971340E-3
3.074735896E1,-1.358250156E-4,-6.726605352E-4,4.598298110E-4
3.075728796E1,1.916674431E-3,-2.622971369E-4,-3.683986142E-5
3.076721696E1,-1.021591481E-3,-2.774771419E-4,2.434307244E-3
3.077714596E1,-1.166176982E-3,2.391110174E-3,2.939011902E-4
3.078707396E1,-1.175764482E-3,3.447370254E-4,3.860467114E-4
3.079700296E1,-1.967618708E-3,-1.822165330E-3,-3.307326697E-4
3.080693196E1,4.626344889E-5,-1.574491384E-3,2.224058844E-4
3.081686096E1,-9.366804734E-4,1.977777109E-3,1.816418953E-3
3.082678996E1,3.221957013E-4,-2.736590977E-4,4.981542006E-4
3.083671896E1,9.779115207E-4,-6.200250937E-4,4.229927436E-4
3.084664796E1,1.086555421E-4,-1.772374846E-3,-1.900881529E-3
3.085657696E1,4.245322198E-4,-2.704636659E-3,-1.486553345E-3
3.086650496E1,-3.717527725E-4,-1.386105549E-3,3.797900863E-4
3.087643396E1,6.969058886E-4,3.032360983E-4,3.210713621E-3
3.088636296E1,-2.029761672E-4,-9.628307307E-4,-2.612494864E-4
3.089629196E1,-3.718817607E-4,-5.563130835E-4,-7.692035288E-4
3.090622096E1,7.085627876E-4,-3.707129508E-6,-1.807836350E-3
3.091614996E1,-3.564393148E-3,-1.533419476E-3,-1.129410230E-3
3.092607896E1,-1.341452822E-3,4.498365161E-4,6.288085133E-4
3.093600796E1,6.737960503E-4,-1.718557032E-4,-2.226870973E-3
3.094593596E1,-1.007989980E-3,-2.419830067E-3,9.766453877E-4
3.095586496E1,2.985568717E-4,-1.167007955E-3,-3.221812658E-4
3.096579396E1,-2.063787542E-4,1.430009142E-4,1.414732309E-3
3.097572296E1,5.058217794E-4,7.725135656E-4,2.877018414E-4
3.098565196E1,2.094120719E-4,8.699852042E-4,-7.674423978E-4
3.099558096E1,2.995138057E-4,4.653184442E-5,-6.363494322E-5
3.100550996E1,-3.325847210E-3,-7.782491157E-4,-1.606670674E-3
3.101543896E1,1.427894924E-3,3.522987536E-4,2.563323360E-3
3.102536796E1,1.548003405E-3,-4.351979587E-4,-1.062173396E-5
3.103529596E1,3.387839533E-4,1.732010976E-3,-1.392028760E-3
3.104522496E1,-1.230084337E-3,-1.563118189E-3,-2.280459274E-3
3.105515396E1,8.341143839E-4,-1.822873252E-3,5.980969872E-4
3.106508296E1,-1.686567441E-3,6.972760893E-4,-2.796808258E-4
3.107501196E1,2.322490327E-3,1.820782432E-3,1.541166566E-4
3.108494096E1,2.524357755E-3,8.460654644E-4,-9.488873184E-5
3.109486996E1,1.150901895E-3,-4.827801604E-4,1.988577424E-3
3.110479896E1,-5.889409222E-4,-2.185339108E-3,4.351555835E-4
3.111472696E1,-3.176592290E-4,8.647858631E-4,-1.683205366E-3
3.112465596E1,-1.825541025E-3,7.366877981E-4,2.134982497E-4
3.113458496E1,-9.360164404E-4,-9.514032281E-4,1.053293236E-4
3.114451396E1,-4.209610634E-4,-1.678179950E-3,2.699126489E-4
3.115444296E1,3.652627580E-3,3.024137113E-3,-1.860817429E-3
3.116437196E1,1.627027057E-3,4.885413218E-4,-2.107958775E-3
3.117430096E1,1.064260956E-3,-7.132796454E-4,-5.277283490E-4
3.118422996E1,7.462794892E-4,-6.549564423E-4,-1.190589275E-3
3.119415796E1,1.603414770E-3,-1.583963749E-3,1.524666790E-3
3.120408696E1,-6.994204596E-4,3.175333550E-4,-1.013858244E-3
3.121401596E1,-9.074588306E-4,1.547562657E-3,-3.408035263E-5
3.122394496E1,-1.242230646E-4,1.345694996E-3,1.416543499E-3
3.123387396E1,5.886196159E-4,-1.703851623E-3,8.400906809E-4
3.124380296E1,2.573740203E-3,1.326292986E-3,-1.528258435E-3
3.125373196E1,-3.813710064E-4,1.081345370E-3,-7.893238217E-5
3.126366096E1,-1.216804609E-3,5.873289774E-4,-1.384946518E-3
3.127358896E1,-9.557958692E-4,-7.337933639E-4,-3.281231038E-4
3.128351796E1,-3.589810804E-4,6.803451106E-4,-1.079667360E-3
3.129344696E1,1.159544569E-3,-1.294808695E-3,-1.518683042E-3
3.130337596E1,-5.635209382E-4,8.269317914E-4,2.253951039E-3
3.131330496E1,6.314306520E-4,-1.947538112E-5,-7.732911035E-5
3.132323396E1,-1.270375215E-4,1.153114368E-3,5.855315831E-4
3.133316296E1,-1.770611154E-3,-2.732621273E-3,-8.870577440E-4
3.134309196E1,-1.958097564E-3,-1.048171893E-3,-7.230071351E-4
3.135302096E1,-2.630350180E-3,4.476280010E-4,-1.151284203E-3
3.136294896E1,-1.491049770E-3,4.809175443E-4,-1.354749780E-3
3.137287796E1,-2.413953654E-3,3.926835197E-4,1.633584267E-3
3.138280696E1,-6.344295107E-4,-3.287272295E-3,5.531397182E-4
3.139273596E1,1.429568976E-3,-2.514059655E-3,-3.455346450E-5
3.140266496E1,-1.430133358E-3,4.867902317E-4,-2.376537304E-3
3.141259396E1,-1.032671425E-3,5.530810449E-4,2.318623941E-3
3.142252296E1,-7.886905223E-6,-5.611855304E-4,-1.332836226E-3
3.143245196E1,-7.986677811E-4,-5.665095523E-4,1.076449174E-3
3.144237996E1,-1.566723222E-3,1.735829283E-4,-9.965552017E-4
3.145230896E1,-5.443170667E-4,7.634731592E-4,-6.708181463E-4
3.146223796E1,4.557333887E-5,1.778137637E-3,-1.297459938E-3
3.147216696E1,-1.428020187E-4,1.159062376E-3,1.423570560E-3
3.148209596E1,1.084648538E-3,-6.119812315E-5,1.259253593E-3
3.149202496E1,-4.314165562E-4,-1.125045819E-3,4.482562654E-4
3.150195396E1,2.735224552E-4,1.633190084E-3,1.540152356E-3
3.151188296E1,1.481858082E-3,-7.763859467E-4,-1.051500905E-3
3.152181196E1,1.627000514E-3,9.232434677E-4,8.188372012E-4
3.153173996E1,-1.645004377E-4,-4.130053276E-5,-8.997861296E-4
3.154166896E1,-2.166398568E-3,-1.101771253E-3,3.937112633E-4
3.155159796E1,-2.854961902E-3,-3.300645039E-4,-6.917798892E-4
3.156152696E1,6.207297556E-4,1.993010985E-3,1.654913649E-4
3.157145596E1,1.432613470E-3,-3.887712955E-4,1.046666875E-4
3.158138496E1,6.730798632E-4,1.987220458E-4,-3.617634065E-3
3.159131396E1,-1.020631753E-3,2.027157228E-3,9.833928198E-5
3.160124296E1,4.257308319E-4,6.787989987E-4,1.011803746E-3
