"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.514607500E-1,5.084519461E-4,7.268271782E-3,-2.825725436E-2
8.613897500E-1,9.381126612E-4,-3.605451643E-2,6.247106731E-2
8.713187500E-1,3.392335251E-3,-1.392812250E-2,4.693326116E-2
8.812477500E-1,-9.128417261E-3,-4.182275813E-3,-5.558304727E-2
8.911767500E-1,2.729297541E-3,-1.398778237E-2,8.347426593E-2
9.011057500E-1,-3.241290707E-2,-9.717670418E-3,4.796821833E-2
9.110347500E-1,-8.529603906E-2,-1.040212356E-2,3.776131868E-2
9.209637500E-1,-1.010242452E-1,-1.251945516E-2,5.660455585E-2
9.308927500E-1,-1.390399543E-1,-1.618098160E-2,6.587648571E-2
9.408217500E-1,-1.818070743E-1,-7.519903053E-3,4.792494893E-2
9.507507500E-1,-1.428414484E-1,-2.032424552E-2,1.079565579E-1
9.606797500E-1,-8.171637364E-2,-2.996677922E-2,1.332457656E-1
9.706077500E-1,-6.018005513E-2,-4.478280142E-2,1.803445029E-1
9.805367500E-1,-8.204421971E-2,-4.993655557E-2,1.946158022E-1
9.904657500E-1,-1.074989036E-1,-5.483166179E-2,1.422580791E-1
1.000394750E0,-1.125968717E-1,-2.242801890E-2,3.262395501E-2
1.010323750E0,-1.413352057E-1,4.206168998E-2,-1.607393736E-1
1.020252750E0,-1.264429322E-1,4.990591250E-2,-2.684024012E-1
1.030181750E0,-1.397575904E-2,7.018102314E-3,-4.677187800E-3
1.040110750E0,-9.056715779E-2,2.696662769E-3,2.546403944E-1
1.050039750E0,-3.127639107E-3,2.607342895E-2,2.423600721E-1
1.059968750E0,-1.451363344E-1,-3.818356074E-2,-2.587264287E-1
1.069897750E0,5.478713159E-2,-4.106088420E-2,-2.055448329E-1
1.079826750E0,1.773527385E-1,-1.405215656E-2,1.123489863E-1
1.089755750E0,1.900686784E-1,-5.211568493E-3,-2.147039115E-2
1.099684750E0,1.743132096E-1,-4.141590156E-2,-1.879967541E-1
1.109612750E0,1.636089312E-1,-2.122703735E-2,-1.294591087E-1
1.119541750E0,2.061970168E-1,-4.084773492E-3,-5.946092069E-2
1.129470750E0,1.411782445E-1,-2.582839407E-2,1.012153029E-3
1.139399750E0,1.322866395E-1,-1.562295623E-2,7.476016045E-2
1.149328750E0,2.511978462E-2,-1.008229913E-2,-3.567970991E-3
1.159257750E0,-6.756128781E-2,-2.153408926E-2,2.172591448E-2
1.169186750E0,-1.214503602E-1,-1.929911898E-2,1.069566840E-1
1.179115750E0,-1.575102304E-1,-1.941673938E-2,8.149790704E-2
1.189044750E0,-1.656356675E-1,-1.882922212E-2,8.290942490E-2
1.198973750E0,-1.395482600E-1,-1.998693427E-2,6.567241788E-2
1.208902750E0,-1.031391648E-1,-1.616784364E-2,1.883914411E-2
1.218831750E0,-4.872250915E-2,-1.753187114E-2,2.591778338E-2
1.228760750E0,-4.234681483E-3,-1.798104694E-2,4.750570357E-2
1.238689750E0,2.741050445E-2,-1.376403501E-2,7.864505053E-3
1.248617750E0,4.857780883E-2,-8.354574814E-3,-1.115122497E-2
1.258546750E0,6.426464589E-2,-1.619932724E-2,-1.327142537E-2
1.268475750E0,5.362057552E-2,-2.114431752E-2,3.144632578E-3
1.278404750E0,3.903354490E-2,-1.352919621E-2,1.284633279E-3
1.288333750E0,1.955716392E-2,-1.236892590E-2,1.828482807E-2
1.298262750E0,-7.727168575E-3,-9.704733454E-3,3.527800620E-2
1.308191750E0,-2.287576944E-2,-1.198947815E-2,3.357763588E-2
1.318120750E0,-3.745450431E-2,-3.173388088E-2,7.200553715E-2
1.328049750E0,-3.045767125E-2,-1.268549781E-2,8.503605723E-3
1.337978750E0,8.646277785E-3,-8.937432580E-3,-3.639891744E-3
1.347907750E0,-7.152390931E-2,-2.144261688E-2,-2.712757230E-2
1.357836750E0,-9.167377990E-2,-1.884212254E-2,9.910445809E-2
1.367765750E0,-1.112311814E-1,-1.977586806E-2,9.170246780E-2
1.377694750E0,-3.011334334E-2,-6.655830760E-3,-2.657559514E-3
1.387622750E0,6.053269705E-2,-3.444613013E-3,4.595326781E-3
1.397551750E0,1.111869801E-1,-5.164827313E-3,-1.813806295E-2
1.407480750E0,1.021084469E-1,-1.355417479E-2,-3.102766514E-2
1.417409750E0,6.764450099E-2,-8.570848703E-3,-1.176459789E-2
1.427338750E0,1.020086970E-2,-1.551065315E-2,1.153889537E-2
1.437267750E0,-4.700326329E-2,-1.950669514E-2,3.530607283E-2
1.447196750E0,-8.306209205E-2,-1.719649678E-2,5.386922836E-2
1.457125750E0,-1.108944183E-1,-1.857481342E-2,3.789638937E-2
1.467054750E0,-8.962120621E-2,-2.240033599E-2,6.971342862E-2
1.476983750E0,-4.484540317E-2,-2.267162852E-2,2.744916916E-2
1.486912750E0,-6.738243610E-2,-2.431984898E-2,7.363983393E-3
1.496841750E0,-1.607165694E-2,-1.555649897E-2,6.961578012E-2
1.506770750E0,-1.285905048E-2,-2.001505572E-2,7.633540034E-3
1.516699750E0,4.123895019E-2,-1.860869072E-2,3.589137912E-2
1.526627750E0,7.577980522E-2,-1.408809867E-2,-2.449690998E-2
1.536556750E0,9.909619890E-2,-1.796960833E-2,-1.637278855E-2
1.546485750E0,8.392961785E-2,-1.638435507E-2,-8.429346085E-3
1.556414750E0,4.163210236E-2,-2.374510422E-2,6.841242313E-4
1.566343750E0,-1.513244793E-2,-2.346173353E-2,2.897470772E-2
1.576272750E0,-7.438962970E-2,-1.510109223E-2,4.815825284E-2
1.586201750E0,-7.671758898E-2,-1.819796037E-2,7.336092174E-2
1.596130750E0,-6.207195830E-2,-1.520511786E-2,2.942845166E-2
1.606059250E0,-3.906060655E-2,-2.225506922E-2,3.132119536E-2
1.615988250E0,-3.612227105E-3,-1.191839794E-2,2.648379385E-2
1.625917250E0,1.086047217E-2,-6.466581970E-3,-2.612185121E-2
1.635846250E0,5.265428659E-2,-2.257677572E-2,1.076530874E-2
1.645775250E0,7.069280069E-2,-1.068518361E-2,4.058961689E-2
1.655703250E0,3.372377973E-2,-1.876481138E-2,-6.671673059E-2
1.665632250E0,3.726207610E-2,-1.910420571E-2,2.819059610E-2
1.675561250E0,1.215709224E-3,-1.914645184E-2,3.073355019E-2
1.685490250E0,-2.611757543E-2,-9.207263310E-3,-6.964033842E-3
1.695419250E0,-2.207879394E-2,-1.696441714E-2,2.613471508E-2
1.705348250E0,5.064931288E-3,-2.528109469E-2,8.901333332E-2
1.715277250E0,-1.309560690E-2,1.490473542E-3,3.410447001E-2
1.725206250E0,5.414777510E-3,-5.333537757E-3,-6.691612065E-2
1.735135250E0,4.933730733E-2,-2.797815945E-2,6.510056019E-2
1.745064250E0,6.157812439E-2,-1.893900359E-2,-5.281789899E-3
1.754993250E0,3.006506726E-2,-1.826527644E-2,2.686971009E-2
1.764922250E0,3.068545684E-3,2.720088176E-3,3.926522255E-2
1.774851250E0,-3.411846679E-2,-3.098823298E-2,-1.927300751E-2
1.784779250E0,-2.296314877E-2,-1.298704969E-2,7.372169495E-3
1.794708250E0,5.715426721E-2,-2.230961278E-2,-7.027183771E-3
1.804637250E0,2.328737687E-2,-2.699646676E-2,1.367967796E-1
1.814566250E0,-3.007445935E-2,-1.141120680E-3,-1.808608121E-1
1.824495250E0,2.594362076E-2,-2.764824858E-2,1.737131757E-1
1.834424250E0,9.253255315E-3,-1.340236645E-2,-6.343234956E-2
