"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.383045404E1,-1.791669521E-3,7.073237794E-5,-2.274096478E-3
3.384038304E1,-9.149394464E-4,1.245793654E-3,2.318630461E-3
3.385031204E1,2.829465084E-3,2.184557961E-3,-4.952657036E-4
3.386024104E1,3.135895822E-3,8.750932175E-4,4.618640523E-4
3.387017004E1,-8.175671101E-4,4.077084013E-4,-1.072116662E-3
3.388009904E1,-2.764062956E-4,-3.375117085E-4,2.701906487E-4
3.389002704E1,2.169174608E-3,-4.267275799E-4,1.639321679E-3
3.389995604E1,-1.924946671E-3,-9.282357059E-4,-1.359243877E-3
3.390988504E1,1.216784120E-3,-6.278310902E-4,-5.059670657E-4
3.391981404E1,-8.953330107E-4,2.141476725E-4,-1.541637350E-3
3.392974304E1,-7.169009186E-4,5.334606976E-4,5.253078416E-5
3.393967204E1,7.618293166E-4,-1.741936663E-3,4.179894459E-4
3.394960004E1,2.479568124E-3,-4.676139797E-4,-2.569332719E-5
3.395952904E1,3.285714425E-3,-1.141353277E-3,-9.127124213E-4
3.396945804E1,-1.044319011E-3,1.864290331E-3,-1.827508211E-3
3.397938704E1,-1.895697322E-3,-7.135025226E-4,3.270144342E-3
3.398931604E1,-1.330574509E-3,1.474816818E-3,-3.649280407E-3
3.399924504E1,-3.883116879E-4,-8.302667411E-4,5.371905863E-4
3.400917304E1,-9.749457240E-5,-1.389530487E-3,-1.248192508E-3
3.401910204E1,3.544621170E-3,2.028031508E-3,7.698205300E-4
3.402903104E1,-4.455926828E-4,-2.809293219E-4,-1.424890477E-3
3.403896004E1,-1.782042673E-3,-5.487483577E-4,2.412945265E-3
3.404888904E1,-1.942897681E-3,-1.333315624E-3,6.379485130E-4
3.405881804E1,1.042916439E-3,1.151252538E-3,-1.400742214E-3
3.406874704E1,-1.269772416E-3,-3.529008827E-4,2.307177056E-3
3.407867504E1,3.288932145E-3,-6.156984018E-4,-1.510988455E-3
3.408860433E1,1.883315388E-3,8.796665352E-4,-8.657043800E-4
3.409853333E1,-1.474758610E-4,3.314164700E-3,-1.371155493E-3
3.410846233E1,1.895967871E-3,1.382574090E-3,8.319690824E-5
3.411839133E1,9.012222290E-4,1.237730496E-3,-2.320641652E-3
3.412832033E1,3.159316257E-3,1.013226109E-3,2.502609510E-3
3.413824833E1,-1.699720742E-3,-3.642595257E-4,4.257988185E-4
3.414817733E1,-2.529828111E-3,-2.961374121E-3,5.389829166E-4
3.415810633E1,2.075554803E-3,-4.832451232E-4,1.113274368E-3
3.416803533E1,9.652832523E-4,4.179685784E-4,-4.363783170E-3
3.417796433E1,5.496283993E-4,3.908236104E-4,-4.056636244E-4
3.418789333E1,-1.863994403E-3,-7.870924892E-4,-2.550040837E-3
3.419782133E1,2.766894177E-4,-9.102346667E-5,2.555134706E-4
3.420775033E1,-5.779191852E-4,9.356251685E-4,-2.156777773E-3
3.421767933E1,-1.614969224E-3,1.886823680E-3,6.412372459E-4
3.422760833E1,-9.337326046E-4,6.745527498E-4,-4.442674108E-4
3.423753733E1,1.129704062E-3,-1.455227844E-3,-2.480130177E-3
3.424746633E1,-1.359020127E-3,2.470648033E-4,5.397945642E-6
3.425739433E1,1.863800455E-3,1.467434573E-3,6.120873149E-4
3.426732333E1,-2.592713572E-4,1.103913062E-3,2.427068539E-4
3.427725233E1,2.071107738E-3,2.918719547E-4,-8.384119719E-4
3.428718133E1,-2.458426170E-4,-4.623352434E-4,1.362957060E-3
3.429711033E1,-2.042206703E-3,-2.393876784E-4,3.474145196E-4
3.430703933E1,-1.590268221E-3,2.048275783E-4,2.232666360E-3
3.431696733E1,-7.393611595E-4,-2.585580223E-4,5.411861930E-4
3.432689633E1,-1.685316209E-3,-1.024967933E-4,3.170525189E-3
3.433682533E1,2.153848764E-3,-1.872550813E-3,-1.190030016E-3
3.434675433E1,5.977633409E-4,5.101793795E-4,-3.812275827E-4
3.435668333E1,3.480548039E-4,-1.747704373E-4,-4.730373621E-4
3.436661233E1,7.323492318E-4,5.269724643E-4,-2.198232803E-3
3.437654033E1,-1.302429009E-3,-7.743457681E-4,4.979381338E-4
3.438646933E1,4.536593333E-4,-2.828441793E-3,1.171717653E-3
3.439639833E1,-1.391941914E-3,-1.675672014E-3,8.661719039E-4
3.440632733E1,1.734609250E-3,1.143017667E-3,-7.335888222E-4
3.441625633E1,1.787273679E-3,-3.346087178E-4,4.882481880E-4
3.442618533E1,-1.386415679E-3,-8.736324962E-4,5.345870741E-4
3.443611333E1,-2.465104684E-3,-6.866961485E-4,-1.024008729E-3
3.444604233E1,-1.243512612E-3,-3.242398961E-4,3.978526220E-4
3.445597133E1,8.891448379E-4,9.955839487E-4,4.198318347E-4
3.446590033E1,-8.365837857E-4,2.212116029E-3,-3.333101049E-4
3.447582933E1,2.252632286E-3,-2.800204558E-3,-1.317344140E-3
3.448575833E1,2.716288436E-3,-1.235064701E-3,2.288043033E-3
3.449568633E1,-4.217620008E-4,3.079282353E-3,-1.009454485E-3
3.450561533E1,8.552237414E-4,-6.378020043E-5,1.306445338E-4
3.451554433E1,-7.126107812E-5,-1.954752079E-4,1.217527548E-3
3.452547333E1,-9.815294761E-4,-1.280180644E-3,1.369327772E-3
3.453540233E1,8.602403104E-4,1.006864710E-3,3.674319014E-4
3.454533133E1,-3.834557720E-4,-8.130281640E-5,2.126183594E-3
3.455525933E1,6.612502038E-4,-2.083022409E-4,-8.977153338E-4
3.456518833E1,1.164853573E-3,2.018366707E-3,-1.598393079E-3
3.457511733E1,3.043483011E-4,-5.420393427E-4,4.202686250E-4
3.458504633E1,8.348501287E-4,-8.019638481E-4,-1.472972333E-3
3.459497533E1,1.168982126E-4,-1.741213258E-3,4.967702553E-4
3.460490433E1,-1.084054820E-4,-2.370597795E-4,-1.064357348E-4
3.461483233E1,-8.480576798E-4,-4.189413157E-4,-4.142913967E-4
3.462476133E1,1.978088636E-3,-5.097551038E-4,-1.182613429E-3
3.463469033E1,8.561820723E-4,8.034578059E-5,-4.750024527E-4
3.464461933E1,3.174245358E-4,-1.494647702E-3,6.619011983E-4
3.465454833E1,1.517990604E-4,3.075882560E-3,-6.172130816E-4
3.466447733E1,-7.936228067E-4,1.488021226E-4,7.218241226E-4
3.467440533E1,5.942857824E-4,-5.327634863E-4,-1.670878381E-3
3.468433433E1,-1.752225449E-3,-5.247739609E-4,-1.364881173E-3
3.469426333E1,1.069652848E-3,1.766961301E-3,-1.500290819E-3
3.470419233E1,-1.883792691E-3,-3.305444261E-4,2.785001649E-3
3.471412133E1,-2.966443775E-3,3.907161008E-4,-2.209188417E-3
3.472405033E1,1.470116433E-3,-2.187489998E-3,1.883823657E-3
3.473397833E1,-6.220648065E-4,2.367495559E-3,6.818580441E-4
3.474390733E1,1.878110692E-3,-9.681138326E-4,3.383635078E-3
3.475383633E1,5.946806632E-4,1.078806235E-3,-1.885852776E-3
3.476376533E1,8.554044180E-4,1.110135345E-4,-6.323028356E-4
3.477369433E1,-2.048522234E-3,-1.302804681E-3,-1.715168357E-3
3.478362333E1,-2.170661464E-4,-5.137101398E-4,6.678281352E-4
3.479355133E1,-1.501366496E-4,1.229533693E-3,1.093289815E-3
3.480348033E1,-1.650561579E-3,1.308363280E-3,-1.348562539E-3
3.481340933E1,1.723263878E-3,2.147832187E-3,3.796683857E-3
3.482333833E1,1.238302328E-3,-1.176591730E-3,-5.067181773E-4
3.483326733E1,1.866313163E-3,-4.602701229E-4,-3.117195796E-3
3.484319633E1,-6.538359448E-4,1.221782295E-3,-2.372575924E-3
3.485312433E1,-2.747457474E-4,5.418166984E-4,1.457171980E-3
3.486305333E1,-6.781797856E-5,1.456346130E-3,-1.945206895E-4
3.487298233E1,-2.327742754E-3,4.622092529E-4,-6.845444441E-4
3.488291133E1,1.807347406E-3,6.973664276E-4,1.177005004E-3
3.489284033E1,8.008349687E-4,2.992656548E-3,-1.303427387E-3
3.490276933E1,1.740664709E-3,1.200082712E-3,2.519007772E-3
3.491269733E1,2.122757491E-3,7.892573485E-4,1.139108557E-3
3.492262633E1,6.207344122E-4,-1.295731403E-3,-3.754310310E-4
3.493255533E1,-1.474751858E-3,-1.685969619E-4,1.306086080E-3
3.494248433E1,-3.298586234E-4,1.996286679E-3,2.537202090E-5
3.495241333E1,6.487639621E-4,-1.339146867E-3,5.304303486E-4
3.496234233E1,-3.451276571E-4,-7.266198518E-4,-2.493855543E-3
3.497227033E1,6.887502968E-4,-1.778194332E-3,1.598136267E-3
3.498219933E1,2.471981570E-4,6.844307063E-4,4.532434978E-4
3.499212833E1,2.073000185E-3,2.018606756E-3,9.389477782E-4
3.500205733E1,9.134225547E-5,5.698470632E-4,-2.496209927E-4
3.501198633E1,1.059006434E-3,-3.427468764E-4,5.464162678E-5
3.502191533E1,-2.597905695E-4,-2.701242222E-3,1.030690270E-3
3.503184333E1,-1.963741146E-3,8.220650489E-5,1.701019704E-3
3.504177233E1,3.835689276E-4,7.895421004E-4,-3.522774205E-4
3.505170133E1,-1.355524873E-3,4.981196253E-4,-9.170891717E-4
3.506163033E1,2.589948010E-3,8.536516107E-4,-3.692768514E-4
3.507155933E1,-1.808420988E-3,-9.528067894E-4,-2.502939198E-3
3.508148833E1,1.823065337E-3,-1.705149771E-3,1.296059927E-3
3.509141608E1,1.392035745E-3,2.830152225E-4,4.704343155E-4
3.510134508E1,1.107609831E-3,1.242552185E-3,1.367919846E-3
3.511127408E1,-1.056703040E-3,1.024133177E-3,-2.375277691E-4
3.512120308E1,-1.016223105E-3,1.573809655E-3,-1.100924332E-3
3.513113208E1,-5.469517782E-5,5.132987280E-5,1.243101433E-4
3.514106108E1,-1.870171865E-3,1.852692105E-3,-3.009697888E-3
3.515098908E1,1.898375805E-3,2.154688584E-3,1.554399030E-3
3.516091808E1,-3.064554185E-4,-8.389708819E-4,-1.071211416E-3
3.517084708E1,-1.952246763E-3,-1.210814808E-3,8.895487990E-4
3.518077608E1,4.043844528E-4,-1.063275617E-3,-1.088380814E-3
3.519070508E1,-1.578363590E-4,-8.569778875E-4,-2.075563651E-3
3.520063408E1,2.058712300E-3,-1.373917767E-4,-1.223618630E-3
3.521056208E1,-2.065678127E-3,-2.734120004E-3,1.151708653E-3
3.522049108E1,-7.151891477E-4,-1.229966525E-3,1.741865184E-3
3.523042008E1,1.178316306E-3,-1.477625570E-3,-1.321675722E-3
3.524034908E1,-1.341566909E-3,-7.167605218E-4,-2.169962972E-4
3.525027808E1,-2.474438632E-3,-1.777469297E-3,2.504992299E-4
3.526020708E1,1.277156640E-3,1.158932108E-3,1.959715737E-3
3.527013508E1,-3.401459660E-3,8.358667255E-4,1.261709258E-4
3.528006408E1,1.459874678E-3,7.136276108E-4,-2.344208770E-4
3.528999308E1,7.497239858E-5,-1.883717952E-3,9.595695883E-5
3.529992208E1,-5.016019568E-4,-1.446160721E-3,2.062115818E-4
3.530985108E1,-3.279564437E-3,-1.572096517E-4,7.081753574E-4
3.531978008E1,1.008924097E-3,-1.611561980E-3,1.557191135E-3
3.532970808E1,1.186658628E-4,-2.070059127E-4,-3.381189890E-4
3.533963708E1,2.441741060E-3,4.534580512E-4,-1.052645035E-3
3.534956608E1,1.968636643E-3,6.581664202E-4,-6.376877427E-4
3.535949508E1,1.716168597E-3,-2.609265968E-3,-1.251546666E-3
3.536942408E1,4.855105653E-4,1.279535936E-3,4.233823158E-3
3.537935308E1,-2.860485110E-3,1.286460203E-3,-1.111141406E-3
3.538928108E1,-8.622426540E-4,7.804252673E-4,1.501303399E-3
3.539921008E1,-7.900712080E-4,8.826973499E-5,1.251232577E-3
3.540913908E1,-1.022907905E-3,6.827514153E-4,5.328324623E-4
3.541906808E1,-8.700424805E-4,-8.475008653E-4,-5.665202625E-4
3.542899708E1,-1.512127928E-4,1.197883394E-3,-2.920216415E-3
3.543892608E1,1.658405177E-3,1.786708250E-3,2.380805556E-3
3.544885408E1,8.438038640E-4,-1.315545524E-3,2.722772770E-4
3.545878308E1,-4.438348114E-4,-2.143522259E-3,1.331682783E-3
3.546871208E1,-2.168691019E-3,-7.261192659E-4,-5.981330760E-4
3.547864108E1,-6.786524318E-4,8.994742529E-4,1.337034628E-4
3.548857008E1,-1.007523853E-3,-4.250087368E-4,-6.660744548E-4
3.549849908E1,-1.072238898E-3,-3.123570350E-4,-1.540389843E-3
3.550842708E1,1.223012805E-5,2.217903966E-3,6.404218730E-4
3.551835608E1,-7.443740033E-4,-1.029554638E-3,-6.863651797E-4
3.552828508E1,-9.868927300E-4,2.806850942E-3,2.415209310E-3
3.553821408E1,2.300247084E-3,-8.856219938E-4,-8.540875278E-4
3.554814308E1,9.419182315E-4,-3.586846287E-5,1.386860386E-3
3.555807208E1,1.490795519E-3,-1.526972279E-3,-2.273654565E-3
3.556800108E1,1.453584991E-3,4.145607818E-4,1.230528578E-4
3.557792908E1,-1.876698108E-3,-6.131530390E-4,-1.878046431E-3
3.558785808E1,1.854130067E-3,-8.287581149E-4,-8.489722386E-4
3.559778708E1,-7.685511373E-4,-2.334775636E-3,3.635650501E-4
3.560771608E1,-1.123682596E-3,3.816085518E-4,-1.705060713E-3
3.561764508E1,-2.055522753E-3,3.143040230E-3,-6.539109163E-4
3.562757408E1,9.360713884E-4,2.133557806E-3,3.277780488E-4
3.563750208E1,-1.132405829E-3,7.513773162E-4,2.580013359E-3
3.564743108E1,7.862974890E-4,-2.312478755E-4,9.055419359E-4
3.565736008E1,-2.680476755E-4,2.164531965E-3,1.113871112E-4
3.566728908E1,-1.147764968E-3,1.993282232E-3,-8.205445483E-4
3.567721808E1,2.049359959E-3,-1.485871384E-3,1.253791619E-3
3.568714708E1,2.714754082E-4,-4.566893331E-4,-8.359830827E-5
3.569707508E1,-3.253389150E-4,-1.857245690E-3,1.536136260E-3
3.570700408E1,-7.692389190E-4,-1.870097010E-3,1.312934328E-3
3.571693308E1,-1.685099909E-3,5.677605513E-4,-7.566078566E-4
3.572686208E1,1.411829144E-3,1.245822408E-3,-4.715672694E-4
3.573679108E1,1.688531600E-3,-8.247853257E-4,-7.029958069E-4
3.574672008E1,-7.815728895E-4,-9.424154414E-4,2.729807049E-3
3.575664808E1,-1.603957266E-3,-9.173817234E-4,-1.110204961E-3
3.576657708E1,-1.931904117E-3,1.068558195E-3,1.449924894E-4
3.577650608E1,7.909117267E-4,3.857236879E-4,4.003900103E-4
3.578643508E1,3.349311650E-3,-1.183400047E-3,3.248294815E-4
3.579636408E1,1.836369745E-3,8.472602349E-4,-2.326613758E-3
3.580629308E1,4.926882684E-5,-1.135071041E-3,-1.157806255E-4
3.581622108E1,2.003230155E-3,-1.564638922E-3,9.321733378E-4
3.582615008E1,3.686640412E-6,-1.573540154E-3,3.397126682E-3
3.583607908E1,-1.196600031E-3,-8.289202815E-4,1.215198776E-3
3.584600808E1,-3.542150371E-4,-2.373593743E-4,-2.283530775E-3
3.585593708E1,9.110528044E-4,2.867620206E-3,-5.042729899E-4
3.586586608E1,-1.177815720E-4,8.448007284E-4,1.368351746E-3
3.587579408E1,3.163134679E-4,-1.770423376E-3,2.647201763E-3
3.588572308E1,1.637167763E-3,2.894969948E-4,2.577336505E-3
3.589565208E1,-1.889616251E-4,-1.800182799E-4,5.267024972E-4
3.590558108E1,7.948251441E-4,2.058570506E-3,7.029445842E-4
3.591551008E1,1.560484059E-3,-2.791520965E-4,-4.262356088E-4
3.592543908E1,6.547761150E-4,-2.395003568E-3,-2.969126217E-4
3.593536708E1,5.858005024E-4,-5.337204784E-4,-1.330751460E-3
3.594529608E1,1.071179286E-4,3.869784123E-4,-8.279215544E-4
3.595522508E1,2.940716222E-4,1.973157283E-3,-3.932937980E-4
3.596515408E1,-1.117732609E-3,-1.684776857E-3,1.173955156E-3
3.597508308E1,-9.137345478E-4,1.168533927E-3,2.288221614E-3
3.598501208E1,-1.172243152E-3,-5.189648946E-4,5.174099933E-4
3.599494008E1,4.440294579E-4,1.236857148E-3,4.697395489E-4
3.600486908E1,6.781592965E-4,-6.974256830E-4,-1.270143315E-3
3.601479808E1,8.344869129E-4,5.033937050E-4,9.872158989E-5
3.602472708E1,1.328088809E-3,-6.470035296E-4,-5.448292941E-4
3.603465608E1,-2.074365504E-3,5.716590094E-4,-4.484225065E-4
3.604458508E1,-9.588426910E-4,-3.093620762E-4,-1.392206643E-3
3.605451308E1,-1.920243958E-3,4.403177591E-4,-8.454597555E-4
3.606444208E1,-1.802328974E-3,-4.734952236E-4,1.302859280E-3
3.607437108E1,-1.321732998E-5,-2.290170232E-4,1.591279637E-3
3.608430079E1,-7.653557695E-4,-1.043719007E-3,-2.107764594E-4
3.609422979E1,3.592972644E-4,-1.191258198E-3,-1.343685202E-3
3.610415879E1,-1.118823420E-3,6.172040012E-4,5.950159393E-4
3.611408679E1,1.055381261E-3,2.109639347E-3,-2.165350597E-3
3.612401579E1,-9.630634449E-4,-2.324863104E-3,8.288449608E-4
3.613394479E1,-7.904907688E-4,-2.471603220E-3,-5.666515790E-4
3.614387379E1,1.870049629E-3,1.244763727E-3,-4.218658432E-4
3.615380279E1,2.587505151E-3,2.055696212E-3,-3.145402297E-4
3.616373179E1,-1.111901365E-3,6.615242455E-4,9.586780798E-4
3.617365979E1,-2.377169207E-3,-1.347830752E-3,-1.138561405E-3
3.618358879E1,-1.037586480E-3,-1.808447298E-3,-7.327590138E-4
3.619351779E1,2.476188354E-3,2.018248662E-3,1.340245828E-3
3.620344679E1,5.249725655E-5,8.923609275E-4,-2.647214569E-4
3.621337579E1,-1.078014495E-3,-1.911415020E-3,9.912252426E-4
3.622330479E1,-5.728458054E-4,-6.450454239E-4,-3.343373537E-4
3.623323279E1,1.318531111E-3,-1.390447869E-4,-7.303496823E-4
3.624316179E1,1.025060657E-3,7.009194815E-5,1.391619444E-4
3.625309079E1,2.651719376E-3,9.681098745E-4,1.469410956E-3
3.626301979E1,-2.131238347E-3,-1.589663880E-4,3.384873271E-4
3.627294879E1,5.090194754E-4,1.363296411E-3,9.020119905E-4
3.628287779E1,-6.180210039E-5,-8.162447484E-4,4.397761077E-4
3.629280579E1,7.027913816E-4,1.331722015E-4,1.193983248E-3
3.630273479E1,-8.632689714E-4,4.464251106E-5,2.633596538E-3
3.631266379E1,-1.269134926E-3,3.924513585E-4,-7.494171150E-4
3.632259279E1,-3.001669887E-3,-1.414023107E-3,2.298997017E-3
3.633252179E1,8.950675838E-4,2.142095705E-3,-2.141291276E-3
3.634245079E1,-1.066843979E-3,-1.158587867E-3,3.137309104E-4
3.635237979E1,-6.620432250E-4,-6.054493133E-4,-3.762943670E-4
3.636230779E1,-1.093829749E-3,-1.757845312E-4,6.105881184E-4
3.637223679E1,-2.417420968E-3,-2.507648431E-3,-7.308460772E-4
3.638216579E1,2.278108150E-5,4.290963116E-4,-1.030704938E-3
3.639209479E1,-1.264058519E-3,2.516748151E-3,7.618686650E-4
3.640202379E1,-1.007253304E-4,2.011365257E-3,1.704969676E-3
3.641195179E1,2.542738803E-4,-2.419353405E-4,1.467415830E-3
3.642188079E1,-1.640186179E-3,7.944671670E-4,6.073208060E-4
3.643180979E1,9.587928653E-4,9.814210935E-4,-2.303514164E-3
3.644173879E1,-6.813565269E-4,9.213504381E-4,-2.444536891E-3
3.645166779E1,9.106807411E-4,-2.231033286E-3,2.445559483E-3
3.646159679E1,1.329840627E-3,5.856028292E-4,-4.393784329E-4
3.647152479E1,1.617781818E-4,-1.502581872E-3,-4.638796672E-4
3.648145379E1,1.686013769E-3,-1.904376666E-3,-3.641806543E-4
3.649138279E1,2.700145822E-3,2.307678806E-3,6.603372749E-4
3.650131179E1,-1.808274537E-4,7.810413372E-4,1.059525413E-3
3.651124079E1,5.515418015E-4,1.006036473E-4,2.648541704E-5
3.652116979E1,-1.431589248E-3,-1.254176488E-3,-1.725601032E-3
3.653109779E1,-8.552810177E-4,2.004420967E-4,5.019456148E-5
3.654102679E1,2.174971625E-3,6.631496362E-4,1.148179406E-3
3.655095579E1,8.545764722E-4,1.438928535E-3,6.371187046E-4
3.656088479E1,7.088831626E-4,-1.337884227E-3,-5.714260042E-4
3.657081379E1,-1.393949147E-3,1.564154809E-4,-1.884633675E-4
3.658074279E1,9.468947537E-4,-4.563797265E-4,-4.192371853E-4
3.659067179E1,-2.334386110E-3,1.527941553E-3,2.721961588E-3
3.660059979E1,1.686607487E-3,1.271150541E-3,3.854744136E-4
3.661052879E1,4.216060042E-4,-1.550468616E-3,7.625781000E-4
3.662045779E1,1.966317650E-3,-3.593059955E-3,-1.086782664E-3
3.663038679E1,-7.221433334E-4,1.823276980E-3,-5.368399434E-4
3.664031579E1,-1.155091450E-4,-1.915996778E-3,-1.018811017E-4
3.665024379E1,-3.247652669E-3,-6.147762761E-4,8.986657485E-5
3.666017279E1,-9.126202203E-4,-1.237622113E-3,2.363445237E-4
3.667010179E1,1.316445880E-3,-1.910869149E-3,-3.929603845E-4
3.668003079E1,2.751671709E-4,-4.989285953E-4,7.952509914E-4
3.668995979E1,9.196521714E-4,1.430531614E-3,-1.375491731E-3
3.669988879E1,1.088022254E-4,-9.274195763E-4,4.536379129E-5
3.670981779E1,2.084043808E-4,9.922904428E-5,-5.304114893E-4
3.671974579E1,-3.844727762E-4,1.022368320E-3,-1.307305880E-3
3.672967479E1,-1.108053839E-3,-6.719346857E-4,1.233443618E-4
3.673960379E1,4.294794053E-5,-4.303906462E-4,1.161050517E-3
3.674953279E1,1.396366395E-3,9.744267445E-4,6.622495130E-5
3.675946179E1,8.309865370E-4,1.759992330E-3,1.050240360E-3
3.676939079E1,-2.095103264E-4,-2.003604022E-4,1.398315420E-3
3.677931879E1,-7.105064578E-4,-2.681196493E-4,1.197534148E-3
3.678924779E1,-1.007182524E-3,-9.501551976E-4,2.199947834E-3
3.679917679E1,-2.100571990E-3,1.175357029E-3,1.805803971E-3
3.680910579E1,1.999364700E-3,1.062438940E-3,2.425521379E-3
3.681903479E1,2.496328205E-3,-1.264589024E-3,-2.586496994E-4
3.682896379E1,1.480332110E-3,3.506181529E-4,-1.755589619E-4
3.683889179E1,4.961523227E-4,6.471846718E-4,-7.631792687E-4
3.684882079E1,-1.709211152E-3,-6.758737727E-4,-1.224438660E-3
3.685874979E1,-6.280988455E-4,1.641544222E-4,-2.436749637E-4
3.686867879E1,-2.117072465E-3,2.230102837E-4,-4.460751079E-4
3.687860779E1,-1.546461135E-3,2.085916698E-3,-1.193502918E-3
3.688853679E1,-1.365366392E-3,-7.865688531E-4,-7.482222281E-4
3.689846479E1,-1.102936221E-3,-1.180516789E-3,1.145779155E-3
3.690839379E1,1.456628088E-3,-1.712616300E-3,1.294383546E-3
3.691832279E1,-3.136238083E-4,1.783622429E-3,-1.638567541E-3
3.692825179E1,-1.744806534E-3,-1.486739260E-3,7.582772523E-4
3.693818079E1,-1.086394070E-3,-2.445479913E-4,1.306119841E-3
3.694810979E1,-9.950473905E-4,1.860148157E-3,1.168700866E-3
3.695803779E1,7.498725317E-4,-1.460903324E-3,4.677209072E-4
3.696796679E1,3.514634445E-4,-2.778102877E-3,7.774464320E-4
3.697789579E1,5.669821985E-4,2.779435890E-4,-1.538032666E-5
3.698782479E1,1.197352540E-3,5.226881476E-4,7.758447900E-4
3.699775379E1,1.506083179E-3,1.584082842E-3,6.184307858E-5
3.700768279E1,-2.866561059E-3,-1.507048146E-3,7.891524583E-4
3.701761079E1,1.507391687E-3,8.263118798E-4,1.459876774E-3
3.702753979E1,1.116706058E-3,1.103014220E-3,-1.048821025E-3
3.703746879E1,7.911361754E-4,-7.622390985E-4,1.250333153E-3
3.704739779E1,-1.397449290E-3,-1.560921082E-3,1.959532965E-3
3.705732679E1,7.106186822E-4,-4.468689440E-6,9.057698771E-4
3.706725579E1,-2.209271304E-3,-1.770415402E-4,-1.575231086E-3
3.707718379E1,-6.411178038E-4,1.098088687E-3,1.998548163E-3
3.708711233E1,2.524848096E-3,7.787756622E-4,-1.280602068E-3
3.709704133E1,5.980837159E-4,2.857137006E-4,2.596396022E-3
3.710697033E1,-1.221920596E-3,1.261229627E-3,-1.661732327E-3
3.711689933E1,-7.272656076E-4,-1.882750774E-3,-8.506001905E-4
3.712682833E1,9.736954235E-4,-5.429144949E-4,-4.452671856E-4
3.713675633E1,-9.276000783E-4,5.111504579E-4,-2.506299876E-3
3.714668533E1,-4.442362115E-4,-2.332839184E-3,-1.259407960E-3
3.715661433E1,2.918271348E-4,5.778409541E-4,-7.967753336E-4
3.716654333E1,2.707314212E-3,-1.408610959E-3,6.538482849E-4
3.717647233E1,-1.052473439E-3,-2.557035186E-4,-2.442012075E-3
3.718640133E1,-2.190442057E-3,2.260184847E-3,-8.742092177E-4
3.719632933E1,3.353562206E-4,-1.717413106E-4,-2.069650218E-4
3.720625833E1,1.048284583E-3,1.741473679E-3,5.951791536E-4
3.721618733E1,-9.199269116E-4,-1.497496851E-3,-2.223436721E-3
3.722611633E1,2.074531745E-3,2.143576974E-3,-2.129427157E-3
3.723604533E1,8.102874272E-4,2.717094030E-4,1.569289016E-3
3.724597433E1,-1.573774498E-3,-8.806404076E-4,-7.201731205E-5
3.725590233E1,-1.129571581E-3,-2.697929274E-3,5.664105993E-4
3.726583133E1,-9.179580957E-6,-1.071004197E-3,-1.059981994E-3
3.727576033E1,1.678587869E-4,2.552943188E-4,2.574734390E-5
3.728568933E1,-1.001801807E-3,-4.975813208E-4,-9.130169638E-4
3.729561833E1,1.825648826E-3,-2.198661678E-3,-1.264023595E-3
3.730554733E1,1.054397319E-3,-7.062261575E-4,2.971217036E-4
3.731547533E1,-7.231160998E-5,1.361259609E-3,6.679026410E-5
3.732540433E1,8.898884989E-4,1.223307801E-3,2.435938455E-3
3.733533333E1,5.749049596E-4,5.217077560E-4,-6.684111431E-4
3.734526233E1,9.490791708E-4,-1.039184281E-5,8.967285976E-4
3.735519133E1,-4.533329047E-4,-1.182352309E-3,3.900709562E-4
3.736512033E1,-8.349637501E-4,2.259273024E-4,2.243631054E-3
3.737504833E1,-5.630971864E-4,5.511686904E-4,-5.144542083E-4
3.738497733E1,-4.145314917E-3,-4.970515147E-4,1.878212206E-4
3.739490633E1,-6.537809968E-4,-5.217543803E-4,1.949924044E-4
3.740483533E1,-1.034080051E-3,5.592226516E-4,-3.320467658E-4
3.741476433E1,1.125044189E-3,-6.799466209E-4,3.594667651E-4
3.742469333E1,-5.668620579E-4,-1.277027302E-3,-1.203009859E-3
3.743462233E1,-4.399241880E-5,1.019958290E-5,-8.680485189E-5
3.744455033E1,-1.827431843E-4,-4.915399477E-4,-1.591756940E-3
3.745447933E1,-1.528551802E-4,1.315504313E-3,2.479252638E-3
3.746440833E1,-1.069515478E-3,6.449203938E-4,-1.263553742E-3
3.747433733E1,7.474310696E-4,1.368454657E-3,2.027291106E-3
3.748426633E1,-1.264853170E-3,-1.755699515E-3,-2.836342901E-6
3.749419433E1,2.975622192E-5,-8.688694797E-4,-9.020855650E-4
3.750412333E1,9.610634297E-4,-7.676693494E-4,-6.347042508E-4
3.751405233E1,-7.433583960E-5,1.013941364E-3,-2.163342200E-3
3.752398133E1,1.829025336E-3,2.161763841E-3,-1.437897328E-3
3.753391033E1,-7.038284093E-5,-5.108012701E-4,-4.350068048E-5
3.754383933E1,2.588145435E-6,-1.791781746E-3,2.046548063E-3
3.755376833E1,1.012569759E-3,-7.092339220E-4,-3.754636273E-4
3.756369633E1,-1.720366301E-3,-8.804751560E-4,3.164256923E-4
3.757362533E1,3.072354943E-3,-1.520820777E-3,-4.466669634E-5
3.758355433E1,-1.118395245E-3,-9.911181405E-4,2.335133962E-3
3.759348333E1,-3.568883985E-4,-2.014848869E-4,6.377894897E-4
3.760341233E1,-1.547055086E-3,-7.042897050E-4,-7.190909237E-4
3.761334133E1,1.978036016E-4,1.129901502E-3,-1.249206718E-3
