"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.312200333E0,-1.422042847E-1,-3.085084534E-1,9.771380310E0
1.322129333E0,-2.586621094E-1,-3.204835510E-1,9.859397278E0
1.332058333E0,-2.586621094E-1,-2.905458069E-1,9.929451599E0
1.341987333E0,-3.299139404E-1,-3.267704773E-1,9.846823425E0
1.351916333E0,-2.959346008E-1,-3.182382202E-1,9.760003967E0
1.361845333E0,-2.851570129E-1,-3.230282593E-1,9.813742218E0
1.371773333E0,-2.740800476E-1,-3.353027344E-1,9.912686462E0
1.381702333E0,-2.510279846E-1,-3.619473267E-1,9.836195526E0
1.391631333E0,-5.508544922E-2,-3.489244080E-1,9.854158173E0
1.401560333E0,1.422042847E-1,-2.215393066E-1,9.797276459E0
1.411489333E0,-5.418731689E-2,-3.460803223E-1,9.797725525E0
1.421418333E0,1.781295776E-2,-3.299139404E-1,9.788594513E0
1.431347333E0,6.586303711E-2,-2.915936279E-1,9.745184784E0
1.441276333E0,1.333726501E-1,-2.887495422E-1,9.779463501E0
1.451205333E0,8.681945801E-2,-2.833607483E-1,9.828561401E0
1.461134333E0,5.194198608E-2,-2.842588806E-1,9.863588562E0
1.471063333E0,9.235794067E-2,-2.800675964E-1,9.875713348E0
1.480992333E0,-3.891906738E-2,-3.032693481E-1,9.862989807E0
1.490920333E0,-1.137634277E-1,-3.689826965E-1,9.853709106E0
1.500849333E0,2.127076721E-1,-2.841091919E-1,9.817484436E0
1.510778333E0,1.652563477E-1,-3.005749512E-1,9.735305328E0
1.520707333E0,1.031355286E-1,-3.056643677E-1,9.735754395E0
1.530636333E0,2.333647156E-1,-2.463876343E-1,9.859546967E0
1.540565333E0,3.487747192E-2,-2.993774414E-1,9.884694672E0
1.550494333E0,4.266128540E-2,-2.809657288E-1,9.835596771E0
1.560423333E0,8.457412720E-2,-2.707868958E-1,9.774972839E0
1.570352333E0,1.077758789E-2,-2.930905151E-1,9.837243347E0
1.580281333E0,-8.981323242E-4,-2.954855347E-1,9.919272766E0
1.590210333E0,-4.116439819E-2,-3.089575195E-1,9.904752960E0
1.600139333E0,2.050735474E-2,-3.061134338E-1,9.815987549E0
1.610067333E0,8.652008057E-2,-3.159928894E-1,9.793833618E0
1.619996333E0,1.438508606E-1,-3.141966248E-1,9.822573853E0
1.629925333E0,2.158511353E-1,-2.929408264E-1,9.815538483E0
1.639854333E0,3.125500488E-1,-2.945874023E-1,9.761949921E0
1.649783333E0,2.647993469E-1,-2.921923828E-1,9.732461243E0
1.659712333E0,2.404000854E-1,-2.947370911E-1,9.791288910E0
1.669641333E0,1.860630798E-1,-3.052153015E-1,9.769584045E0
1.679570333E0,1.333726501E-1,-3.080593872E-1,9.798024902E0
1.689499333E0,6.556365967E-2,-3.026705933E-1,9.838291168E0
1.699428333E0,6.735992432E-3,-3.005749512E-1,9.872120819E0
1.709357333E0,-5.822891235E-2,-2.974314880E-1,9.907447357E0
1.719286333E0,-9.190887451E-2,-2.897973633E-1,9.883646851E0
1.729214333E0,-1.251397705E-1,-3.134481812E-1,9.878557434E0
1.739143333E0,-9.789642334E-2,-3.098556519E-1,9.857002258E0
1.749072333E0,-9.550140381E-2,-2.966830444E-1,9.850266266E0
1.759001333E0,-7.394622803E-2,-3.020718384E-1,9.875114594E0
1.768930333E0,-2.709365845E-2,-3.016227722E-1,9.837542725E0
1.778859333E0,-3.592529297E-3,-3.094065857E-1,9.799072723E0
1.788788333E0,7.379653931E-2,-2.818638611E-1,9.907597046E0
1.798717333E0,1.184037781E-1,-2.926414490E-1,9.937534790E0
1.808646333E0,1.823208618E-1,-2.941383362E-1,9.782457275E0
