timestamp,gravity_x,gravity_y,gravity_z,gravity_time,lin_acc_x,lin_acc_y,lin_acc_z,lin_acc_time,acc_x,acc_y,acc_z,acc_time,gyro_x,gyro_y,gyro_z,gyro_time
2025-10-02 14:11:28.050558,0.33386669475585223,0.10851692212745548,-9.803717166781427,20.421850166632794,-0.0018570756912231446,0.013030337356030942,0.0034463489055633545,20.421850166632794,0.33320709228515627,0.12319381713867188,-9.802216186523438,20.41936816665111,-0.000799031462520361,0.001915401197038591,0.0013975307811051607,20.421850166632794
2025-10-02 14:11:28.171159,0.33341444917023183,0.10872289029881359,-9.803731200098992,20.54103016667068,0.0039840003848075865,0.0033939706441015005,0.01453617811203003,20.54103016667068,0.3387455749511719,0.11256591796875001,-9.79413299560547,20.53854816663079,-0.0006426363252103329,-0.0008575957617722452,-0.0008966736495494843,20.54103016667068
2025-10-02 14:11:28.285269,0.33344675503671173,0.1084767590649426,-9.803730615377427,20.6502770416555,0.00874162394553423,0.007681688200682402,0.001065947413444519,20.6502770416555,0.34203872680664066,0.11421249389648438,-9.806108093261718,20.647795041673817,-0.0002586338669061661,-0.001527278102003038,0.0026135588996112347,20.6502770416555
2025-10-02 14:11:28.406040,0.33334548857063057,0.10837144522927702,-9.803738216757775,20.77938804164296,-0.0008868033438920976,-0.003439642880111933,0.012597241401672364,20.77938804164296,0.33664993286132816,0.11091934204101563,-9.796378326416017,20.776906041661277,0.003188531380146742,-0.00039724435191601515,0.00026658736169338226,20.77938804164296
2025-10-02 14:11:28.573012,0.33302911765873433,0.10893192825838924,-9.803739386200906,20.938294041668996,0.011404555588960648,0.005430236086249352,0.0006262367963790894,20.938294041668996,0.34563125610351564,0.11391311645507814,-9.807006225585939,20.935812041629106,-4.711514338850975e-05,-0.0021083629690110683,0.0005271784029901028,20.938294041668996
2025-10-02 14:11:28.695696,0.3334134259074927,0.109850553246215,-9.803718920946121,21.067405041656457,0.005182496868073941,-0.0004280892759561539,0.003597207069396973,21.067405041656457,0.336500244140625,0.10747650146484375,-9.804012451171875,21.064923041674774,-0.0006620893254876137,0.00047499535139650106,-0.0005439575761556625,21.067405041656457
2025-10-02 14:11:28.911827,0.3345036392658949,0.11033969110809268,-9.803673897385599,21.246174041647464,0.013073533661663533,-0.0021147551760077477,0.004452069997787476,21.246174041647464,0.3496728515625,0.10328521728515626,-9.797575836181641,21.24369204166578,-0.001095266081392765,0.0005925294244661927,-0.0011298088356852531,21.246174041647464
2025-10-02 14:11:29.040191,0.3352295710891485,0.1105636211950332,-9.8036452460289,21.405079041665886,0.004863129258155823,0.004097911454737186,0.0030773895978927616,21.405079041665886,0.34143997192382813,0.11256591796875001,-9.7956298828125,21.402597041684203,-0.002537714084610343,0.003407674841582775,-0.0009845751337707043,21.405079041665886
2025-10-02 14:11:29.174681,0.3350760085880757,0.11095434310846031,-9.803647000193596,21.544122041668743,-0.0012701979652047159,0.00879661518149078,-0.0002145928144454956,21.544122041668743,0.33635055541992187,0.11885284423828125,-9.79368392944336,21.541640041628852,0.0014488152228295803,0.0003165966481901705,0.001090392004698515,21.544122041668743
2025-10-02 14:11:29.304755,0.3351338229328394,0.1109892162680626,-9.803648169636727,21.67323345830664,-0.0011782139539718629,0.0033729937579482796,0.012956260442733765,21.67323345830664,0.3330574035644531,0.11331436157226563,-9.79083984375,21.670751458324958,0.0013441494666039944,-0.0018488301429897547,0.0006908602081239223,21.67323345830664
2025-10-02 14:11:29.508207,0.3350857295840979,0.11113485761918128,-9.803648754358292,21.871865458320826,0.0011152102053165437,0.005023626191541552,0.00592089056968689,21.871865458320826,0.3400927734375,0.11361373901367187,-9.806706848144533,21.869383458339144,-0.002541220746934414,-0.00038235471583902836,-0.0012118336744606495,21.871865458320826
2025-10-02 14:11:29.629366,0.33480221271514893,0.11086323617957533,-9.803659864068031,22.000976458308287,-0.003840378150343895,0.004995861053466797,0.0020406782627105714,22.000976458308287,0.33171020507812504,0.113763427734375,-9.7956298828125,21.998494458326604,-0.000989170279353857,0.0007821493782103062,-0.0005594086833298206,22.000976458308287
