"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.341880713E1,-1.702089794E-4,1.108666416E-3,9.717606008E-4
1.342873613E1,3.618607298E-5,-7.617386291E-5,5.102348514E-4
1.343866512E1,7.063015364E-4,1.012527384E-3,1.612072811E-3
1.344859412E1,-2.369899303E-4,-2.059428953E-3,-3.261757083E-4
1.345852312E1,-2.024978399E-3,-2.542535949E-4,-1.805177890E-4
1.346845213E1,-1.883031800E-3,3.762883716E-5,-2.396800090E-3
1.347838113E1,3.712580074E-3,-1.126365038E-3,3.351620398E-4
1.348831013E1,1.316534355E-3,-2.851827070E-3,1.293633832E-3
1.349823913E1,-1.047827303E-3,-1.616652240E-3,2.543979790E-3
1.350816813E1,-2.382267267E-4,1.494186115E-3,2.417746000E-3
1.351809813E1,-2.115582349E-3,1.105242060E-3,-1.060036477E-3
1.352802712E1,-6.287395954E-4,-5.525757442E-4,1.423893729E-3
1.353795612E1,-2.090964932E-3,-1.518226811E-3,-3.449618816E-5
1.354788512E1,-1.308782957E-4,2.308469266E-3,-1.150627155E-3
1.355781413E1,-3.156373277E-4,-2.682892955E-5,-1.219131518E-3
1.356774313E1,1.695315354E-3,1.266934793E-3,5.199126899E-4
1.357767213E1,8.315658197E-4,-1.789950416E-3,4.813354462E-4
1.358760113E1,1.268590800E-3,-2.746025100E-3,1.610249514E-3
1.359753013E1,-2.358974423E-3,-5.077727837E-5,1.957400003E-3
1.360745912E1,-8.396408521E-4,1.238991506E-3,-1.806978136E-3
1.361738812E1,-2.211192623E-4,-1.425963826E-3,3.261487000E-4
1.362731712E1,1.260130666E-3,-1.762321102E-3,3.413287923E-4
1.363724613E1,-1.211863942E-3,1.605341560E-3,2.342551481E-3
1.364717513E1,6.339731626E-4,1.074839849E-3,-2.154462505E-3
1.365710413E1,-5.658296868E-4,1.581584336E-3,-3.917971626E-4
1.366703313E1,-3.266807646E-3,-5.598635180E-4,8.455077186E-4
1.367696212E1,1.964454539E-3,1.592003973E-4,-3.667669371E-3
1.368689112E1,-2.643452026E-4,-2.762553515E-3,3.864611499E-4
1.369682012E1,1.256108750E-3,1.706050709E-3,-5.964357406E-4
1.370675012E1,3.034956753E-4,4.895186285E-4,6.730933674E-4
1.371667912E1,1.315353904E-3,3.616149188E-4,-2.211580053E-3
1.372660813E1,-1.091611106E-3,-7.222916465E-4,1.847077627E-3
1.373653713E1,-4.391717725E-3,-1.232428243E-3,-2.298611682E-3
1.374646613E1,1.418234315E-3,3.159923246E-3,1.046052435E-3
1.375639513E1,-6.913142279E-4,2.002042253E-3,-3.379168920E-4
1.376632412E1,1.357722096E-3,-5.921429256E-4,-1.872696914E-3
1.377625312E1,-4.773330875E-4,-2.010103315E-3,1.609560568E-3
1.378618212E1,8.409316652E-4,-6.172699505E-4,-4.271231592E-3
1.379611112E1,3.998540342E-4,1.700722496E-4,3.087590449E-4
1.380604013E1,-3.671366721E-4,1.205775538E-3,-3.493083641E-4
1.381596913E1,-6.928248331E-5,-1.669549383E-3,1.574253896E-3
1.382589813E1,-1.542010577E-3,-1.047967700E-3,1.246152446E-3
1.383582679E1,-1.532598399E-3,9.390232153E-4,-9.792223573E-4
1.384575579E1,-1.111552585E-3,4.652469070E-4,4.529580474E-5
1.385568479E1,-8.777105249E-4,-5.290455010E-5,3.391577397E-3
1.386561379E1,-1.078512985E-3,-3.475599224E-3,1.106851501E-3
1.387554279E1,8.466769941E-4,-4.882216454E-4,-1.763117034E-3
1.388547279E1,4.373397678E-5,-1.165729831E-3,1.740665175E-4
1.389540179E1,4.128469154E-4,-1.947894925E-3,-1.057510264E-3
1.390533079E1,-1.384787029E-3,-7.385534118E-4,-4.550907761E-5
1.391525979E1,-1.810659887E-3,-6.926686910E-5,-2.262527123E-3
1.392518879E1,-1.178159146E-3,7.832109695E-4,1.508508809E-3
1.393511779E1,-1.828990644E-3,1.113933860E-3,3.344458528E-4
1.394504679E1,1.686466858E-4,1.365868957E-3,2.689745510E-3
1.395497579E1,1.462292857E-4,1.806969056E-3,-1.677144319E-4
1.396490479E1,-4.122018814E-3,-1.543021295E-3,-7.490827702E-4
1.397483379E1,-2.164532430E-3,-3.865926701E-4,-1.602182165E-4
1.398476279E1,8.104508743E-5,7.918560877E-4,-1.043322496E-3
1.399469179E1,2.927798778E-5,1.588214305E-3,-2.110381611E-4
1.400462079E1,2.495098859E-3,4.885951057E-4,-2.164999489E-3
1.401454979E1,-4.340005107E-4,-1.985265641E-3,-6.524482742E-4
1.402447879E1,-6.225523539E-4,-9.423716692E-4,-2.411998808E-3
1.403440779E1,-8.308924735E-4,-2.408354077E-3,1.937053166E-4
1.404433679E1,-1.129433047E-3,-2.056392259E-5,-1.013725996E-4
1.405426579E1,1.155007631E-3,9.816351812E-4,-3.073749132E-3
1.406419579E1,1.275382470E-3,-9.310470195E-4,1.595946960E-4
1.407412479E1,-1.664719544E-3,9.567338566E-5,3.359280527E-4
1.408405379E1,-6.082435139E-4,2.110088477E-3,-8.941860870E-4
1.409398279E1,-8.208490908E-5,2.356870566E-3,-4.332354292E-4
1.410391179E1,-7.324288599E-4,-1.322552911E-3,-2.067351248E-3
1.411384079E1,-1.563526457E-3,-1.909977640E-3,7.241140120E-4
1.412376979E1,7.917732000E-4,2.311665099E-3,1.568868523E-3
1.413369879E1,1.515105832E-3,-2.211914543E-4,1.710437005E-3
1.414362779E1,3.495253623E-6,3.931997926E-4,-7.876083255E-4
1.415355679E1,-1.977145672E-3,-4.754981492E-4,1.244568266E-4
1.416348579E1,-1.158490079E-3,-7.359553128E-4,-7.594465278E-4
1.417341479E1,-1.821944723E-3,-1.042615389E-3,8.798050694E-4
1.418334379E1,9.575965814E-4,-3.693682957E-4,1.950129401E-3
1.419327279E1,7.243985310E-4,-1.343143638E-3,1.200713217E-3
1.420320179E1,7.353173569E-4,6.540225877E-5,4.070913419E-4
1.421313079E1,-8.104043081E-4,-1.550630550E-3,-3.777677193E-4
1.422305979E1,-5.046734586E-4,3.608081897E-5,-7.511428557E-4
1.423298879E1,-2.453129971E-3,1.717276056E-3,-2.157433424E-3
1.424291879E1,-5.534971133E-4,1.321626187E-4,1.717998646E-3
1.425284779E1,8.591762744E-4,-1.785137225E-3,-1.587654930E-3
1.426277679E1,4.208199680E-4,-1.134527032E-3,2.564479364E-3
1.427270579E1,1.725776121E-3,1.116101281E-3,9.264082182E-4
1.428263479E1,-8.540279232E-4,1.472432283E-3,-4.416573793E-4
1.429256379E1,-2.340911888E-4,-4.732738307E-4,6.550513208E-4
1.430249279E1,-1.324921846E-3,9.469899815E-4,1.595413545E-3
1.431242179E1,-3.683664836E-4,3.530439222E-3,-6.222818047E-5
1.432235079E1,-9.585227817E-4,3.121377667E-3,-2.976791468E-3
1.433227979E1,-8.087884635E-5,1.983168477E-4,3.700507805E-4
1.434220879E1,-6.726328284E-4,2.170653781E-3,-3.631175496E-4
1.435213779E1,-8.427039720E-4,1.312825829E-3,1.109810779E-3
1.436206679E1,1.127768774E-3,-5.982585717E-4,-6.966111250E-4
1.437199579E1,1.279540360E-3,2.966330212E-4,8.991835639E-4
1.438192479E1,1.695792656E-3,1.398382708E-3,-8.553070948E-4
1.439185379E1,-1.428311924E-3,-5.463685375E-4,1.368103549E-4
1.440178279E1,1.679868437E-4,-1.121611334E-3,-1.244456507E-4
1.441171179E1,-1.135779545E-3,2.036822727E-3,1.877211034E-4
1.442164079E1,-1.940857619E-4,1.841298945E-5,8.862684481E-4
1.443156979E1,5.689365789E-4,-7.807700895E-4,-1.659516711E-3
1.444149979E1,2.951400355E-3,-1.313934918E-3,1.546130516E-3
1.445142879E1,-1.888227183E-3,-2.490491606E-4,-2.030942123E-3
1.446135779E1,-6.479932927E-4,1.491326606E-3,2.176852431E-3
1.447128679E1,-1.227757661E-3,-1.695442945E-3,5.061388947E-4
1.448121579E1,-1.016036374E-3,-1.040305477E-3,-6.773700006E-4
1.449114479E1,-8.405111730E-4,1.274494920E-3,-6.135250442E-4
1.450107379E1,7.347487845E-4,2.121599100E-4,-1.890170388E-4
1.451100279E1,6.468445063E-4,1.027926221E-3,6.178903859E-4
1.452093179E1,-2.282704227E-4,2.086266410E-3,-3.443962894E-3
1.453086079E1,-1.137827290E-3,9.864700260E-4,-2.207500394E-3
1.454078979E1,1.604429912E-3,-8.385942201E-4,6.956115831E-4
1.455071879E1,4.267930053E-4,1.775564742E-3,8.042042609E-4
1.456064779E1,-1.052326756E-3,2.722052392E-3,-1.031346619E-4
1.457057679E1,8.238391019E-4,3.099903988E-4,7.034908049E-4
1.458050579E1,-5.207443610E-5,-6.636612816E-4,1.163418638E-3
1.459043479E1,-7.308227941E-5,1.385234355E-4,-2.776626963E-3
1.460036379E1,-1.694886014E-4,4.309385549E-4,2.524128882E-3
1.461029279E1,-2.591852099E-4,9.413308580E-4,1.950916136E-3
1.462022279E1,1.036176458E-3,-1.127412776E-3,-4.190308973E-4
1.463015179E1,2.408134751E-4,1.230043708E-3,1.504433341E-3
1.464008079E1,-9.660935029E-5,-3.814350348E-4,3.843754064E-3
1.465000979E1,6.187781692E-4,5.596750998E-4,-4.816194996E-5
1.465993879E1,-5.894978531E-4,1.255825395E-3,-4.521636292E-4
1.466986779E1,-1.090976177E-3,1.277938951E-3,3.306474537E-4
1.467979679E1,6.267628632E-4,3.972316044E-4,3.053476103E-4
1.468972579E1,1.605961006E-3,-1.991464291E-3,-2.088787500E-3
1.469965479E1,5.044778809E-4,1.447742106E-3,-2.123142127E-3
1.470958379E1,-6.095203571E-4,9.500335436E-4,6.910590455E-4
1.471951279E1,-1.382636139E-3,-1.713660196E-3,-1.338003203E-3
1.472944179E1,-1.135732746E-3,2.054565819E-3,2.266108757E-3
1.473937079E1,-7.373238914E-4,9.618708282E-4,-1.317440998E-3
1.474929979E1,-1.034191344E-3,-1.258676057E-3,3.691516351E-3
1.475922879E1,-3.753253259E-4,1.908887643E-3,4.043765366E-4
1.476915779E1,1.088583376E-3,-6.700644153E-4,-2.086156048E-3
1.477908679E1,1.371410675E-3,1.115585095E-3,-2.435296308E-3
1.478901579E1,1.817386132E-3,2.225193894E-3,1.165671041E-3
1.479894479E1,5.209594965E-4,-4.832410777E-4,1.971283928E-5
1.480887479E1,-2.024584450E-3,2.418615390E-3,-1.983717084E-3
1.481880379E1,-9.545262437E-4,-1.449359581E-3,2.092517214E-3
1.482873279E1,5.067894235E-4,-7.493675221E-4,-4.551303573E-4
1.483866187E1,3.178738989E-3,3.225548426E-4,1.840514364E-3
1.484859087E1,8.384361863E-4,5.347901024E-4,-4.529110156E-4
1.485851987E1,6.611924618E-5,1.765170600E-3,-7.368042134E-4
1.486844888E1,9.790174663E-4,2.700180630E-5,-8.158995770E-4
1.487837788E1,-1.274283277E-3,6.216856418E-4,2.280824352E-3
1.488830688E1,8.125761524E-4,-5.438514927E-5,-1.360003371E-3
1.489823588E1,1.350683160E-4,2.155772178E-3,5.580051802E-4
1.490816487E1,1.026589889E-3,1.469724230E-3,2.652014606E-3
1.491809387E1,-1.168920193E-3,-1.714351121E-3,-3.773313947E-4
1.492802287E1,-1.987409778E-4,-1.285021077E-3,3.065872006E-4
1.493795187E1,-2.590194345E-5,-9.112601401E-5,-1.618778333E-5
1.494788088E1,1.970126294E-3,4.376013763E-3,-4.855324514E-4
1.495780988E1,-4.962272942E-4,2.327510389E-3,-6.439904682E-4
1.496773888E1,3.247080371E-3,9.497561259E-4,1.018584706E-3
1.497766788E1,-2.075779485E-3,1.018731971E-3,1.772921532E-4
1.498759687E1,1.265532337E-4,7.219824474E-4,1.034714282E-3
1.499752687E1,1.155332197E-3,-4.048010451E-4,5.795801990E-4
1.500745587E1,-2.972770017E-3,1.758162864E-3,-7.999157533E-4
1.501738487E1,-1.761297928E-3,-9.987414815E-4,-5.076872185E-5
1.502731387E1,-1.305866055E-3,2.312682336E-3,-1.096643042E-3
1.503724288E1,1.299238298E-3,8.010721649E-4,-2.604103647E-4
1.504717188E1,-6.910432130E-4,2.299929969E-3,-8.918936364E-4
1.505710088E1,1.936431509E-3,-7.321299927E-5,1.074318308E-3
1.506702988E1,2.053421922E-4,4.394003190E-4,1.984667033E-4
1.507695887E1,1.402433030E-3,1.358723501E-3,1.061863266E-3
1.508688787E1,-9.283903055E-4,-1.245599706E-3,2.433135873E-3
1.509681687E1,5.323537625E-4,2.058584243E-3,6.288443692E-4
1.510674588E1,-1.581768040E-3,1.000054763E-3,-2.964055166E-4
1.511667488E1,-3.029462416E-3,-6.660187501E-4,-3.153178375E-3
1.512660388E1,-8.697712328E-4,1.107228221E-3,-2.329662442E-3
1.513653288E1,-3.794832155E-4,-1.790823648E-3,4.168557934E-4
1.514646188E1,9.236712940E-4,1.912604785E-4,-3.109732643E-5
1.515639087E1,7.194071077E-4,9.593161521E-4,1.381176757E-3
1.516631987E1,8.027288131E-4,1.282804587E-4,-2.749292180E-3
1.517624887E1,-6.050178781E-4,1.268912340E-3,1.063289354E-3
1.518617887E1,-1.616295194E-3,1.941507100E-3,-1.143594272E-3
1.519610788E1,2.491630614E-3,7.641234552E-4,8.825387340E-4
1.520603688E1,5.336333998E-4,-1.441237982E-3,1.406958094E-3
1.521596588E1,-5.912859924E-4,-5.512094940E-4,3.403620794E-4
1.522589488E1,-1.818768447E-3,1.703280024E-3,4.644012079E-4
1.523582388E1,-5.050310865E-4,3.338826937E-4,-1.292172819E-4
1.524575287E1,2.171239350E-3,4.713983799E-4,3.633156884E-3
1.525568187E1,5.536354147E-4,1.883043733E-4,-7.903533988E-4
1.526561087E1,2.670059912E-4,-1.277303207E-3,2.860761946E-3
1.527553988E1,5.022436380E-5,1.123342226E-4,9.653903544E-4
1.528546888E1,1.092102379E-3,1.941112103E-3,-3.547873348E-5
1.529539788E1,-6.773020141E-4,-2.298967156E-4,-1.053338870E-3
1.530532688E1,-2.455624519E-3,-2.026223665E-4,7.296469994E-4
1.531525588E1,1.272268593E-3,1.083418028E-3,2.218620386E-3
1.532518487E1,1.812695526E-3,-1.341183670E-3,-1.260598190E-3
1.533511387E1,6.310511380E-4,2.172324806E-3,-1.133079641E-4
1.534504287E1,7.423339412E-4,6.664212560E-4,-4.885611124E-4
1.535497188E1,-2.907058224E-4,-5.067011807E-4,2.655566903E-3
1.536490188E1,-5.025910214E-4,4.123037215E-4,-1.663525123E-3
1.537483088E1,3.081757575E-3,-4.455004237E-4,-7.319510914E-4
1.538475988E1,2.085996792E-3,1.099454355E-3,1.168221468E-3
1.539468888E1,1.271069515E-3,7.449876284E-4,9.024378378E-4
1.540461787E1,6.394088268E-5,-8.279546746E-4,3.744810820E-4
1.541454687E1,9.795352817E-4,1.016550697E-3,2.374267206E-5
1.542447587E1,8.936212398E-4,-1.647942350E-3,1.365584321E-4
1.543440487E1,4.912177101E-4,1.195781049E-3,-2.964716405E-4
1.544433388E1,-1.250209752E-3,4.595827777E-4,1.579987817E-3
1.545426288E1,-4.882793874E-4,7.919452619E-4,3.392212093E-4
1.546419188E1,8.782874793E-4,-6.743652921E-5,2.731892280E-3
1.547412088E1,-1.641329378E-3,1.832995098E-3,6.911121309E-4
1.548404987E1,-5.105743185E-5,4.138553923E-4,-3.858651035E-4
1.549397887E1,-4.571890458E-4,-8.703208296E-4,-8.468586020E-4
1.550390787E1,-5.476470105E-4,-1.814690768E-4,4.378710873E-4
1.551383687E1,5.160197616E-4,-1.578829717E-3,-9.070253000E-4
1.552376588E1,8.712490089E-4,-1.284388272E-4,-1.054189168E-3
1.553369488E1,2.889102325E-5,-5.513487849E-4,2.313186415E-4
1.554362388E1,1.076996326E-3,-1.502658473E-3,-1.409786288E-3
1.555355388E1,1.694050618E-3,-9.838746628E-4,9.444481693E-4
1.556348288E1,7.220278494E-4,-8.924588328E-4,-1.956779975E-3
1.557341187E1,1.334554981E-3,1.568834530E-3,-4.869811237E-4
1.558334087E1,-1.712067984E-3,-8.096738602E-4,6.385692395E-4
1.559326987E1,-1.147040166E-4,-1.568408450E-3,4.843724892E-4
1.560319888E1,-1.045755809E-3,-1.982471440E-4,-6.464556791E-4
1.561312788E1,9.854370728E-4,2.758660587E-3,-1.907462254E-3
1.562305688E1,9.340499528E-4,7.863710634E-4,1.092898659E-3
1.563298588E1,-7.445402443E-4,-1.518606296E-4,1.309413463E-3
1.564291488E1,-1.981227659E-3,7.703260053E-4,-2.008732874E-3
1.565284387E1,1.141062472E-3,1.046762103E-3,-1.943218987E-3
1.566277287E1,-2.565589268E-3,2.383605170E-4,1.623990713E-3
1.567270187E1,1.803859137E-3,-1.906747057E-4,5.006692372E-4
1.568263088E1,-6.086202338E-4,-1.059921924E-3,-1.581269316E-4
1.569255988E1,5.951286294E-4,2.102315426E-3,-9.014150128E-4
1.570248888E1,2.037138678E-3,2.367317793E-4,2.771681175E-4
1.571241788E1,1.935938839E-3,-1.255969983E-3,-2.954113297E-4
1.572234688E1,-3.025787883E-4,4.478656629E-4,-5.435179919E-4
1.573227587E1,3.831712529E-3,-1.430897973E-4,9.912617970E-4
1.574220587E1,2.220685128E-3,3.016996488E-4,-2.140609547E-3
1.575213487E1,1.615082379E-3,-1.496733050E-3,2.210995648E-3
1.576206387E1,2.159882803E-3,6.761525292E-4,-2.449074294E-3
1.577199288E1,8.128560148E-4,4.657628888E-4,1.442603068E-3
1.578192188E1,1.059222966E-3,-1.209542388E-4,-4.012770951E-4
1.579185088E1,-1.798348967E-3,-9.049888467E-4,4.975399934E-4
1.580177988E1,-2.851448953E-4,-6.051291712E-4,6.963906344E-4
1.581170888E1,-1.561065437E-3,3.432224621E-4,-2.869581804E-3
1.582163787E1,9.061722085E-5,-3.586824751E-4,1.239363570E-3
1.583156687E1,2.187856473E-3,-1.562822436E-4,-1.108212862E-3
1.584149562E1,1.946224831E-3,4.556241329E-4,1.016990514E-3
1.585142463E1,-7.534218021E-4,2.345817629E-4,-4.272419028E-4
1.586135363E1,9.915186092E-4,-2.916587517E-3,-1.397773158E-3
1.587128263E1,-1.695344457E-3,2.229971346E-3,-8.630100638E-4
1.588121163E1,2.043999732E-3,-1.763172448E-3,1.135710627E-4
1.589114062E1,-3.099739552E-4,-7.985612610E-4,-1.359269954E-4
1.590106962E1,-2.027144656E-4,3.174869344E-4,-1.803915482E-3
1.591099862E1,-1.174501842E-3,-6.041565211E-5,1.435287297E-3
1.592092763E1,2.082568593E-3,9.013483068E-4,-5.043162964E-4
1.593085763E1,1.635423861E-3,-3.303636913E-4,8.131496143E-4
1.594078663E1,-4.493929446E-4,1.800397644E-3,1.722346060E-4
1.595071563E1,-1.591622597E-3,1.335251727E-4,1.390897436E-3
1.596064463E1,-2.093333751E-4,-8.006803691E-4,-1.157887746E-3
1.597057363E1,1.111860853E-3,2.720408665E-4,3.880769946E-4
1.598050262E1,7.941434160E-4,2.191926586E-3,-2.407189459E-4
1.599043162E1,3.201006912E-4,5.455604987E-4,-8.670943789E-4
1.600036062E1,-2.656821162E-4,-4.608266172E-4,1.709911274E-3
1.601028963E1,1.018340699E-4,7.589011220E-4,-9.873383678E-4
1.602021863E1,-4.013639875E-3,-1.864308491E-3,1.343065640E-3
1.603014763E1,-1.732375938E-3,-5.076943198E-4,-1.576557755E-3
1.604007663E1,-2.990551293E-4,-3.006694838E-3,-9.726164863E-4
1.605000563E1,6.675720215E-6,-1.050336752E-3,1.162705943E-3
1.605993462E1,2.229060046E-4,1.353308442E-3,1.005292870E-3
1.606986362E1,-9.286447894E-4,1.507002162E-5,-1.505189575E-4
1.607979262E1,1.309351064E-4,-8.667915245E-5,1.970735844E-3
1.608972163E1,5.599707365E-4,-3.777626553E-4,2.145971870E-3
1.609965063E1,2.928166650E-4,-3.708721488E-4,-8.098264225E-4
1.610957963E1,3.724452108E-4,7.556449855E-4,1.007781131E-3
1.611950963E1,-5.600312725E-4,-2.933228097E-4,1.776769757E-3
1.612943863E1,3.067993093E-3,1.567514264E-4,4.741400946E-3
1.613936763E1,1.593362540E-3,3.042917815E-4,-1.041069627E-4
1.614929662E1,-4.657935351E-4,2.281253692E-4,-1.178692095E-3
1.615922562E1,-1.580921700E-3,6.457681302E-4,7.498180494E-4
1.616915462E1,-1.762283035E-3,6.705354899E-4,4.139933735E-4
1.617908363E1,2.175775822E-3,-6.841580616E-4,2.603935311E-3
1.618901263E1,-9.758088272E-4,6.250519655E-4,-1.746604685E-3
1.619894163E1,1.706099138E-4,-1.525139902E-3,1.972915605E-3
1.620887063E1,-7.724151947E-4,2.475194400E-3,4.722243175E-4
1.621879962E1,8.217268623E-4,-6.470713997E-4,-2.428051084E-4
1.622872862E1,-1.642762451E-3,3.990182304E-4,-1.029236242E-3
1.623865762E1,1.409140881E-3,-1.522505307E-3,2.272715094E-3
1.624858662E1,-1.083281823E-4,4.676749522E-4,-1.329183578E-4
1.625851563E1,1.669306774E-3,1.108430733E-4,-3.826757893E-4
1.626844463E1,1.256250776E-3,-9.341813857E-4,-1.729000360E-5
1.627837363E1,-8.331884164E-4,-8.441632963E-4,5.571320653E-4
1.628830263E1,-1.588993473E-3,-8.601422305E-4,2.697780961E-3
1.629823162E1,-6.477348506E-5,2.909937408E-3,-2.486240119E-4
1.630816062E1,-1.252543414E-3,-8.363312227E-4,3.686462995E-3
1.631809062E1,1.201635227E-3,-1.106915879E-3,-1.395742875E-3
1.632801962E1,4.932344891E-4,5.194765981E-4,-1.798412763E-3
1.633794862E1,1.407735981E-4,4.583299742E-4,-2.532354556E-4
1.634787763E1,4.805927165E-4,2.477272414E-3,9.004457388E-4
1.635780663E1,-9.179343469E-4,-1.190233161E-3,1.115882769E-4
1.636773563E1,-1.072397688E-3,9.392304346E-4,-8.447528817E-4
1.637766463E1,-1.702952897E-3,2.274564002E-3,1.141293906E-4
1.638759362E1,7.061427459E-4,4.308577627E-4,-1.354091801E-4
1.639752262E1,-1.146319089E-3,-6.698364159E-4,-1.336846035E-3
1.640745162E1,1.928300597E-3,9.424412856E-4,6.469427608E-4
1.641738063E1,8.737547323E-4,6.751187611E-4,2.948367037E-4
1.642730963E1,8.420632221E-4,-6.551301922E-4,1.733964309E-4
1.643723863E1,1.141326502E-4,1.096374937E-3,1.245444408E-3
1.644716763E1,1.794587355E-3,3.086118377E-4,9.397133254E-4
1.645709663E1,2.884967253E-4,1.022195444E-3,1.360610826E-3
1.646702562E1,3.944905475E-4,-1.314994879E-3,9.677945636E-4
1.647695462E1,2.042530105E-4,1.802536077E-3,1.670854399E-3
1.648688362E1,2.018398140E-3,1.329558669E-3,3.177404869E-3
1.649681263E1,-1.570493914E-4,1.843116246E-3,-5.490845069E-4
1.650674263E1,-1.146147493E-3,1.267074374E-3,-9.964955971E-4
1.651667163E1,-8.198227733E-4,-1.238757046E-3,-2.697655000E-4
1.652660063E1,7.612956688E-4,2.624158282E-3,9.358476382E-4
1.653652963E1,-4.650442861E-4,2.530855709E-4,2.729090396E-3
1.654645863E1,1.798642799E-3,-7.842156338E-4,-9.977370501E-4
1.655638762E1,1.499943901E-3,-1.695212093E-3,8.744429797E-4
1.656631662E1,1.127101481E-3,1.363162068E-3,4.315590486E-4
1.657624562E1,1.157070044E-3,1.606221311E-3,1.072700368E-3
1.658617463E1,8.742422797E-4,1.584649668E-3,-3.571505658E-4
1.659610363E1,1.029204577E-4,-5.596076953E-4,-8.677258156E-4
1.660603263E1,-1.630797517E-3,9.320288664E-4,1.289168373E-3
1.661596163E1,-1.537041971E-3,-2.052871423E-4,-4.908149131E-4
1.662589063E1,-1.077380497E-3,2.800575749E-5,1.170997508E-3
1.663581962E1,-3.415052779E-4,3.561851336E-4,-2.103564329E-4
1.664574862E1,-9.662830271E-4,-1.004956430E-3,2.450407948E-3
1.665567762E1,-1.186202513E-3,-5.214838893E-5,-1.089659054E-3
1.666560663E1,1.287075225E-3,-2.734570880E-4,-1.324816141E-3
1.667553563E1,1.315590460E-3,3.581672499E-4,2.587297931E-4
1.668546463E1,2.698836382E-3,-6.469096988E-4,2.709804103E-4
1.669539363E1,2.428343985E-3,1.225190470E-3,-1.802130602E-3
1.670532363E1,2.160696313E-3,-2.835936903E-5,-1.043129712E-3
1.671525262E1,-2.778093331E-4,-5.520923296E-4,-4.149628803E-4
1.672518162E1,-1.567578176E-3,7.193008205E-4,1.025008271E-3
1.673511062E1,3.186007962E-4,2.389991132E-4,-1.417209860E-3
1.674503962E1,4.317853600E-4,1.869652653E-3,-1.395372208E-3
1.675496863E1,-4.170802422E-4,-2.043821616E-3,1.359004527E-4
1.676489763E1,3.906567581E-4,4.864476505E-4,-6.811572239E-4
1.677482663E1,7.932535373E-4,2.208597027E-3,-7.011508569E-4
1.678475563E1,1.823364291E-3,1.688817720E-4,1.577449730E-3
1.679468462E1,-7.795323618E-4,-8.847998106E-5,3.260704689E-4
1.680461362E1,2.661005128E-3,1.483051339E-3,1.084005926E-3
1.681454262E1,-1.527569257E-3,1.806965331E-3,7.196606603E-4
1.682447162E1,-5.547166802E-4,1.295638387E-3,-2.174396534E-3
1.683440063E1,2.930113114E-4,7.526151603E-5,-1.798018347E-3
1.684432988E1,8.528074250E-4,1.081303344E-5,-2.842778340E-4
1.685425888E1,4.608277231E-5,6.906421622E-4,-1.935760025E-3
1.686418788E1,2.437867690E-3,7.540253573E-4,-3.884634934E-4
1.687411687E1,-1.309963176E-3,-6.951345131E-5,1.119908178E-3
1.688404587E1,9.577185847E-4,-6.130227121E-6,-3.917021677E-4
1.689397487E1,-1.896300586E-3,-1.815875177E-3,2.607405186E-4
1.690390487E1,-2.892056480E-3,-6.858959096E-4,5.049523897E-4
1.691383387E1,-1.597665250E-4,1.500701648E-3,-9.796083905E-4
1.692376288E1,-2.094020369E-3,-7.392831612E-4,-5.404530093E-4
1.693369188E1,-3.703124821E-4,-1.037388109E-3,7.327671628E-4
1.694362088E1,3.079948947E-4,-1.153235673E-3,-2.126136329E-3
1.695354988E1,8.590738289E-4,1.551251335E-4,4.178923555E-4
1.696347887E1,2.253504936E-3,9.314365452E-4,-7.906500250E-4
1.697340787E1,8.705658838E-4,-1.575895469E-3,1.786110690E-3
1.698333687E1,3.035790287E-4,-8.603041060E-4,5.133859813E-4
1.699326588E1,-2.166911960E-3,9.610548732E-4,-1.785925590E-3
1.700319488E1,-1.917107264E-3,-9.391105268E-4,1.609604573E-3
1.701312388E1,-1.957712695E-3,-2.677965385E-4,-1.987380907E-3
1.702305288E1,6.798817776E-4,1.203866210E-3,5.892273039E-4
1.703298188E1,2.070219256E-3,9.336841176E-4,-2.738578245E-3
1.704291087E1,9.072166868E-4,-3.394485218E-3,1.288470812E-4
1.705283987E1,1.842445228E-3,-2.402307000E-3,3.666472621E-4
1.706276887E1,-1.634843880E-3,-3.076202120E-5,2.525671851E-3
1.707269788E1,-8.120522834E-4,-1.834768686E-3,4.248339683E-4
1.708262688E1,-2.043764340E-3,-7.284915773E-4,-1.150159631E-3
1.709255588E1,-1.832684036E-3,2.364482498E-6,1.109651756E-3
1.710248588E1,1.395167783E-5,7.163580158E-4,-6.826408207E-5
1.711241488E1,-3.037091345E-3,1.056050532E-3,1.829692395E-3
1.712234388E1,2.018653788E-3,2.259533154E-3,-1.243062783E-3
1.713227287E1,4.761596210E-4,-3.495719284E-5,1.019154908E-3
1.714220187E1,2.383394167E-4,1.311270753E-3,-1.437344588E-3
1.715213087E1,2.750791609E-4,1.895636378E-4,1.602972159E-3
1.716205988E1,1.753399614E-3,-1.897555776E-3,-2.017328981E-3
1.717198888E1,3.368523903E-4,-3.290346358E-4,-1.255633309E-3
1.718191788E1,-7.870018017E-4,-7.743152091E-4,9.497303981E-4
1.719184688E1,-4.727253690E-5,-1.123197144E-3,-4.170779139E-4
1.720177588E1,-5.599311553E-4,-2.598002902E-4,1.530225622E-3
1.721170487E1,-3.951326944E-4,1.154026715E-3,-8.465340361E-4
