"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
2.142162075E1,4.374028672E-1,1.123841518E-1,-9.799598388E0
2.143154975E1,4.373805016E-1,1.123845355E-1,-9.799602481E0
2.144147875E1,4.372572716E-1,1.124543366E-1,-9.799607744E0
2.145140775E1,4.373484516E-1,1.125053993E-1,-9.799603066E0
2.146133675E1,4.373141357E-1,1.127112396E-1,-9.799602481E0
2.147126575E1,4.373021124E-1,1.128143698E-1,-9.799601312E0
2.148119475E1,4.372406801E-1,1.129368233E-1,-9.799602481E0
2.149112375E1,4.371702942E-1,1.129982647E-1,-9.799605405E0
2.150105275E1,4.372466004E-1,1.129585950E-1,-9.799600727E0
2.151098175E1,4.374268774E-1,1.130653798E-1,-9.799591956E0
2.152091075E1,4.374779309E-1,1.129930114E-1,-9.799589617E0
2.153083975E1,4.375462702E-1,1.132092761E-1,-9.799582016E0
2.154076875E1,4.374805621E-1,1.132952759E-1,-9.799584939E0
2.155069775E1,4.374785156E-1,1.131363139E-1,-9.799586694E0
2.156062675E1,4.375861043E-1,1.129940986E-1,-9.799583185E0
2.157055675E1,4.375208713E-1,1.129000498E-1,-9.799588448E0
2.158048575E1,4.375267551E-1,1.129115067E-1,-9.799586109E0
2.159041475E1,4.377052779E-1,1.128715538E-1,-9.799577338E0
2.160034375E1,4.376953011E-1,1.128065766E-1,-9.799583770E0
2.161027275E1,4.376530184E-1,1.129279885E-1,-9.799584939E0
2.162020175E1,4.374509240E-1,1.131058718E-1,-9.799588448E0
2.163013075E1,4.373104081E-1,1.131123951E-1,-9.799594295E0
2.164005975E1,4.371303870E-1,1.129784482E-1,-9.799603066E0
2.164998875E1,4.369645453E-1,1.130143355E-1,-9.799613591E0
2.165991775E1,4.368656543E-1,1.130229510E-1,-9.799618269E0
2.166984675E1,4.368665314E-1,1.129684896E-1,-9.799618853E0
2.167977575E1,4.367873747E-1,1.130606564E-1,-9.799619438E0
2.168970475E1,4.366997761E-1,1.131017787E-1,-9.799621192E0
2.169963375E1,4.367908465E-1,1.131444086E-1,-9.799617099E0
2.170956275E1,4.367995077E-1,1.130663757E-1,-9.799617684E0
2.171949175E1,4.368182553E-1,1.129146496E-1,-9.799618853E0
2.172942075E1,4.368668968E-1,1.127691635E-1,-9.799617684E0
2.173934975E1,4.368576144E-1,1.128331723E-1,-9.799618269E0
2.174927875E1,4.368914917E-1,1.130532834E-1,-9.799615345E0
2.175920775E1,4.368132121E-1,1.132647151E-1,-9.799616514E0
2.176913675E1,4.367383312E-1,1.132503528E-1,-9.799620607E0
2.177906575E1,4.366774470E-1,1.132894652E-1,-9.799622946E0
2.178899475E1,4.366330082E-1,1.132781728E-1,-9.799626455E0
2.179892475E1,4.365903601E-1,1.132702151E-1,-9.799625285E0
2.180885375E1,4.364927116E-1,1.133113283E-1,-9.799629963E0
2.181878275E1,4.364600037E-1,1.133529532E-1,-9.799631132E0
2.182871175E1,4.362586768E-1,1.133423917E-1,-9.799641657E0
2.183864075E1,4.362589691E-1,1.132356160E-1,-9.799641073E0
2.184857004E1,4.362057595E-1,1.132018209E-1,-9.799642242E0
2.185849904E1,4.362223875E-1,1.131945485E-1,-9.799645166E0
2.186842804E1,4.361400148E-1,1.131978741E-1,-9.799645166E0
2.187835704E1,4.362654376E-1,1.131126966E-1,-9.799640488E0
2.188828604E1,4.362130685E-1,1.132633263E-1,-9.799642242E0
2.189821504E1,4.362224971E-1,1.132413171E-1,-9.799642827E0
2.190814404E1,4.362794709E-1,1.132883049E-1,-9.799638734E0
2.191807304E1,4.363515013E-1,1.131689943E-1,-9.799634641E0
2.192800204E1,4.362905075E-1,1.130532286E-1,-9.799642242E0
2.193793104E1,4.362511485E-1,1.129715137E-1,-9.799646920E0
2.194786004E1,4.363230327E-1,1.130413423E-1,-9.799642827E0
2.195778904E1,4.362342281E-1,1.130977496E-1,-9.799645751E0
2.196771804E1,4.361593106E-1,1.131434401E-1,-9.799645751E0
2.197764704E1,4.361770716E-1,1.133614499E-1,-9.799644581E0
2.198757604E1,4.363697739E-1,1.134317444E-1,-9.799634641E0
2.199750504E1,4.364108505E-1,1.134159844E-1,-9.799634056E0
2.200743404E1,4.363284414E-1,1.134024170E-1,-9.799634056E0
2.201736404E1,4.363318400E-1,1.133346532E-1,-9.799634056E0
2.202729304E1,4.364381132E-1,1.133785622E-1,-9.799631717E0
2.203722204E1,4.365265889E-1,1.133685854E-1,-9.799627039E0
2.204715104E1,4.365852072E-1,1.133941395E-1,-9.799627039E0
2.205708004E1,4.366028219E-1,1.133833953E-1,-9.799622946E0
2.206700904E1,4.366151011E-1,1.132887891E-1,-9.799624116E0
2.207693804E1,4.367606602E-1,1.132687716E-1,-9.799618269E0
2.208686704E1,4.368044413E-1,1.132104273E-1,-9.799617684E0
2.209679604E1,4.367150519E-1,1.131401602E-1,-9.799624701E0
2.210672504E1,4.366157589E-1,1.130267517E-1,-9.799626455E0
2.211665404E1,4.365447152E-1,1.131819404E-1,-9.799627039E0
2.212658304E1,4.365523166E-1,1.132955957E-1,-9.799625870E0
2.213651204E1,4.363869866E-1,1.133104056E-1,-9.799633471E0
2.214644104E1,4.365135057E-1,1.133213600E-1,-9.799625870E0
2.215637004E1,4.365437651E-1,1.131103668E-1,-9.799628794E0
2.216629904E1,4.365172699E-1,1.131533439E-1,-9.799631717E0
2.217622804E1,4.365829049E-1,1.131147979E-1,-9.799628794E0
2.218615704E1,4.366495266E-1,1.132341085E-1,-9.799625870E0
2.219608604E1,4.366692975E-1,1.132663230E-1,-9.799623531E0
2.220601504E1,4.367647533E-1,1.133391666E-1,-9.799617684E0
2.221594404E1,4.366975468E-1,1.133821619E-1,-9.799618853E0
2.222587304E1,4.367130420E-1,1.133411948E-1,-9.799617684E0
2.223580204E1,4.367871554E-1,1.133027676E-1,-9.799618853E0
2.224573104E1,4.369584788E-1,1.132964453E-1,-9.799608328E0
2.225566104E1,4.369732431E-1,1.133906860E-1,-9.799605989E0
2.226559004E1,4.369122127E-1,1.132358353E-1,-9.799610083E0
2.227551904E1,4.369823793E-1,1.132829328E-1,-9.799608328E0
2.228544804E1,4.368878372E-1,1.134672754E-1,-9.799610083E0
2.229537704E1,4.368389764E-1,1.134683900E-1,-9.799614176E0
2.230530604E1,4.369660802E-1,1.134621956E-1,-9.799608328E0
2.231523504E1,4.370458582E-1,1.135636448E-1,-9.799602481E0
2.232516404E1,4.370652271E-1,1.135302061E-1,-9.799601896E0
2.233509304E1,4.369924292E-1,1.134306207E-1,-9.799607159E0
2.234502204E1,4.370579180E-1,1.133486866E-1,-9.799605405E0
2.235495104E1,4.370866060E-1,1.133544333E-1,-9.799603066E0
2.236488004E1,4.370288647E-1,1.133416242E-1,-9.799605405E0
2.237480904E1,4.370275491E-1,1.132434732E-1,-9.799605989E0
2.238473804E1,4.370491838E-1,1.132997618E-1,-9.799607159E0
2.239466704E1,4.370863501E-1,1.133283949E-1,-9.799603651E0
2.240459604E1,4.370378182E-1,1.132599368E-1,-9.799604235E0
2.241452504E1,4.370710743E-1,1.132337340E-1,-9.799603651E0
2.242445404E1,4.370741806E-1,1.131524394E-1,-9.799603066E0
2.243438304E1,4.371310448E-1,1.130990470E-1,-9.799602481E0
2.244431204E1,4.371309352E-1,1.130889971E-1,-9.799601896E0
2.245424104E1,4.371148919E-1,1.131111343E-1,-9.799601896E0
2.246417004E1,4.370452369E-1,1.129585585E-1,-9.799607744E0
2.247409904E1,4.370920146E-1,1.129851359E-1,-9.799604235E0
2.248402804E1,4.370617187E-1,1.131195214E-1,-9.799603651E0
2.249395804E1,4.369820139E-1,1.131360306E-1,-9.799608328E0
2.250388704E1,4.369943296E-1,1.131583414E-1,-9.799609498E0
2.251381604E1,4.370335425E-1,1.131418322E-1,-9.799607159E0
2.252374504E1,4.370971675E-1,1.131495523E-1,-9.799604235E0
2.253367404E1,4.369681998E-1,1.131960468E-1,-9.799611252E0
2.254360304E1,4.368694915E-1,1.131992902E-1,-9.799615930E0
2.255353204E1,4.368195344E-1,1.131588713E-1,-9.799614176E0
2.256346104E1,4.368189497E-1,1.129822763E-1,-9.799617099E0
2.257339004E1,4.367014206E-1,1.128869575E-1,-9.799622946E0
2.258331904E1,4.367355903E-1,1.129637570E-1,-9.799621777E0
2.259324804E1,4.368645945E-1,1.129606598E-1,-9.799617099E0
2.260317704E1,4.370171337E-1,1.130597793E-1,-9.799608328E0
2.261310604E1,4.370460774E-1,1.130361620E-1,-9.799607159E0
2.262303504E1,4.370523997E-1,1.129100906E-1,-9.799608913E0
2.263296404E1,4.370509745E-1,1.128529158E-1,-9.799608913E0
2.264289304E1,4.370331770E-1,1.128266033E-1,-9.799611837E0
2.265282204E1,4.369692962E-1,1.128091530E-1,-9.799615345E0
2.266275104E1,4.369557014E-1,1.129437029E-1,-9.799615345E0
2.267268004E1,4.369659706E-1,1.129728202E-1,-9.799613591E0
2.268260904E1,4.368274281E-1,1.129892198E-1,-9.799620023E0
2.269253804E1,4.367432648E-1,1.130901483E-1,-9.799623531E0
2.270246704E1,4.366408654E-1,1.129984292E-1,-9.799629378E0
2.271239704E1,4.367165868E-1,1.129192086E-1,-9.799622946E0
2.272232604E1,4.368514382E-1,1.129519347E-1,-9.799616514E0
2.273225504E1,4.367853647E-1,1.130182641E-1,-9.799617684E0
2.274218404E1,4.368025044E-1,1.130466413E-1,-9.799619438E0
2.275211304E1,4.367779095E-1,1.130188670E-1,-9.799621777E0
2.276204204E1,4.368357239E-1,1.130297209E-1,-9.799620607E0
2.277197104E1,4.369900173E-1,1.130216079E-1,-9.799610083E0
2.278190004E1,4.371594038E-1,1.131223445E-1,-9.799601896E0
2.279182904E1,4.371537758E-1,1.131765866E-1,-9.799601312E0
2.280175804E1,4.371998958E-1,1.130666589E-1,-9.799600142E0
2.281168704E1,4.374158773E-1,1.131424808E-1,-9.799588448E0
2.282161604E1,4.374005283E-1,1.132318884E-1,-9.799589033E0
2.283154504E1,4.373949369E-1,1.132565838E-1,-9.799590787E0
2.284147404E1,4.375145490E-1,1.131881988E-1,-9.799586694E0
2.285140279E1,4.375995895E-1,1.130407393E-1,-9.799584939E0
2.286133179E1,4.376417625E-1,1.129459961E-1,-9.799583770E0
2.287126079E1,4.376241113E-1,1.129864059E-1,-9.799585524E0
2.288118979E1,4.376687328E-1,1.130184651E-1,-9.799582016E0
2.289111879E1,4.376510450E-1,1.130864938E-1,-9.799580846E0
2.290104779E1,4.377647733E-1,1.130561248E-1,-9.799574999E0
2.291097679E1,4.377619959E-1,1.130972928E-1,-9.799572660E0
2.292090579E1,4.378309930E-1,1.129554339E-1,-9.799575584E0
2.293083479E1,4.378628604E-1,1.131021259E-1,-9.799570906E0
2.294076479E1,4.377938267E-1,1.131513065E-1,-9.799572076E0
2.295069379E1,4.377038161E-1,1.131730691E-1,-9.799576753E0
2.296062279E1,4.377277897E-1,1.132734402E-1,-9.799576753E0
2.297055179E1,4.377600956E-1,1.132823663E-1,-9.799571491E0
2.298048079E1,4.375973968E-1,1.132174622E-1,-9.799579092E0
2.299040979E1,4.376379984E-1,1.131125870E-1,-9.799582016E0
2.300033879E1,4.376687694E-1,1.131569892E-1,-9.799578508E0
2.301026779E1,4.377468662E-1,1.132762176E-1,-9.799571491E0
2.302019679E1,4.377724478E-1,1.133177511E-1,-9.799571491E0
2.303012579E1,4.377120022E-1,1.133630853E-1,-9.799572660E0
2.304005479E1,4.376296661E-1,1.134096986E-1,-9.799579677E0
2.304998379E1,4.375278515E-1,1.133697457E-1,-9.799583185E0
2.305991279E1,4.374670039E-1,1.135211977E-1,-9.799584355E0
2.306984179E1,4.375498882E-1,1.134685727E-1,-9.799579677E0
2.307977079E1,4.374593659E-1,1.133801519E-1,-9.799583185E0
2.308969979E1,4.374928778E-1,1.133482023E-1,-9.799582601E0
2.309962879E1,4.373561626E-1,1.134034128E-1,-9.799588448E0
2.310955779E1,4.372828166E-1,1.134633011E-1,-9.799594880E0
2.311948679E1,4.373613885E-1,1.136570632E-1,-9.799587863E0
2.312941579E1,4.374243557E-1,1.136595209E-1,-9.799582601E0
2.313934479E1,4.374648843E-1,1.136288504E-1,-9.799581431E0
2.314927379E1,4.374803794E-1,1.135916658E-1,-9.799582601E0
2.315920279E1,4.374654690E-1,1.136254700E-1,-9.799582601E0
2.316913179E1,4.375086287E-1,1.137753506E-1,-9.799577923E0
2.317906179E1,4.373653354E-1,1.137972959E-1,-9.799584939E0
2.318899079E1,4.372915874E-1,1.138341334E-1,-9.799586694E0
2.319891979E1,4.373286807E-1,1.138651784E-1,-9.799585524E0
2.320884879E1,4.374519473E-1,1.138632872E-1,-9.799579092E0
2.321877779E1,4.375389977E-1,1.139347786E-1,-9.799574414E0
2.322870679E1,4.376290083E-1,1.140000938E-1,-9.799569737E0
2.323863579E1,4.377952154E-1,1.140234552E-1,-9.799563305E0
2.324856479E1,4.378077138E-1,1.141479370E-1,-9.799561551E0
2.325849379E1,4.378890267E-1,1.141626555E-1,-9.799559212E0
2.326842279E1,4.378185312E-1,1.141368090E-1,-9.799562720E0
2.327835179E1,4.378317605E-1,1.140681134E-1,-9.799560381E0
2.328828079E1,4.378143650E-1,1.139942923E-1,-9.799560381E0
2.329820979E1,4.377129889E-1,1.139921909E-1,-9.799569152E0
2.330813879E1,4.378013184E-1,1.141012780E-1,-9.799562135E0
2.331806779E1,4.376887595E-1,1.141197973E-1,-9.799566228E0
2.332799679E1,4.377097364E-1,1.140861940E-1,-9.799564474E0
2.333792579E1,4.377429559E-1,1.140582644E-1,-9.799563305E0
2.334785479E1,4.376798425E-1,1.139786692E-1,-9.799570906E0
2.335778379E1,4.375826326E-1,1.138778413E-1,-9.799575584E0
2.336771279E1,4.375070938E-1,1.138530820E-1,-9.799579092E0
2.337764179E1,4.375118082E-1,1.140231263E-1,-9.799577338E0
2.338757079E1,4.375683800E-1,1.142013111E-1,-9.799570321E0
2.339749979E1,4.375597553E-1,1.142956340E-1,-9.799569737E0
2.340742879E1,4.375864698E-1,1.143292007E-1,-9.799567398E0
2.341735879E1,4.376477925E-1,1.143449059E-1,-9.799566228E0
2.342728779E1,4.376714372E-1,1.143714194E-1,-9.799564474E0
2.343721679E1,4.375277784E-1,1.144522937E-1,-9.799572660E0
2.344714579E1,4.375910379E-1,1.145437478E-1,-9.799566228E0
2.345707479E1,4.374361964E-1,1.145219395E-1,-9.799573830E0
2.346700379E1,4.374841070E-1,1.145767298E-1,-9.799571491E0
2.347693279E1,4.375291671E-1,1.145521166E-1,-9.799569152E0
2.348686179E1,4.376629221E-1,1.145206878E-1,-9.799563890E0
2.349679079E1,4.377100288E-1,1.145322635E-1,-9.799562135E0
2.350671979E1,4.376682943E-1,1.146367003E-1,-9.799563890E0
2.351664879E1,4.377048394E-1,1.146354577E-1,-9.799559796E0
2.352657779E1,4.376760784E-1,1.147000603E-1,-9.799563305E0
2.353650679E1,4.376386927E-1,1.146836881E-1,-9.799562135E0
2.354643579E1,4.376246594E-1,1.145533318E-1,-9.799566228E0
2.355636479E1,4.374986154E-1,1.143657640E-1,-9.799572660E0
2.356629379E1,4.375937057E-1,1.141749712E-1,-9.799571491E0
2.357622279E1,4.376348921E-1,1.140853444E-1,-9.799570321E0
2.358615179E1,4.376745435E-1,1.139755355E-1,-9.799570321E0
2.359608079E1,4.377307864E-1,1.140071287E-1,-9.799568567E0
2.360600979E1,4.376890519E-1,1.139577563E-1,-9.799567398E0
2.361593879E1,4.376432243E-1,1.138467688E-1,-9.799570906E0
2.362586779E1,4.375798551E-1,1.139408907E-1,-9.799573245E0
2.363579679E1,4.376233438E-1,1.139433210E-1,-9.799571491E0
2.364572579E1,4.376431512E-1,1.139255601E-1,-9.799570906E0
2.365565579E1,4.376625932E-1,1.138834784E-1,-9.799571491E0
2.366558479E1,4.375678318E-1,1.141140962E-1,-9.799572660E0
2.367551379E1,4.375332236E-1,1.141854871E-1,-9.799573245E0
2.368544279E1,4.374714989E-1,1.142266460E-1,-9.799574999E0
2.369537179E1,4.375531407E-1,1.143338876E-1,-9.799572076E0
2.370530079E1,4.375791608E-1,1.143804552E-1,-9.799570321E0
2.371522979E1,4.376284967E-1,1.143731279E-1,-9.799566813E0
2.372515879E1,4.376541148E-1,1.143842650E-1,-9.799565059E0
2.373508779E1,4.377584876E-1,1.145151421E-1,-9.799560966E0
2.374501679E1,4.378254747E-1,1.146160340E-1,-9.799555703E0
2.375494579E1,4.379213325E-1,1.144283384E-1,-9.799553949E0
2.376487479E1,4.380694133E-1,1.142077339E-1,-9.799547517E0
2.377480379E1,4.380069211E-1,1.141280747E-1,-9.799551026E0
2.378473279E1,4.380068481E-1,1.141775842E-1,-9.799552195E0
2.379466179E1,4.379753096E-1,1.142136268E-1,-9.799550441E0
2.380459079E1,4.380024992E-1,1.140817355E-1,-9.799552195E0
2.381451979E1,4.379646750E-1,1.140778709E-1,-9.799554534E0
2.382444879E1,4.378865781E-1,1.141392941E-1,-9.799556873E0
2.383437779E1,4.379273990E-1,1.141462468E-1,-9.799555119E0
2.384430713E1,4.380247917E-1,1.141291802E-1,-9.799549271E0
2.385423613E1,4.380424064E-1,1.141691788E-1,-9.799550441E0
2.386416513E1,4.379699010E-1,1.140689630E-1,-9.799552780E0
2.387409412E1,4.378393253E-1,1.140428150E-1,-9.799557458E0
2.388402312E1,4.380248648E-1,1.140591141E-1,-9.799552780E0
2.389395312E1,4.381605202E-1,1.141299020E-1,-9.799545763E0
2.390388212E1,4.381172873E-1,1.140417552E-1,-9.799546348E0
2.391381112E1,4.381445500E-1,1.139828902E-1,-9.799545178E0
2.392374013E1,4.382469128E-1,1.138679193E-1,-9.799544594E0
2.393366913E1,4.382229758E-1,1.138357505E-1,-9.799544009E0
2.394359813E1,4.382843715E-1,1.138252620E-1,-9.799544009E0
2.395352713E1,4.381930088E-1,1.138225668E-1,-9.799549856E0
2.396345612E1,4.381442942E-1,1.137568405E-1,-9.799551610E0
2.397338512E1,4.381310648E-1,1.138000642E-1,-9.799551026E0
2.398331412E1,4.381096129E-1,1.137952402E-1,-9.799551610E0
2.399324312E1,4.381266429E-1,1.137942809E-1,-9.799548687E0
2.400317213E1,4.381818991E-1,1.137703256E-1,-9.799547517E0
2.401310113E1,4.382148262E-1,1.136621430E-1,-9.799551610E0
2.402303013E1,4.382510789E-1,1.136900178E-1,-9.799549271E0
2.403295913E1,4.382430025E-1,1.138391309E-1,-9.799547517E0
2.404288812E1,4.383839204E-1,1.138153309E-1,-9.799541085E0
2.405281712E1,4.384912533E-1,1.137411352E-1,-9.799537577E0
2.406274612E1,4.385556092E-1,1.137796263E-1,-9.799532899E0
2.407267513E1,4.386634904E-1,1.136653864E-1,-9.799528221E0
2.408260413E1,4.387272616E-1,1.135398357E-1,-9.799525298E0
2.409253313E1,4.388162489E-1,1.137067097E-1,-9.799518281E0
2.410246213E1,4.388441693E-1,1.138762607E-1,-9.799520620E0
2.411239113E1,4.387601522E-1,1.139381681E-1,-9.799521205E0
2.412232012E1,4.388471295E-1,1.140117699E-1,-9.799517696E0
2.413225012E1,4.387849297E-1,1.139840139E-1,-9.799520035E0
2.414217912E1,4.386708359E-1,1.139722282E-1,-9.799522374E0
2.415210812E1,4.385623335E-1,1.139392827E-1,-9.799527052E0
2.416203713E1,4.385148615E-1,1.140397087E-1,-9.799529391E0
2.417196613E1,4.385579847E-1,1.141608557E-1,-9.799525298E0
2.418189513E1,4.384616153E-1,1.142932951E-1,-9.799528221E0
2.419182413E1,4.384203193E-1,1.143060768E-1,-9.799532899E0
2.420175313E1,4.384284323E-1,1.142227905E-1,-9.799529976E0
2.421168212E1,4.385189180E-1,1.142106849E-1,-9.799527052E0
2.422161112E1,4.385793270E-1,1.142977536E-1,-9.799527052E0
2.423154012E1,4.386368490E-1,1.142637758E-1,-9.799525883E0
2.424146913E1,4.387053345E-1,1.141342417E-1,-9.799520620E0
2.425139813E1,4.387752818E-1,1.140532669E-1,-9.799517696E0
2.426132713E1,4.387742220E-1,1.140505808E-1,-9.799517696E0
2.427125613E1,4.387453514E-1,1.140113040E-1,-9.799518866E0
2.428118513E1,4.387854779E-1,1.139275700E-1,-9.799521790E0
2.429111412E1,4.389492000E-1,1.138547357E-1,-9.799511265E0
2.430104312E1,4.389796786E-1,1.139500087E-1,-9.799508926E0
2.431097212E1,4.390588352E-1,1.140310840E-1,-9.799507756E0
2.432090113E1,4.391230084E-1,1.140210159E-1,-9.799502494E0
2.433083013E1,4.390907757E-1,1.141109168E-1,-9.799501909E0
2.434075913E1,4.391255300E-1,1.141159692E-1,-9.799499570E0
2.435068813E1,4.391302078E-1,1.139363957E-1,-9.799503078E0
2.436061712E1,4.390057718E-1,1.140190790E-1,-9.799506002E0
2.437054712E1,4.389064056E-1,1.140510011E-1,-9.799513019E0
2.438047612E1,4.388589701E-1,1.140613891E-1,-9.799515942E0
2.439040512E1,4.388162854E-1,1.140267717E-1,-9.799517696E0
2.440033412E1,4.386849423E-1,1.139842241E-1,-9.799525298E0
2.441026313E1,4.387332184E-1,1.140063795E-1,-9.799521790E0
2.442019213E1,4.387969165E-1,1.139985589E-1,-9.799519451E0
2.443012113E1,4.387763782E-1,1.141588274E-1,-9.799517112E0
2.444005013E1,4.387298928E-1,1.142144125E-1,-9.799520035E0
2.444997912E1,4.388310862E-1,1.144238707E-1,-9.799512434E0
2.445990812E1,4.388169798E-1,1.144498909E-1,-9.799513603E0
2.446983712E1,4.388352158E-1,1.143250802E-1,-9.799513603E0
2.447976612E1,4.388241061E-1,1.142606969E-1,-9.799514773E0
2.448969513E1,4.388245446E-1,1.142559917E-1,-9.799514773E0
2.449962413E1,4.387783151E-1,1.142711031E-1,-9.799517112E0
2.450955313E1,4.387201718E-1,1.144313442E-1,-9.799518866E0
2.451948213E1,4.386607495E-1,1.144647008E-1,-9.799518866E0
2.452941112E1,4.385769516E-1,1.144376026E-1,-9.799521790E0
2.453934012E1,4.385079544E-1,1.145035025E-1,-9.799524713E0
2.454926912E1,4.384882932E-1,1.144444182E-1,-9.799525883E0
2.455919813E1,4.385447919E-1,1.143392414E-1,-9.799525883E0
2.456912713E1,4.384213791E-1,1.143435081E-1,-9.799533484E0
2.457905613E1,4.383876845E-1,1.143314391E-1,-9.799533484E0
2.458898513E1,4.384142163E-1,1.144453775E-1,-9.799531145E0
2.459891413E1,4.384002195E-1,1.145698867E-1,-9.799531730E0
2.460884413E1,4.383349865E-1,1.145243789E-1,-9.799532899E0
2.461877312E1,4.383934952E-1,1.144959651E-1,-9.799531730E0
2.462870212E1,4.385262635E-1,1.143886687E-1,-9.799525298E0
2.463863112E1,4.385026189E-1,1.142786314E-1,-9.799528806E0
2.464856013E1,4.384338410E-1,1.143148110E-1,-9.799532899E0
2.465848913E1,4.385924102E-1,1.144138757E-1,-9.799524128E0
2.466841813E1,4.386584106E-1,1.144131539E-1,-9.799522374E0
2.467834713E1,4.387419527E-1,1.145376996E-1,-9.799513603E0
2.468827613E1,4.386201844E-1,1.145189245E-1,-9.799521205E0
2.469820512E1,4.386387493E-1,1.144537190E-1,-9.799520620E0
2.470813412E1,4.387368729E-1,1.143793131E-1,-9.799515358E0
2.471806312E1,4.386531116E-1,1.143928896E-1,-9.799521205E0
2.472799213E1,4.385092335E-1,1.145107476E-1,-9.799522959E0
2.473792113E1,4.384543062E-1,1.146781059E-1,-9.799525298E0
2.474785013E1,4.385391640E-1,1.146572934E-1,-9.799521205E0
2.475777913E1,4.384681568E-1,1.145830977E-1,-9.799526467E0
2.476770813E1,4.385320011E-1,1.145200118E-1,-9.799524128E0
2.477763712E1,4.386518690E-1,1.144691867E-1,-9.799518281E0
2.478756612E1,4.386860387E-1,1.144673503E-1,-9.799518866E0
2.479749512E1,4.385468019E-1,1.145161928E-1,-9.799524713E0
2.480742413E1,4.385285293E-1,1.146392401E-1,-9.799520620E0
2.481735313E1,4.386679123E-1,1.145344288E-1,-9.799518866E0
2.482728213E1,4.387874148E-1,1.146060298E-1,-9.799510680E0
2.483721113E1,4.387912886E-1,1.146444935E-1,-9.799510680E0
2.484713954E1,4.388516245E-1,1.145630802E-1,-9.799508926E0
2.485706954E1,4.389478112E-1,1.145176637E-1,-9.799506002E0
2.486699854E1,4.389932368E-1,1.146889963E-1,-9.799501324E0
2.487692754E1,4.388429634E-1,1.146852687E-1,-9.799508341E0
2.488685654E1,4.388191359E-1,1.145023422E-1,-9.799511265E0
2.489678554E1,4.388955883E-1,1.144039628E-1,-9.799511849E0
2.490671454E1,4.388702991E-1,1.143983623E-1,-9.799512434E0
2.491664354E1,4.388291128E-1,1.144525586E-1,-9.799515358E0
2.492657254E1,4.388466910E-1,1.145799823E-1,-9.799511265E0
2.493650154E1,4.387715908E-1,1.147000420E-1,-9.799513603E0
2.494643054E1,4.387285772E-1,1.147776730E-1,-9.799515358E0
2.495635954E1,4.388165412E-1,1.147001151E-1,-9.799506587E0
2.496628854E1,4.389060402E-1,1.145001130E-1,-9.799507756E0
2.497621754E1,4.388898873E-1,1.145109029E-1,-9.799508341E0
2.498614654E1,4.388640499E-1,1.145347577E-1,-9.799508341E0
2.499607554E1,4.390039445E-1,1.145352419E-1,-9.799501324E0
2.500600454E1,4.390405992E-1,1.146644563E-1,-9.799498401E0
2.501593354E1,4.390403434E-1,1.148090835E-1,-9.799499570E0
2.502586254E1,4.391266629E-1,1.148396260E-1,-9.799494308E0
2.503579154E1,4.391264802E-1,1.149520662E-1,-9.799495477E0
2.504572054E1,4.391833078E-1,1.147789246E-1,-9.799491969E0
2.505564954E1,4.391721616E-1,1.148018658E-1,-9.799489630E0
2.506557854E1,4.391303905E-1,1.149829468E-1,-9.799489630E0
2.507550754E1,4.390736360E-1,1.150822855E-1,-9.799494892E0
2.508543654E1,4.390870115E-1,1.150588418E-1,-9.799495477E0
2.509536654E1,4.391032741E-1,1.151614148E-1,-9.799493138E0
2.510529554E1,4.391491016E-1,1.152203255E-1,-9.799489630E0
2.511522454E1,4.391219486E-1,1.151292003E-1,-9.799491384E0
2.512515354E1,4.390318284E-1,1.151141802E-1,-9.799495477E0
2.513508254E1,4.389955391E-1,1.151149934E-1,-9.799498401E0
2.514501154E1,4.390531342E-1,1.151916650E-1,-9.799494892E0
2.515494054E1,4.391546199E-1,1.153645324E-1,-9.799488460E0
2.516486954E1,4.391157725E-1,1.154080394E-1,-9.799486122E0
2.517479854E1,4.391412810E-1,1.153869894E-1,-9.799486122E0
2.518472754E1,4.391329487E-1,1.153237846E-1,-9.799487291E0
2.519465654E1,4.389963431E-1,1.152740376E-1,-9.799496062E0
2.520458554E1,4.388967212E-1,1.153168685E-1,-9.799499570E0
2.521451454E1,4.388148967E-1,1.153592425E-1,-9.799501324E0
2.522444354E1,4.387622352E-1,1.154929245E-1,-9.799504248E0
2.523437254E1,4.387347533E-1,1.155217312E-1,-9.799506002E0
2.524430154E1,4.387514179E-1,1.155247187E-1,-9.799505417E0
2.525423054E1,4.387453514E-1,1.154114015E-1,-9.799506002E0
2.526415954E1,4.386862945E-1,1.153950476E-1,-9.799507756E0
2.527408854E1,4.387304410E-1,1.153153153E-1,-9.799507172E0
2.528401754E1,4.385986228E-1,1.153612890E-1,-9.799510095E0
2.529394654E1,4.385349613E-1,1.154989179E-1,-9.799511265E0
2.530387554E1,4.385650013E-1,1.154739484E-1,-9.799509510E0
2.531380454E1,4.385508218E-1,1.154668861E-1,-9.799512434E0
2.532373354E1,4.384469241E-1,1.154318668E-1,-9.799518281E0
2.533366354E1,4.384101963E-1,1.152818674E-1,-9.799518281E0
2.534359254E1,4.384424656E-1,1.151661017E-1,-9.799521790E0
2.535352154E1,4.385251306E-1,1.152086859E-1,-9.799518281E0
2.536345054E1,4.385767689E-1,1.153852444E-1,-9.799514188E0
