"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.285495125E0,-2.433938599E-1,-2.561174011E-1,9.832602997E0
1.295424125E0,-2.909948730E-1,-2.618055725E-1,9.836045837E0
1.305353125E0,-3.240760803E-1,-2.716850281E-1,9.841284943E0
1.315282125E0,-2.968327332E-1,-2.874023438E-1,9.768685913E0
1.325211125E0,3.209326172E-1,-1.833686829E-1,9.104217682E0
1.335140125E0,-2.785707092E-1,-2.453398132E-1,1.128473328E1
1.345069125E0,-2.496807861E-1,-2.088157654E-1,8.954379272E0
1.354998125E0,-2.630030823E-1,-2.743794250E-1,9.505832520E0
1.364927125E0,-6.718029785E-1,-2.797682190E-1,1.035426819E1
1.374856125E0,-7.345225525E-1,-3.162922668E-1,1.021685394E1
1.384785125E0,-1.001866608E0,-2.884501648E-1,9.215137024E0
1.394714125E0,-1.024469604E0,-3.391946411E-1,1.012719040E1
1.404643125E0,-1.059347076E0,-2.956352234E-1,1.009201355E1
1.414572125E0,-7.035369873E-1,-2.878514099E-1,9.719588013E0
1.424501125E0,-5.324427795E-1,-2.761756897E-1,9.849667511E0
1.434430125E0,-2.945874023E-1,-2.441423035E-1,1.008333160E1
1.444359125E0,-1.145118713E-1,-2.469863892E-1,9.920170898E0
1.454288125E0,1.478924561E-1,-2.338137817E-1,9.553433533E0
1.464217125E0,2.959346008E-1,-2.339634705E-1,9.779613190E0
1.474147125E0,3.221301270E-1,-2.005828857E-1,9.838740234E0
1.484076125E0,2.848576355E-1,-2.318678284E-1,9.739197235E0
1.494005125E0,3.140469360E-1,-2.257305908E-1,9.448950806E0
1.503934125E0,2.447410583E-1,-2.338137817E-1,9.829758911E0
1.513863125E0,2.264790344E-1,-2.168989563E-1,9.805958405E0
1.523792125E0,1.044827271E-1,-2.375559998E-1,9.677824860E0
1.533721125E0,1.242416382E-2,-2.378553772E-1,9.759854279E0
1.543650125E0,-1.287322998E-1,-2.489323425E-1,9.910291443E0
1.553579125E0,-2.249821472E-1,-2.653981018E-1,9.888436890E0
1.563508125E0,-3.999682617E-1,-2.752775574E-1,9.707762604E0
1.573437125E0,-5.161267090E-1,-2.905458069E-1,9.830507355E0
1.583366125E0,-6.134243774E-1,-2.610571289E-1,9.976753235E0
1.593295125E0,-7.078779602E-1,-2.959346008E-1,1.010728180E1
1.603224125E0,-6.575825500E-1,-2.589614868E-1,9.576335907E0
1.613153125E0,-6.677613831E-1,-2.981799316E-1,1.001686981E1
