"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.999313750E0,-1.659755552E-1,-3.290410973E-3,2.901973128E-2
2.009243833E0,-1.175835599E-1,-3.726759441E-3,5.451125264E-2
2.019172833E0,-1.141454702E-1,-1.011741897E-2,-1.624356508E-3
2.029102833E0,-7.379928019E-2,-8.265532684E-3,3.024296880E-2
2.039031833E0,-9.827649236E-2,-2.347510904E-2,1.823863506E-2
2.048961833E0,-7.129930314E-2,-6.978578791E-3,8.689254820E-2
2.058891833E0,-5.646637883E-2,-1.426187061E-2,1.145118713E-1
2.068820833E0,-4.039676841E-2,-1.423888374E-3,7.545831800E-3
2.078750833E0,4.011701569E-3,1.541263919E-2,4.487738013E-3
2.088679833E0,4.122290689E-2,-9.765763767E-4,8.198088706E-2
2.098609833E0,8.797907051E-2,-1.785209756E-2,1.537174523E-2
2.108539833E0,1.072636994E-1,-1.845362987E-2,-4.773082137E-3
2.118468833E0,1.455099898E-1,-2.158079389E-3,1.933674216E-3
2.128398833E0,1.570504018E-1,2.188868634E-3,-1.614299297E-2
2.138327833E0,1.518260790E-1,-2.322806418E-4,-2.666798115E-2
2.148257833E0,1.197579384E-1,-1.378990894E-2,1.974195421E-2
2.158187833E0,5.598310646E-2,-1.052144330E-2,5.180983901E-2
2.168116833E0,2.405570101E-2,-9.889615104E-3,4.423477113E-2
2.178046833E0,3.800536685E-2,-1.158081260E-2,3.411908805E-2
2.187976833E0,1.779526994E-3,-2.448594645E-3,4.002009809E-2
2.197905833E0,-7.385910451E-3,-1.046615057E-3,3.379222870E-2
2.207835833E0,6.934249587E-3,-6.535707023E-3,1.289661884E-2
2.217764833E0,-2.929634113E-2,-4.197149668E-3,3.016753972E-2
2.227694833E0,6.982452571E-3,-7.008034140E-3,3.859454691E-2
2.237624833E0,-5.798464492E-3,-1.177947175E-2,-8.953256607E-3
2.247553833E0,-6.598692499E-3,-3.603127375E-3,-1.578397393E-2
2.257483833E0,8.280168995E-3,-4.059977643E-3,3.883135915E-3
2.267412833E0,5.502350528E-2,3.491957188E-3,-2.471618056E-3
2.277342833E0,9.351916116E-2,9.136274457E-7,-6.692138314E-3
