"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.331904250E1,-3.612792092E-1,-2.822328752E-1,9.799281469E0
1.332897250E1,-3.622832492E-1,-2.822000212E-1,9.799245801E0
1.333890150E1,-3.630199253E-1,-2.821790260E-1,9.799218904E0
1.334883150E1,-3.634855829E-1,-2.822761081E-1,9.799199023E0
1.335876050E1,-3.637109565E-1,-2.822799636E-1,9.799190252E0
1.336869050E1,-3.636470757E-1,-2.822297871E-1,9.799194345E0
1.337861950E1,-3.633650206E-1,-2.822141824E-1,9.799204870E0
1.338854950E1,-3.628821137E-1,-2.821744944E-1,9.799224166E0
1.339847950E1,-3.620322575E-1,-2.821821689E-1,9.799255157E0
1.340840850E1,-3.611082147E-1,-2.819870546E-1,9.799294918E0
1.341833850E1,-3.601519025E-1,-2.821211568E-1,9.799326493E0
1.342826750E1,-3.591329521E-1,-2.822365663E-1,9.799360406E0
1.343819750E1,-3.581511315E-1,-2.822344284E-1,9.799396659E0
1.344812650E1,-3.571664604E-1,-2.823843912E-1,9.799428234E0
1.345805650E1,-3.562237065E-1,-2.824522920E-1,9.799460394E0
1.346798650E1,-3.556617526E-1,-2.824012933E-1,9.799482613E0
1.347791550E1,-3.554992365E-1,-2.823138409E-1,9.799490799E0
1.348784550E1,-3.552688928E-1,-2.822188784E-1,9.799501909E0
1.349777450E1,-3.549822696E-1,-2.820449603E-1,9.799517112E0
1.350770450E1,-3.548130658E-1,-2.818500653E-1,9.799528806E0
1.351763350E1,-3.545621106E-1,-2.817211159E-1,9.799541670E0
1.352756350E1,-3.542275402E-1,-2.817505165E-1,9.799552780E0
1.353749350E1,-3.541403801E-1,-2.817991763E-1,9.799554534E0
1.354742250E1,-3.542052842E-1,-2.816891572E-1,9.799555703E0
1.355735250E1,-3.544897513E-1,-2.816676870E-1,9.799545763E0
1.356728150E1,-3.547629259E-1,-2.816030387E-1,9.799538162E0
1.357721150E1,-3.552762749E-1,-2.816643431E-1,9.799517696E0
1.358714050E1,-3.560276786E-1,-2.817453636E-1,9.799487876E0
1.359707050E1,-3.569649142E-1,-2.817901313E-1,9.799452792E0
1.360700050E1,-3.580142336E-1,-2.818819692E-1,9.799411862E0
1.361692950E1,-3.589261434E-1,-2.820506796E-1,9.799373270E0
1.362685950E1,-3.600242140E-1,-2.822260961E-1,9.799328247E0
1.363678850E1,-3.610607426E-1,-2.823598877E-1,9.799286147E0
1.364671850E1,-3.619068712E-1,-2.822963723E-1,9.799256911E0
1.365664750E1,-3.624484330E-1,-2.822680316E-1,9.799237615E0
1.366657750E1,-3.627540962E-1,-2.822694203E-1,9.799225920E0
1.367650750E1,-3.628807250E-1,-2.823232330E-1,9.799220073E0
1.368643650E1,-3.625822612E-1,-2.823608379E-1,9.799230013E0
1.369636650E1,-3.620329884E-1,-2.822861031E-1,9.799252233E0
1.370629550E1,-3.613704623E-1,-2.823815224E-1,9.799273868E0
1.371622550E1,-3.604568348E-1,-2.823977667E-1,9.799307197E0
1.372615450E1,-3.594512599E-1,-2.821816938E-1,9.799350466E0
1.373608450E1,-3.584018309E-1,-2.820584089E-1,9.799392566E0
1.374601450E1,-3.572535839E-1,-2.820173870E-1,9.799435251E0
1.375594350E1,-3.563603852E-1,-2.819716874E-1,9.799469165E0
1.376587350E1,-3.554850936E-1,-2.819131970E-1,9.799503078E0
1.377580250E1,-3.547033574E-1,-2.819181488E-1,9.799531145E0
1.378573250E1,-3.543365908E-1,-2.819811343E-1,9.799542255E0
1.379566150E1,-3.542474938E-1,-2.818530255E-1,9.799549271E0
1.380559150E1,-3.543574580E-1,-2.819379197E-1,9.799542840E0
1.381552150E1,-3.548894085E-1,-2.820401181E-1,9.799520620E0
1.382545050E1,-3.556739221E-1,-2.820889789E-1,9.799490799E0
1.383538050E1,-3.567661089E-1,-2.820351114E-1,9.799452792E0
1.384530950E1,-3.579694293E-1,-2.819811343E-1,9.799410692E0
1.385523950E1,-3.591433309E-1,-2.819928105E-1,9.799366838E0
1.386516850E1,-3.602857672E-1,-2.819434380E-1,9.799326493E0
1.387509850E1,-3.612778205E-1,-2.820468424E-1,9.799287316E0
1.388502850E1,-3.621410157E-1,-2.820833509E-1,9.799253987E0
1.389495750E1,-3.628411467E-1,-2.820384918E-1,9.799229429E0
1.390488750E1,-3.634263799E-1,-2.820538225E-1,9.799207209E0
1.391481650E1,-3.636233579E-1,-2.820364270E-1,9.799200777E0
1.392474650E1,-3.636773716E-1,-2.820724788E-1,9.799197854E0
1.393467550E1,-3.635110549E-1,-2.820314204E-1,9.799204870E0
1.394460550E1,-3.631188894E-1,-2.819454846E-1,9.799221827E0
1.395453550E1,-3.625449486E-1,-2.819891560E-1,9.799241708E0
1.396446450E1,-3.619999881E-1,-2.819503633E-1,9.799263343E0
1.397439450E1,-3.613788311E-1,-2.819880961E-1,9.799284977E0
1.398432350E1,-3.606076199E-1,-2.819503999E-1,9.799314798E0
1.399425350E1,-3.598883758E-1,-2.818669126E-1,9.799343449E0
1.400418250E1,-3.592446340E-1,-2.818076182E-1,9.799368593E0
1.401411225E1,-3.588940934E-1,-2.818189837E-1,9.799381456E0
1.402404225E1,-3.585580977E-1,-2.817096408E-1,9.799396659E0
1.403397125E1,-3.584106748E-1,-2.817224864E-1,9.799401922E0
1.404390125E1,-3.584176184E-1,-2.817438653E-1,9.799400752E0
1.405383025E1,-3.584101632E-1,-2.818631485E-1,9.799397829E0
1.406376025E1,-3.585918289E-1,-2.819116803E-1,9.799389642E0
1.407368925E1,-3.589475589E-1,-2.818427928E-1,9.799378533E0
1.408361925E1,-3.594914961E-1,-2.817293569E-1,9.799362161E0
1.409354925E1,-3.601903114E-1,-2.817193069E-1,9.799336433E0
1.410347825E1,-3.608975687E-1,-2.816028377E-1,9.799313629E0
1.411340825E1,-3.616934844E-1,-2.816366785E-1,9.799283808E0
1.412333725E1,-3.625073072E-1,-2.816459244E-1,9.799253402E0
1.413326725E1,-3.633371733E-1,-2.815444387E-1,9.799225336E0
1.414319625E1,-3.641095539E-1,-2.815534836E-1,9.799196684E0
1.415312625E1,-3.647646248E-1,-2.815941583E-1,9.799170957E0
1.416305525E1,-3.652326944E-1,-2.815301495E-1,9.799155169E0
1.417298525E1,-3.654221442E-1,-2.815583075E-1,9.799147568E0
1.418291525E1,-3.653024955E-1,-2.816400041E-1,9.799149322E0
1.419284425E1,-3.651545610E-1,-2.817090926E-1,9.799153415E0
1.420277425E1,-3.648463762E-1,-2.818053341E-1,9.799161601E0
1.421270325E1,-3.643241833E-1,-2.820210415E-1,9.799175050E0
1.422263325E1,-3.637237839E-1,-2.821082382E-1,9.799194930E0
1.423256225E1,-3.630334835E-1,-2.820471347E-1,9.799222412E0
1.424249225E1,-3.623067112E-1,-2.822476577E-1,9.799243462E0
1.425242225E1,-3.616764178E-1,-2.822453554E-1,9.799266851E0
1.426235125E1,-3.610092140E-1,-2.820970005E-1,9.799295502E0
1.427228125E1,-3.605518156E-1,-2.820370666E-1,9.799314213E0
1.428221025E1,-3.603921866E-1,-2.820143903E-1,9.799320645E0
1.429214025E1,-3.602569332E-1,-2.821531704E-1,9.799321815E0
1.430206925E1,-3.602017501E-1,-2.821321021E-1,9.799324154E0
1.431199925E1,-3.601661551E-1,-2.821361221E-1,9.799325323E0
1.432192925E1,-3.604384892E-1,-2.820635800E-1,9.799317722E0
1.433185825E1,-3.609105422E-1,-2.820849955E-1,9.799299595E0
1.434178825E1,-3.615524203E-1,-2.821139757E-1,9.799275037E0
1.435171725E1,-3.621642218E-1,-2.821084940E-1,9.799252818E0
1.436164725E1,-3.629056488E-1,-2.820478839E-1,9.799227090E0
1.437157625E1,-3.636034774E-1,-2.821531521E-1,9.799197854E0
1.438150625E1,-3.642917678E-1,-2.821558930E-1,9.799172126E0
1.439143625E1,-3.647794256E-1,-2.821959464E-1,9.799152830E0
1.440136525E1,-3.651711525E-1,-2.822723987E-1,9.799136458E0
1.441129525E1,-3.655476766E-1,-2.821728316E-1,9.799125348E0
1.442122425E1,-3.656917374E-1,-2.820405018E-1,9.799123594E0
1.443115425E1,-3.654028118E-1,-2.818771818E-1,9.799138797E0
1.444108325E1,-3.647212092E-1,-2.817286990E-1,9.799168618E0
1.445101325E1,-3.632653622E-1,-2.817151043E-1,9.799222997E0
1.446094325E1,-3.612266208E-1,-2.818210668E-1,9.799295502E0
1.447087225E1,-3.586499721E-1,-2.820196528E-1,9.799384380E0
1.448080225E1,-3.560301271E-1,-2.820686415E-1,9.799478520E0
1.449073125E1,-3.533012681E-1,-2.822356709E-1,9.799572660E0
1.450066125E1,-3.506665493E-1,-2.822604119E-1,9.799666216E0
1.451059025E1,-3.484473848E-1,-2.822989853E-1,9.799744568E0
1.452052025E1,-3.468413739E-1,-2.823813945E-1,9.799798948E0
1.453045025E1,-3.461189139E-1,-2.823667947E-1,9.799825260E0
1.454037925E1,-3.462456157E-1,-2.823899278E-1,9.799819998E0
1.455030925E1,-3.471298975E-1,-2.823561966E-1,9.799789592E0
1.456023825E1,-3.489462619E-1,-2.823201449E-1,9.799725857E0
1.457016825E1,-3.513199757E-1,-2.822481693E-1,9.799643412E0
1.458009725E1,-3.542463244E-1,-2.820380716E-1,9.799544009E0
1.459002725E1,-3.576415832E-1,-2.820129834E-1,9.799421217E0
1.459995725E1,-3.611857999E-1,-2.819658219E-1,9.799292579E0
1.460988625E1,-3.648491171E-1,-2.819326755E-1,9.799158093E0
1.461981625E1,-3.681740266E-1,-2.818395403E-1,9.799036471E0
1.462974525E1,-3.713142007E-1,-2.817933656E-1,9.798919526E0
1.463967525E1,-3.737191239E-1,-2.818380054E-1,9.798826556E0
1.464960425E1,-3.754664912E-1,-2.818631850E-1,9.798758728E0
1.465953425E1,-3.763619192E-1,-2.820316579E-1,9.798719552E0
1.466946325E1,-3.764811293E-1,-2.820121428E-1,9.798716043E0
1.467939325E1,-3.754658334E-1,-2.819528667E-1,9.798756389E0
1.468932325E1,-3.738928959E-1,-2.818998946E-1,9.798818370E0
1.469925225E1,-3.714277463E-1,-2.819248183E-1,9.798911340E0
1.470918225E1,-3.684544006E-1,-2.820780702E-1,9.799018929E0
1.471911125E1,-3.650743810E-1,-2.822833257E-1,9.799139382E0
1.472904125E1,-3.616684510E-1,-2.822425597E-1,9.799266851E0
1.473897025E1,-3.586349886E-1,-2.822904155E-1,9.799377363E0
1.474890025E1,-3.558170692E-1,-2.822945451E-1,9.799479690E0
1.475883025E1,-3.534403222E-1,-2.822235014E-1,9.799567983E0
1.476875925E1,-3.517455433E-1,-2.821862985E-1,9.799629963E0
1.477868925E1,-3.507694969E-1,-2.821657784E-1,9.799665631E0
1.478861825E1,-3.507555001E-1,-2.821268396E-1,9.799666800E0
1.479854825E1,-3.514936745E-1,-2.821570807E-1,9.799639903E0
1.480847725E1,-3.528578299E-1,-2.821133179E-1,9.799591956E0
1.481840725E1,-3.547236764E-1,-2.821150538E-1,9.799524713E0
1.482833725E1,-3.572496005E-1,-2.820367377E-1,9.799435251E0
1.483826625E1,-3.601189389E-1,-2.819313233E-1,9.799332924E0
1.484819625E1,-3.629730014E-1,-2.819859034E-1,9.799226505E0
1.485812525E1,-3.658272101E-1,-2.818506866E-1,9.799124179E0
1.486805525E1,-3.685745609E-1,-2.816790525E-1,9.799025946E0
1.487798425E1,-3.707378845E-1,-2.816675408E-1,9.798944669E0
1.488791425E1,-3.725179962E-1,-2.816323662E-1,9.798878011E0
1.489784425E1,-3.737205127E-1,-2.816391270E-1,9.798832403E0
1.490777325E1,-3.740658638E-1,-2.815347177E-1,9.798821878E0
1.491770325E1,-3.737777057E-1,-2.815403273E-1,9.798832988E0
1.492763225E1,-3.728568789E-1,-2.814738335E-1,9.798869825E0
1.493756225E1,-3.713204864E-1,-2.814807954E-1,9.798927712E0
1.494749125E1,-3.692804294E-1,-2.813408276E-1,9.799008989E0
1.495742125E1,-3.671032552E-1,-2.814265990E-1,9.799088511E0
1.496735125E1,-3.647378738E-1,-2.815372210E-1,9.799173880E0
1.497728025E1,-3.622836877E-1,-2.816207083E-1,9.799262173E0
1.498721025E1,-3.598980968E-1,-2.816417217E-1,9.799349297E0
1.499713925E1,-3.577835609E-1,-2.816180770E-1,9.799427649E0
1.500706925E1,-3.562456336E-1,-2.815668225E-1,9.799484952E0
1.501699846E1,-3.551527524E-1,-2.816211651E-1,9.799523544E0
1.502692846E1,-3.546727326E-1,-2.817720963E-1,9.799536408E0
1.503685746E1,-3.545522799E-1,-2.817564185E-1,9.799541085E0
1.504678746E1,-3.551724868E-1,-2.815150564E-1,9.799525883E0
1.505671746E1,-3.563482522E-1,-2.815608291E-1,9.799481444E0
1.506664646E1,-3.579099704E-1,-2.816539278E-1,9.799421802E0
1.507657646E1,-3.598867679E-1,-2.816948217E-1,9.799348712E0
1.508650546E1,-3.619866126E-1,-2.819036222E-1,9.799265097E0
1.509643546E1,-3.640867498E-1,-2.819756343E-1,9.799184990E0
1.510636446E1,-3.661860829E-1,-2.819512404E-1,9.799107807E0
1.511629446E1,-3.679332675E-1,-2.818778030E-1,9.799044072E0
1.512622446E1,-3.694633011E-1,-2.817341808E-1,9.798990862E0
1.513615346E1,-3.704521018E-1,-2.815969174E-1,9.798957533E0
1.514608346E1,-3.709467763E-1,-2.815457177E-1,9.798939992E0
1.515601246E1,-3.710356174E-1,-2.816384326E-1,9.798934144E0
1.516594246E1,-3.703810216E-1,-2.815153670E-1,9.798962796E0
1.517587146E1,-3.691597941E-1,-2.814192900E-1,9.799011328E0
1.518580146E1,-3.673920712E-1,-2.813982583E-1,9.799078571E0
1.519573146E1,-3.653353861E-1,-2.813973081E-1,9.799155169E0
1.520566046E1,-3.629885696E-1,-2.814730295E-1,9.799240538E0
1.521559046E1,-3.605518886E-1,-2.813580404E-1,9.799333509E0
1.522551946E1,-3.582385840E-1,-2.814013098E-1,9.799417124E0
1.523544946E1,-3.562545871E-1,-2.815563158E-1,9.799484952E0
1.524537846E1,-3.546986796E-1,-2.816903998E-1,9.799537577E0
1.525530846E1,-3.535546353E-1,-2.816927204E-1,9.799579092E0
1.526523846E1,-3.528489495E-1,-2.816432018E-1,9.799605989E0
1.527516746E1,-3.526756526E-1,-2.815715734E-1,9.799614176E0
1.528509746E1,-3.530037910E-1,-2.815792844E-1,9.799601896E0
1.529502646E1,-3.539463988E-1,-2.816386154E-1,9.799566228E0
1.530495646E1,-3.556036093E-1,-2.816103112E-1,9.799507172E0
1.531488546E1,-3.575445560E-1,-2.815572843E-1,9.799438174E0
1.532481546E1,-3.598809572E-1,-2.816584959E-1,9.799349881E0
1.533474546E1,-3.624879383E-1,-2.815212142E-1,9.799257495E0
1.534467446E1,-3.650805572E-1,-2.815803625E-1,9.799159847E0
1.535460446E1,-3.676145943E-1,-2.816339376E-1,9.799063368E0
1.536453346E1,-3.697534692E-1,-2.816209093E-1,9.798983261E0
1.537446346E1,-3.714897268E-1,-2.816884629E-1,9.798915433E0
1.538439246E1,-3.725515812E-1,-2.816817020E-1,9.798875672E0
1.539432246E1,-3.729148029E-1,-2.816777734E-1,9.798861639E0
1.540425246E1,-3.727307252E-1,-2.816203428E-1,9.798870410E0
1.541418146E1,-3.719430687E-1,-2.814843585E-1,9.798904324E0
1.542411146E1,-3.706660368E-1,-2.813698079E-1,9.798955779E0
1.543404046E1,-3.688510611E-1,-2.813135833E-1,9.799025946E0
1.544397046E1,-3.667493160E-1,-2.812089729E-1,9.799107807E0
1.545389946E1,-3.645307362E-1,-2.813235053E-1,9.799187329E0
1.546382946E1,-3.623294422E-1,-2.813801502E-1,9.799267436E0
1.547375846E1,-3.602100093E-1,-2.813477529E-1,9.799346373E0
1.548368846E1,-3.584388876E-1,-2.814354977E-1,9.799408938E0
1.549361846E1,-3.568667175E-1,-2.816061816E-1,9.799461563E0
1.550354746E1,-3.556894172E-1,-2.816196119E-1,9.799503663E0
1.551347746E1,-3.551850948E-1,-2.816819396E-1,9.799520620E0
1.552340646E1,-3.553403750E-1,-2.816462898E-1,9.799515942E0
1.553333646E1,-3.559813760E-1,-2.815264585E-1,9.799496062E0
1.554326546E1,-3.569717847E-1,-2.815400350E-1,9.799459224E0
1.555319546E1,-3.582963983E-1,-2.814162933E-1,9.799414786E0
1.556312546E1,-3.601641452E-1,-2.813904742E-1,9.799346958E0
1.557305446E1,-3.622324881E-1,-2.814224694E-1,9.799269775E0
1.558298446E1,-3.643314192E-1,-2.815581431E-1,9.799187914E0
1.559291346E1,-3.662076080E-1,-2.815895170E-1,9.799117162E0
1.560284346E1,-3.680791190E-1,-2.815180896E-1,9.799049335E0
1.561277246E1,-3.693382803E-1,-2.814247900E-1,9.799004311E0
1.562270246E1,-3.702690840E-1,-2.813439888E-1,9.798971567E0
1.563263146E1,-3.708339616E-1,-2.812722690E-1,9.798952271E0
1.564256146E1,-3.710041155E-1,-2.812534849E-1,9.798946424E0
1.565249146E1,-3.705167136E-1,-2.811839578E-1,9.798966889E0
1.566242046E1,-3.696520931E-1,-2.812756312E-1,9.798996710E0
1.567235046E1,-3.681782658E-1,-2.813636866E-1,9.799049919E0
1.568227946E1,-3.663971674E-1,-2.814446888E-1,9.799114239E0
1.569220946E1,-3.644900980E-1,-2.814953586E-1,9.799183820E0
1.570213946E1,-3.625278455E-1,-2.815400715E-1,9.799255741E0
1.571206846E1,-3.607992259E-1,-2.814831891E-1,9.799321230E0
1.572199846E1,-3.592222318E-1,-2.814974417E-1,9.799378533E0
1.573192746E1,-3.579831337E-1,-2.815848941E-1,9.799421217E0
1.574185746E1,-3.570105590E-1,-2.816939812E-1,9.799453377E0
1.575178646E1,-3.564736750E-1,-2.817940599E-1,9.799470334E0
1.576171646E1,-3.564287976E-1,-2.818496085E-1,9.799470334E0
1.577164546E1,-3.568779734E-1,-2.818598777E-1,9.799453962E0
1.578157546E1,-3.576794440E-1,-2.818347346E-1,9.799425310E0
1.579150546E1,-3.588244019E-1,-2.818666933E-1,9.799382626E0
1.580143446E1,-3.602583584E-1,-2.816919164E-1,9.799334679E0
1.581136446E1,-3.617961396E-1,-2.815834688E-1,9.799281469E0
1.582129346E1,-3.633759842E-1,-2.816797652E-1,9.799220073E0
1.583122346E1,-3.649154830E-1,-2.816445722E-1,9.799163940E0
1.584115246E1,-3.664775666E-1,-2.818146348E-1,9.799100790E0
1.585108246E1,-3.678824333E-1,-2.818060833E-1,9.799048165E0
1.586101246E1,-3.689222144E-1,-2.817761163E-1,9.799010158E0
1.587094146E1,-3.694580021E-1,-2.816604328E-1,9.798993201E0
1.588087146E1,-3.695546273E-1,-2.816976905E-1,9.798988523E0
1.589080046E1,-3.692463329E-1,-2.818326516E-1,9.798996125E0
1.590073046E1,-3.685210223E-1,-2.819024162E-1,9.799021268E0
1.591065946E1,-3.675580955E-1,-2.819423965E-1,9.799056351E0
1.592058946E1,-3.662519006E-1,-2.821046567E-1,9.799100790E0
1.593051946E1,-3.647928742E-1,-2.822775150E-1,9.799150491E0
1.594044846E1,-3.634970581E-1,-2.824018780E-1,9.799194930E0
1.595037846E1,-3.620337558E-1,-2.822888075E-1,9.799252233E0
1.596030746E1,-3.607627173E-1,-2.821678615E-1,9.799302519E0
1.597023746E1,-3.597394180E-1,-2.820708160E-1,9.799342865E0
1.598016646E1,-3.589756255E-1,-2.819304280E-1,9.799375024E0
1.599009646E1,-3.584034389E-1,-2.818782416E-1,9.799397244E0
1.600002546E1,-3.581074601E-1,-2.820242575E-1,9.799404261E0
1.600995546E1,-3.581347959E-1,-2.821633847E-1,9.799398998E0
1.601988508E1,-3.584415920E-1,-2.821069408E-1,9.799389642E0
1.602981408E1,-3.589532964E-1,-2.820916467E-1,9.799371516E0
1.603974408E1,-3.596520387E-1,-2.820733376E-1,9.799346373E0
1.604967308E1,-3.608138439E-1,-2.820411596E-1,9.799304273E0
1.605960308E1,-3.622171757E-1,-2.819454663E-1,9.799255157E0
1.606953208E1,-3.636651655E-1,-2.819067833E-1,9.799203116E0
1.607946208E1,-3.648894994E-1,-2.820454902E-1,9.799153415E0
1.608939208E1,-3.661253084E-1,-2.820700120E-1,9.799106637E0
1.609932108E1,-3.671669899E-1,-2.820457278E-1,9.799068046E0
1.610925108E1,-3.679109750E-1,-2.821627817E-1,9.799037055E0
1.611918008E1,-3.683002168E-1,-2.822702791E-1,9.799019514E0
1.612911008E1,-3.684560817E-1,-2.822789769E-1,9.799013082E0
1.613903908E1,-3.682308908E-1,-2.822004232E-1,9.799023607E0
1.614896908E1,-3.676060062E-1,-2.822260230E-1,9.799046411E0
1.615889908E1,-3.665493777E-1,-2.822967378E-1,9.799084418E0
1.616882808E1,-3.653709080E-1,-2.824369613E-1,9.799124179E0
1.617875808E1,-3.641194576E-1,-2.826021817E-1,9.799165694E0
1.618868708E1,-3.627438636E-1,-2.827526379E-1,9.799212472E0
1.619861708E1,-3.614874431E-1,-2.828107628E-1,9.799257495E0
1.620854608E1,-3.604598315E-1,-2.827922162E-1,9.799295502E0
1.621847608E1,-3.594224259E-1,-2.828229141E-1,9.799332924E0
1.622840608E1,-3.585917558E-1,-2.828484408E-1,9.799362745E0
1.623833508E1,-3.582444677E-1,-2.829070226E-1,9.799373855E0
1.624826508E1,-3.580287420E-1,-2.828737666E-1,9.799382626E0
1.625819408E1,-3.580665662E-1,-2.829314530E-1,9.799379702E0
1.626812408E1,-3.583576479E-1,-2.828943598E-1,9.799369762E0
1.627805308E1,-3.588050330E-1,-2.829006455E-1,9.799353390E0
1.628798308E1,-3.597002051E-1,-2.827815450E-1,9.799324154E0
1.629791208E1,-3.607919168E-1,-2.827658672E-1,9.799284393E0
1.630784208E1,-3.618685354E-1,-2.828071997E-1,9.799243462E0
1.631777208E1,-3.629264064E-1,-2.829119197E-1,9.799201362E0
1.632770108E1,-3.640293009E-1,-2.829334996E-1,9.799159847E0
1.633763108E1,-3.650809592E-1,-2.828381351E-1,9.799123594E0
1.634756008E1,-3.658817353E-1,-2.827558721E-1,9.799096112E0
1.635749008E1,-3.664822444E-1,-2.826689861E-1,9.799075647E0
1.636741908E1,-3.669314567E-1,-2.825103987E-1,9.799063953E0
1.637734908E1,-3.669998692E-1,-2.825723061E-1,9.799059275E0
1.638727908E1,-3.668003329E-1,-2.826109342E-1,9.799065707E0
1.639720808E1,-3.662673227E-1,-2.824883985E-1,9.799089096E0
1.640713808E1,-3.654956364E-1,-2.825228240E-1,9.799117162E0
1.641706708E1,-3.646587902E-1,-2.825276297E-1,9.799148152E0
1.642699708E1,-3.634900780E-1,-2.824128598E-1,9.799194930E0
1.643692608E1,-3.624142634E-1,-2.824505744E-1,9.799233522E0
1.644685608E1,-3.614104061E-1,-2.824426441E-1,9.799270944E0
1.645678608E1,-3.605691379E-1,-2.825080050E-1,9.799300180E0
1.646671508E1,-3.598461297E-1,-2.824545395E-1,9.799328247E0
1.647664508E1,-3.588709238E-1,-2.824123299E-1,9.799365084E0
1.648657408E1,-3.572917370E-1,-2.823583345E-1,9.799424141E0
1.649650408E1,-3.549900902E-1,-2.823621352E-1,9.799507756E0
1.650643308E1,-3.526566126E-1,-2.824316075E-1,9.799590202E0
1.651636308E1,-3.500836916E-1,-2.824897690E-1,9.799680834E0
1.652629308E1,-3.475919006E-1,-2.825934474E-1,9.799766203E0
1.653622208E1,-3.447018777E-1,-2.827205695E-1,9.799865021E0
1.654615208E1,-3.415484012E-1,-2.829065110E-1,9.799969686E0
1.655608108E1,-3.382806482E-1,-2.829401142E-1,9.800081953E0
1.656601108E1,-3.349752538E-1,-2.830272743E-1,9.800193050E0
1.657594008E1,-3.317719297E-1,-2.830623027E-1,9.800301223E0
1.658587008E1,-3.287769128E-1,-2.830283524E-1,9.800402965E0
1.659579908E1,-3.261680314E-1,-2.831867388E-1,9.800485411E0
1.660572908E1,-3.238642284E-1,-2.831457169E-1,9.800563179E0
1.661565908E1,-3.221117448E-1,-2.831772005E-1,9.800619897E0
1.662558808E1,-3.209220557E-1,-2.831137765E-1,9.800660827E0
1.663551808E1,-3.202081106E-1,-2.831236985E-1,9.800684216E0
1.664544708E1,-3.198866234E-1,-2.831220174E-1,9.800694741E0
1.665537708E1,-3.201963431E-1,-2.830857282E-1,9.800685385E0
1.666530608E1,-3.212249049E-1,-2.830891634E-1,9.800652056E0
1.667523608E1,-3.228386999E-1,-2.830236929E-1,9.800600601E0
1.668516608E1,-3.247840685E-1,-2.830141729E-1,9.800536866E0
1.669509508E1,-3.269195082E-1,-2.829122669E-1,9.800468454E0
1.670502508E1,-3.292247730E-1,-2.828560970E-1,9.800393025E0
1.671495408E1,-3.313242888E-1,-2.829270859E-1,9.800319934E0
1.672488408E1,-3.333046677E-1,-2.827997445E-1,9.800256785E0
1.673481308E1,-3.348228607E-1,-2.827664154E-1,9.800205914E0
1.674474308E1,-3.361013179E-1,-2.826769164E-1,9.800164983E0
1.675467308E1,-3.369072469E-1,-2.826245108E-1,9.800138671E0
1.676460208E1,-3.372205480E-1,-2.827378736E-1,9.800124637E0
1.677453208E1,-3.370224370E-1,-2.828864477E-1,9.800126976E0
1.678446108E1,-3.363473760E-1,-2.829843521E-1,9.800147442E0
1.679439108E1,-3.353206415E-1,-2.828624193E-1,9.800186033E0
1.680432008E1,-3.340789121E-1,-2.828106167E-1,9.800229887E0
1.681425008E1,-3.325611577E-1,-2.826613665E-1,9.800286021E0
1.682417908E1,-3.307616040E-1,-2.826503847E-1,9.800347416E0
1.683410908E1,-3.290615991E-1,-2.825762712E-1,9.800406473E0
1.684403908E1,-3.275273263E-1,-2.826746324E-1,9.800455005E0
1.685396808E1,-3.260427913E-1,-2.827946830E-1,9.800501198E0
1.686389808E1,-3.246555028E-1,-2.828800523E-1,9.800545052E0
1.687382708E1,-3.235628410E-1,-2.828469973E-1,9.800581890E0
1.688375708E1,-3.229364945E-1,-2.828445488E-1,9.800602355E0
1.689368608E1,-3.227030445E-1,-2.827227074E-1,9.800614049E0
1.690361608E1,-3.230133854E-1,-2.827027903E-1,9.800604109E0
1.691354608E1,-3.236206919E-1,-2.828898282E-1,9.800578966E0
1.692347508E1,-3.244163517E-1,-2.829239978E-1,9.800551484E0
1.693340508E1,-3.254565348E-1,-2.830436465E-1,9.800513477E0
1.694333408E1,-3.267427761E-1,-2.830203124E-1,9.800471377E0
1.695326408E1,-3.280825925E-1,-2.830196912E-1,9.800426354E0
1.696319308E1,-3.294335186E-1,-2.829917707E-1,9.800381915E0
1.697312308E1,-3.306566099E-1,-2.829763304E-1,9.800341569E0
1.698305208E1,-3.317825644E-1,-2.829386707E-1,9.800304147E0
1.699298208E1,-3.326648727E-1,-2.829261723E-1,9.800274911E0
1.700291208E1,-3.332775878E-1,-2.829255144E-1,9.800253861E0
1.701284108E1,-3.335736396E-1,-2.830120898E-1,9.800241582E0
1.702277163E1,-3.335924969E-1,-2.831319577E-1,9.800237489E0
1.703270063E1,-3.334329044E-1,-2.833137696E-1,9.800237489E0
1.704263063E1,-3.327987374E-1,-2.833747268E-1,9.800257369E0
1.705255963E1,-3.318345680E-1,-2.834024280E-1,9.800288944E0
1.706248963E1,-3.306517129E-1,-2.836013429E-1,9.800323443E0
1.707241963E1,-3.292123842E-1,-2.836606739E-1,9.800370221E0
1.708234863E1,-3.279814357E-1,-2.835427429E-1,9.800414659E0
1.709227863E1,-3.267939392E-1,-2.835910738E-1,9.800453251E0
1.710220762E1,-3.255826520E-1,-2.837519270E-1,9.800488919E0
1.711213762E1,-3.247460616E-1,-2.838442034E-1,9.800514062E0
1.712206662E1,-3.241541772E-1,-2.838490273E-1,9.800533358E0
1.713199662E1,-3.236587353E-1,-2.838472001E-1,9.800549730E0
1.714192662E1,-3.235059768E-1,-2.838000021E-1,9.800556162E0
1.715185562E1,-3.236447385E-1,-2.838625125E-1,9.800549730E0
