"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.406376025E1,8.297362365E-4,1.724061207E-3,2.240450121E-4
1.407368925E1,2.500071190E-3,3.738476429E-3,7.372361142E-4
1.408361925E1,1.194258220E-3,6.787892897E-3,1.526286826E-3
1.409354925E1,9.548398666E-4,8.113881573E-3,1.150779426E-4
1.410347825E1,1.649394166E-3,6.999660283E-3,-5.568680353E-4
1.411340825E1,-1.739478437E-3,9.785059839E-3,9.659277275E-4
1.412333725E1,4.048701376E-4,9.032379836E-3,4.918952473E-4
1.413326725E1,-6.441492587E-4,1.060391124E-2,-2.876119688E-4
1.414319625E1,-4.751975648E-4,7.645090111E-3,-4.195952788E-4
1.415312625E1,-1.143917441E-3,8.529259823E-3,4.938689526E-4
1.416305525E1,1.479920000E-3,2.540926216E-3,-4.680478014E-4
1.417298525E1,-1.464597881E-5,7.270852802E-5,3.637481015E-3
1.418291525E1,1.750290394E-4,-1.326613128E-3,1.177124912E-3
1.419284425E1,-2.465494908E-3,-1.362033188E-3,-7.717763074E-4
1.420277425E1,-1.831343397E-3,-4.238030408E-3,-3.340588883E-4
1.421270325E1,-2.064636210E-3,-5.814355332E-3,-1.734704711E-4
1.422263325E1,7.740780711E-4,-5.648804829E-3,1.795142656E-3
1.423256225E1,-9.884019382E-4,-9.224630892E-3,4.366640933E-4
1.424249225E1,-3.405891359E-3,-7.389785722E-3,-1.561253332E-3
1.425242225E1,3.077307716E-3,-5.661128089E-3,-1.090672798E-3
1.426235125E1,1.480805688E-3,-6.690753624E-3,-1.334354747E-3
1.427228125E1,7.012393326E-6,-4.003091715E-3,-1.015774906E-4
1.428221025E1,-1.024611760E-3,-3.761952976E-3,2.371990122E-3
1.429214025E1,-7.558986545E-4,-1.214118965E-4,2.009001328E-3
1.430206925E1,-7.402701303E-4,-7.891630521E-4,-3.499462269E-3
1.431199925E1,-3.573074937E-4,3.044989891E-3,3.643135773E-3
1.432192925E1,1.295153052E-4,3.843695624E-3,-2.140670083E-3
1.433185825E1,-1.458553597E-4,4.471136723E-3,-1.299111173E-3
1.434178825E1,1.420588233E-4,6.633694284E-3,2.465994097E-3
1.435171725E1,9.838305414E-5,7.468595169E-3,-1.639002468E-3
1.436164725E1,-8.015357889E-4,6.598636042E-3,2.325317590E-3
1.437157625E1,-2.391176764E-3,9.570457041E-3,-6.608851254E-4
1.438150625E1,1.463599969E-3,7.864028215E-3,1.229317859E-4
1.439143625E1,-3.321697004E-4,3.829871770E-3,3.072228283E-4
1.440136525E1,1.664108597E-3,3.470514202E-3,2.498317510E-3
1.441129525E1,3.299822100E-3,5.235124845E-3,1.249080524E-4
1.442122425E1,2.582281362E-3,6.775596412E-4,2.074633492E-3
1.443115425E1,3.905339632E-3,-4.125184845E-3,-2.497732639E-4
1.444108325E1,-2.784654498E-4,-1.145212259E-2,-3.757448401E-3
1.445101325E1,2.623314969E-3,-1.856116392E-2,1.133713173E-3
1.446094325E1,-4.164789338E-3,-2.637790330E-2,-1.380951144E-4
1.447087225E1,-3.062506905E-3,-2.857154980E-2,8.747447282E-5
1.448080225E1,-1.068618149E-4,-2.902145498E-2,-2.751847263E-3
1.449073125E1,-2.117548604E-3,-2.836871333E-2,-2.395782620E-3
1.450066125E1,-5.723354407E-4,-2.681517228E-2,-2.067591995E-3
1.451059025E1,-1.945993630E-3,-2.116447687E-2,-1.581298653E-3
1.452052025E1,7.779598236E-4,-1.136859506E-2,-3.071394749E-4
1.453045025E1,-9.160768241E-4,-3.195886035E-3,-9.518908337E-4
1.454037925E1,6.401878782E-4,5.019956268E-3,7.524883840E-4
1.455030925E1,-3.853957169E-4,1.475141291E-2,-1.414792147E-3
1.456023825E1,-4.459153861E-4,2.298254706E-2,-5.511241034E-5
1.457016825E1,1.306444407E-3,2.596475556E-2,-6.900099106E-4
1.458009725E1,2.228376456E-3,3.301370889E-2,1.737419749E-3
1.459002725E1,-1.636935631E-3,3.642974794E-2,6.524480414E-4
1.459995725E1,4.237713292E-4,3.708706051E-2,1.183850691E-3
1.460988625E1,3.009992652E-4,3.710597008E-2,7.148678415E-4
1.461981625E1,9.181862697E-5,3.274959698E-2,-8.983188309E-4
1.462974525E1,-1.214195509E-3,3.082226589E-2,1.220225589E-3
1.463967525E1,-9.951675311E-4,2.195742726E-2,1.242296305E-3
1.464960425E1,-3.512152471E-4,1.345928013E-2,2.310941927E-4
1.465953425E1,-1.818711637E-3,7.464625873E-3,-8.956389502E-4
1.466946325E1,1.650055405E-3,-4.234907217E-3,-2.754791640E-3
1.467939325E1,-4.945429973E-4,-1.429117192E-2,4.071430303E-4
1.468932325E1,4.684557207E-4,-2.072377130E-2,3.818431869E-4
1.469925225E1,7.709022611E-6,-2.949004993E-2,-9.182859212E-4
1.470918225E1,-3.376902547E-3,-3.315189853E-2,-1.586206723E-3
1.471911125E1,-1.084378920E-3,-3.436431289E-2,-1.460755244E-3
1.472904125E1,-8.622715250E-4,-3.318453580E-2,-1.018670388E-3
1.473897025E1,1.761284657E-3,-2.926716954E-2,-1.646360848E-3
1.474890025E1,4.086648114E-4,-2.580745704E-2,-5.262354389E-4
1.475883025E1,3.100615460E-3,-2.141839638E-2,-1.859560143E-3
1.476875925E1,-8.283462375E-4,-1.306059770E-2,-9.932341054E-4
1.477868925E1,8.798777126E-4,-4.112376831E-3,-9.180894122E-4
1.478861825E1,-2.228563651E-3,3.089875914E-3,2.209446393E-4
1.479854825E1,8.475985378E-4,1.148280315E-2,-7.811002433E-6
1.480847725E1,8.928724565E-4,1.930530742E-2,3.680134192E-3
1.481840725E1,1.187677495E-3,2.176248096E-2,-1.023087185E-3
1.482833725E1,6.417296827E-4,3.087421879E-2,-1.005776227E-3
1.483826625E1,8.187619969E-4,2.947642840E-2,6.428509951E-4
1.484819625E1,-4.520984367E-4,2.898454107E-2,9.210919961E-5
1.485812525E1,5.193877500E-3,2.951969206E-2,1.361655537E-3
1.486805525E1,6.486605853E-4,2.372172475E-2,5.762893707E-4
1.487798425E1,-2.073477022E-3,1.968679205E-2,7.085865363E-4
1.488791425E1,2.663764171E-4,1.312369760E-2,-4.368391819E-4
1.489784425E1,-3.626081161E-4,9.465090930E-3,2.717116149E-3
1.490777325E1,8.685714565E-4,2.056442900E-3,-1.595074311E-3
1.491770325E1,-9.188866243E-4,-8.309566416E-3,-2.089221962E-4
1.492763225E1,1.216169912E-3,-1.373256184E-2,-1.015061047E-3
1.493756225E1,1.322921831E-3,-2.076427452E-2,-9.561521001E-4
1.494749125E1,1.550089568E-3,-2.220264822E-2,-1.282122917E-3
1.495742125E1,-2.503015799E-3,-2.390484512E-2,-2.156386152E-3
1.496735125E1,-1.607927494E-3,-2.551472560E-2,1.192272408E-3
1.497728025E1,1.257654279E-3,-2.536696754E-2,3.413665108E-4
1.498721025E1,-8.579608984E-4,-2.500211447E-2,8.809985593E-5
1.499713925E1,1.765627880E-3,-1.981420629E-2,-3.344895318E-3
1.500706925E1,-1.702238806E-4,-1.381596830E-2,6.943210028E-4
1.501699846E1,-1.202649437E-4,-5.292858928E-3,-3.635725006E-4
1.502692846E1,-2.724037739E-3,-3.273650305E-3,3.699346213E-3
1.503685746E1,2.585622948E-3,3.868971951E-3,3.767516464E-4
1.504678746E1,1.347518992E-3,8.933771402E-3,-2.348461188E-3
1.505671746E1,-1.614472130E-3,1.542106271E-2,1.034495886E-3
1.506664646E1,-9.271102026E-4,1.890367828E-2,6.249018479E-4
1.507657646E1,-9.278026409E-4,2.068199031E-2,1.072747633E-3
1.508650546E1,-2.600800712E-3,2.310786396E-2,-1.334483735E-3
1.509643546E1,-1.409418648E-3,2.246095985E-2,1.345136901E-3
1.510636446E1,1.739502884E-3,1.883693039E-2,5.240843166E-4
1.511629446E1,2.851290628E-4,1.720019802E-2,-1.264837105E-3
1.512622446E1,2.578643151E-3,1.379374880E-2,1.023883466E-3
1.513615346E1,1.555696595E-3,7.042055018E-3,-2.515937202E-3
1.514608346E1,6.485916674E-5,1.581509365E-3,6.071515381E-4
1.515601246E1,8.713877760E-4,-1.125254668E-3,-1.404948067E-3
1.516594246E1,2.396861091E-4,-1.092835143E-2,-1.227048691E-3
1.517587146E1,-1.120519359E-3,-1.745418459E-2,1.407289645E-3
1.518580146E1,7.167952135E-4,-1.956740208E-2,7.734571118E-4
1.519573146E1,-1.393535174E-3,-2.374234237E-2,2.555241808E-4
1.520566046E1,6.368588656E-4,-2.602067776E-2,-1.122395508E-3
1.521559046E1,5.713724531E-4,-2.707378753E-2,-3.651413135E-4
1.522551946E1,-4.773805849E-4,-2.298769914E-2,5.398006178E-4
1.523544946E1,-1.993845450E-3,-2.125862986E-2,-1.418883912E-4
1.524537846E1,-5.975500681E-4,-1.366169751E-2,-9.933011606E-4
1.525530846E1,5.449797027E-4,-8.885900490E-3,8.446152788E-4
1.526523846E1,-1.172226388E-3,-5.550290458E-3,1.991167665E-6
1.527516746E1,-1.374336658E-3,4.563716648E-4,9.215304162E-4
1.528509746E1,2.147713676E-4,5.885491613E-3,-1.187160611E-3
1.529502646E1,-2.299405169E-3,1.273373887E-2,6.747269072E-4
1.530495646E1,9.435261600E-4,1.977753453E-2,-3.170343116E-4
1.531488546E1,-1.167756971E-3,2.215624601E-2,-1.241718419E-4
1.532481546E1,-6.627384573E-5,2.622981742E-2,1.494231401E-3
1.533474546E1,8.167698979E-4,2.687345445E-2,2.676458098E-4
1.534467446E1,-2.197661903E-3,2.666546218E-2,2.655436052E-3
1.535460446E1,1.366863959E-3,2.364461310E-2,7.475828752E-4
1.536453346E1,-1.537046861E-3,2.079796046E-2,4.985772539E-4
1.537446346E1,-1.048339065E-3,1.587522775E-2,1.996744424E-3
1.538439246E1,-9.034634568E-4,8.981634863E-3,-1.308771316E-3
1.539432246E1,5.361107178E-4,-5.836773198E-5,-1.149788965E-3
1.540425246E1,7.254616357E-4,-4.506113008E-3,4.323949106E-4
1.541418146E1,3.546035849E-3,-1.169376634E-2,-1.894794405E-4
1.542411146E1,4.695523530E-4,-1.515188161E-2,-1.811077818E-3
1.543404046E1,3.138489090E-3,-1.965536177E-2,1.139806816E-3
1.544397046E1,-1.679169014E-3,-2.211798728E-2,-1.539599616E-3
1.545389946E1,-1.888563856E-4,-2.000747807E-2,-1.671812031E-3
1.546382946E1,-2.122921869E-4,-2.291538380E-2,3.252923489E-4
1.547375846E1,3.527891822E-4,-2.005665004E-2,1.457453938E-3
1.548368846E1,-1.360422466E-3,-1.608907245E-2,-2.501648851E-4
1.549361846E1,-1.582748722E-3,-1.298716851E-2,-1.617608592E-3
1.550354746E1,7.432559505E-4,-9.326919913E-3,3.984041978E-4
1.551347746E1,6.753453054E-4,-2.988645807E-3,2.893218771E-4
1.552340646E1,6.494857371E-5,5.083129276E-3,3.971797414E-4
1.553333646E1,1.988217700E-3,8.248781785E-3,-1.533624250E-3
1.554326546E1,2.327238210E-3,1.259852294E-2,8.405840490E-4
1.555319546E1,-4.568933509E-4,1.669766009E-2,-2.967519686E-5
1.556312546E1,3.605801612E-5,2.148043178E-2,-1.464852598E-3
1.557305446E1,-2.838989953E-3,2.175045200E-2,1.430246048E-3
1.558298446E1,-2.366279019E-3,2.054137737E-2,6.632558070E-4
1.559291346E1,7.255747914E-5,1.949954592E-2,2.679323778E-3
1.560284346E1,2.621747553E-4,1.645395532E-2,2.092895564E-3
1.561277246E1,1.456724014E-3,1.260193624E-2,-1.492486335E-4
1.562270246E1,-6.551626138E-4,8.034348488E-3,-1.328496262E-3
1.563263146E1,1.340015791E-3,3.713588696E-3,4.819622263E-4
1.564256146E1,-3.241933882E-4,-7.863547653E-4,-4.741125740E-4
1.565249146E1,3.023906611E-4,-6.878020708E-3,1.297304872E-3
1.566242046E1,3.820192069E-4,-1.261260547E-2,-1.875319052E-3
1.567235046E1,-1.572795445E-3,-1.898305677E-2,-1.578903757E-4
1.568227946E1,1.658950467E-3,-1.774095744E-2,2.642157488E-3
1.569220946E1,-1.960456837E-3,-1.878058352E-2,-1.082548872E-3
1.570213946E1,2.439618111E-3,-1.813423447E-2,-8.439645171E-5
1.571206846E1,-2.552205697E-4,-1.696750335E-2,-1.283254474E-3
1.572199846E1,5.908659659E-4,-1.478530932E-2,-1.190576702E-3
1.573192746E1,2.395845950E-4,-1.235166471E-2,-1.061548013E-3
1.574185746E1,-9.814747609E-4,-7.453046273E-3,9.852508083E-5
1.575178646E1,-6.417464465E-4,-2.600040054E-3,-7.994491607E-4
1.576171646E1,-2.910080366E-4,2.756413887E-4,-1.569102518E-3
1.577164546E1,5.267914385E-4,7.285226602E-3,-9.900657460E-4
1.578157546E1,-1.322774217E-3,8.838116191E-3,5.226098001E-4
1.579150546E1,-4.875087179E-4,1.435972005E-2,-2.013579942E-4
1.580143446E1,3.277935088E-3,1.536985673E-2,-1.075673848E-3
1.581136446E1,9.842384607E-4,1.440741494E-2,1.558630727E-3
1.582129346E1,2.869637683E-5,1.670279354E-2,1.675010892E-3
1.583122346E1,-2.569115255E-3,1.520873606E-2,6.984877400E-4
1.584115246E1,-1.587207895E-3,1.502178237E-2,1.352293883E-3
1.585108246E1,-1.731039956E-4,1.268783398E-2,1.552225091E-3
1.586101246E1,1.711082179E-3,7.912253961E-3,-1.517867204E-3
1.587094146E1,-1.933467574E-3,3.263802966E-3,3.031813540E-4
1.588087146E1,-1.838849857E-5,-3.064305638E-4,4.192488268E-5
1.589080046E1,-1.379891299E-3,-6.237097085E-3,-2.594063524E-3
1.590073046E1,4.688752815E-4,-8.477880619E-3,4.480655771E-4
1.591065946E1,-1.673972467E-3,-1.172843575E-2,-1.324405428E-3
1.592058946E1,-4.750173539E-4,-1.441689767E-2,-2.592602745E-3
1.593051946E1,-4.038572777E-3,-1.280679833E-2,-5.486528389E-4
1.594044846E1,-1.032130327E-3,-1.307870727E-2,-3.743114881E-3
1.595037846E1,8.599162102E-4,-1.637439243E-2,1.102976734E-3
1.596030746E1,5.573807284E-4,-1.163583156E-2,-1.442738809E-3
1.597023746E1,3.425469156E-3,-8.244803175E-3,1.844197279E-3
1.598016646E1,1.643547788E-3,-8.233617991E-3,7.496380713E-4
1.599009646E1,2.131331712E-5,-3.610129701E-3,2.975631505E-4
1.600002546E1,-2.094035503E-3,-1.697713742E-3,6.522964686E-4
1.600995546E1,1.417342108E-3,1.816791191E-4,1.295449911E-3
1.601988508E1,9.054825641E-4,2.848035889E-3,3.720790613E-3
1.602981408E1,-9.625460953E-4,6.934802979E-3,1.320371404E-3
1.603974408E1,-2.176598646E-4,1.056122966E-2,2.478047274E-3
1.604967308E1,1.229993068E-3,1.246069279E-2,-1.445535570E-3
1.605960308E1,4.792478867E-4,1.747968607E-2,1.115626423E-3
1.606953208E1,1.034270972E-3,1.502606738E-2,1.172326040E-3
1.607946208E1,8.006021380E-5,1.286917273E-2,-3.579818178E-3
1.608939208E1,-6.480677985E-4,1.246521994E-2,1.316961367E-3
1.609932108E1,1.422539819E-3,1.119728945E-2,1.019219868E-3
1.610925108E1,-2.146233572E-3,6.471799221E-3,8.067598101E-4
1.611918008E1,-5.851034075E-6,3.570551518E-3,-1.032685395E-3
1.612911008E1,1.272030175E-3,-6.443607272E-4,6.887733471E-4
1.613903908E1,5.479166284E-4,-3.263313323E-3,-3.181677312E-4
1.614896908E1,-1.880656928E-4,-7.484931033E-3,1.137481537E-3
1.615889908E1,-2.114596311E-3,-1.106714923E-2,-2.284538932E-4
1.616882808E1,-1.649021404E-3,-1.408993453E-2,-2.997566015E-3
1.617875808E1,-2.796044806E-3,-1.617199369E-2,2.142867772E-3
1.618868708E1,1.466367394E-5,-1.498214062E-2,-1.596332062E-3
1.619861708E1,-2.469000407E-3,-1.247983519E-2,1.456449507E-3
1.620854608E1,-1.385849901E-4,-1.082257368E-2,-1.625857316E-3
1.621847608E1,1.609779894E-3,-1.037249994E-2,-3.954768181E-4
1.622840608E1,-1.477552578E-4,-5.377233028E-3,-9.043724276E-4
1.623833508E1,1.716190949E-3,-3.285852727E-3,-7.266737521E-5
1.624826508E1,-1.330670435E-3,-1.243086881E-3,-1.848652028E-4
1.625819408E1,5.524507724E-4,-2.981973230E-4,2.316375729E-3
1.626812408E1,3.308890387E-3,4.755319096E-3,5.593604874E-4
1.627805308E1,-4.635319114E-3,8.569232188E-3,-8.901981637E-4
1.628798308E1,1.867942512E-3,7.913053036E-3,1.155147795E-3
1.629791208E1,-1.379249850E-3,1.364390925E-2,1.700446010E-4
1.630784208E1,-1.375015592E-3,1.227594167E-2,-2.295092214E-3
1.631777208E1,-9.153536521E-4,1.126260869E-2,-6.705643609E-4
1.632770108E1,-1.119052526E-3,1.146256272E-2,3.754346399E-3
1.633763108E1,2.850389108E-3,1.163167413E-2,1.329804538E-3
1.634756008E1,-5.034925416E-4,7.828172296E-3,-1.063974574E-3
1.635749008E1,2.553017344E-3,3.500801977E-3,6.284643896E-4
1.636741908E1,-2.264165320E-3,2.919087652E-3,-6.287172437E-5
1.637734908E1,3.537219018E-4,-1.585116726E-3,1.727837836E-3
1.638727908E1,1.465450507E-3,-3.916466143E-3,1.595596550E-3
1.639720808E1,7.194993086E-4,-8.031848818E-3,6.262056995E-4
1.640713808E1,-9.626164101E-4,-7.612619549E-3,2.441950841E-3
1.641706708E1,2.135438845E-3,-1.336957514E-2,2.635828918E-3
1.642699708E1,-6.784033030E-5,-1.241361909E-2,5.941621494E-4
1.643692608E1,-5.159480497E-5,-9.229809977E-3,3.035482019E-3
1.644685608E1,3.523007035E-5,-1.087835617E-2,2.257182030E-3
1.645678608E1,2.632611431E-3,-6.795729976E-3,2.613779157E-3
1.646671508E1,2.510561608E-4,-1.140691992E-2,4.740668926E-3
1.647664508E1,2.790195867E-4,-1.181358472E-2,4.569960292E-3
1.648657408E1,1.292392612E-3,-2.346208133E-2,-6.871731021E-4
1.649650408E1,-4.607662559E-4,-2.385250106E-2,-2.019019797E-3
1.650643308E1,-3.010169603E-4,-2.658906952E-2,5.222219042E-4
1.651636308E1,-5.733780563E-5,-2.776245773E-2,-1.310565509E-3
1.652629308E1,-1.281272154E-3,-2.872368880E-2,-1.704227179E-4
1.653622208E1,-1.979286782E-3,-3.101427481E-2,1.640706323E-4
1.654615208E1,-1.537413802E-3,-3.379364684E-2,-1.323794946E-3
1.655608108E1,3.092177212E-5,-3.734790161E-2,2.400134690E-4
1.656601108E1,5.207182840E-4,-3.453010693E-2,-5.406108685E-4
1.657594008E1,1.151088625E-3,-3.263739869E-2,-2.738251351E-3
1.658587008E1,2.043689601E-4,-2.868025564E-2,6.053363904E-5
1.659579908E1,-3.497691359E-3,-2.320000343E-2,-2.733921167E-3
1.660572908E1,1.777628437E-3,-2.162527665E-2,6.888464559E-4
1.661565908E1,-2.304731403E-3,-1.405390911E-2,-8.256933652E-4
1.662558808E1,1.597593538E-3,-1.017145533E-2,-1.574646216E-3
1.663551808E1,-3.297562944E-3,-5.421441048E-3,-2.497234382E-4
1.664544708E1,2.264920156E-3,1.231388887E-4,3.967047669E-4
1.665537708E1,-1.766663045E-4,7.204750553E-3,9.573001880E-4
1.666530608E1,-8.872183971E-4,1.467363443E-2,1.752545824E-3
1.667523608E1,-1.076569315E-3,1.769046299E-2,5.629116204E-4
1.668516608E1,-8.257478476E-5,2.178349905E-2,1.140685752E-3
1.669509508E1,1.171507873E-3,2.281520888E-2,9.489383083E-4
1.670502508E1,-6.326939911E-6,2.156289108E-2,-1.568393782E-4
1.671495408E1,-4.572002217E-4,2.152427472E-2,5.038909148E-4
1.672488408E1,1.843054313E-3,1.736449264E-2,-3.465577029E-4
1.673481308E1,3.218566999E-4,1.433061901E-2,-2.900986001E-4
1.674474308E1,1.406125724E-3,1.288725808E-2,1.350400038E-3
1.675467308E1,-3.624791279E-4,5.222414620E-3,-9.481743909E-4
1.676460208E1,-4.854283296E-3,1.579451724E-3,1.463885186E-3
1.677453208E1,-2.308567520E-3,-3.486147150E-3,-2.060009632E-3
1.678446108E1,-8.119056001E-4,-9.127737954E-3,-2.065138426E-3
1.679439108E1,3.069385421E-3,-1.101085916E-2,-2.115472220E-3
1.680432008E1,-5.453899503E-4,-1.472829375E-2,1.027868129E-4
1.681425008E1,1.535870135E-3,-1.888522133E-2,3.637764603E-4
1.682417908E1,2.067797817E-3,-1.948048733E-2,-2.155771479E-3
1.683410908E1,2.581798472E-4,-1.631665230E-2,-2.382672857E-3
1.684403908E1,-1.038211863E-3,-1.712603495E-2,1.233439427E-3
1.685396808E1,-2.169789281E-3,-1.681843959E-2,-2.250774298E-3
1.686389808E1,1.635970548E-4,-1.207706891E-2,6.136437878E-5
1.687382708E1,2.791783772E-4,-6.271909922E-3,8.147724438E-4
1.688375708E1,2.065224107E-3,-4.220718518E-3,4.302738234E-4
1.689368608E1,-2.306872047E-4,-4.262469010E-4,1.168502262E-3
1.690361608E1,-1.602481585E-3,8.286017925E-3,-4.331227392E-4
1.691354608E1,5.205906928E-4,5.785842426E-3,-1.015593298E-4
1.692347508E1,-1.722740475E-3,1.212845091E-2,4.994806368E-4
1.693340508E1,2.565211616E-4,1.211620029E-2,1.013381407E-4
1.694333408E1,8.927634917E-4,1.242113300E-2,5.379265640E-4
1.695326408E1,-2.528333338E-3,1.419293322E-2,-4.423828796E-4
1.696319308E1,1.234494615E-3,1.108168159E-2,-2.144852653E-3
1.697312308E1,1.129299868E-3,1.314270217E-2,-1.450846903E-4
1.698305208E1,3.175623715E-4,1.088146213E-2,-2.212638035E-3
1.699298208E1,-2.063570078E-3,8.610318415E-3,4.776874557E-4
1.700291208E1,1.603819896E-3,3.455017228E-3,-1.615461893E-3
1.701284108E1,-5.211164244E-4,2.727974206E-3,2.604583278E-3
1.702277163E1,-2.181165852E-3,-2.848815056E-4,-2.640383318E-4
1.703270063E1,-2.982244594E-3,-4.087609239E-3,1.444645924E-3
1.704263063E1,-9.366231970E-4,-8.711439557E-3,-1.494521741E-3
1.705255963E1,-2.439977368E-3,-1.290858164E-2,-8.047628216E-4
1.706248963E1,-1.335994340E-3,-1.657865755E-2,-1.241116785E-3
1.707241963E1,3.756191581E-4,-1.393467188E-2,5.671696272E-4
1.708234863E1,1.298042014E-3,-1.246601064E-2,-1.600368414E-3
1.709227863E1,-1.279365271E-3,-1.457949542E-2,-5.460227840E-4
1.710220762E1,-3.418259090E-3,-1.186607406E-2,-8.431961760E-5
1.711213762E1,-8.640214801E-4,-7.375983987E-3,5.468495656E-4
1.712206662E1,-1.652098959E-3,-7.238952909E-3,1.161149237E-3
1.713199662E1,-7.335743867E-4,-6.401655264E-3,-2.054351382E-3
1.714192662E1,-1.968918601E-3,1.024425728E-5,-2.671126276E-4
1.715185562E1,1.837004907E-3,5.831648130E-3,-7.339646108E-4
1.716178562E1,1.064654440E-3,8.349183947E-3,5.842312239E-4
1.717171462E1,-1.417575404E-4,5.794412922E-3,-1.420127228E-4
1.718164462E1,8.355532773E-4,1.067368593E-2,1.821659738E-3
1.719157363E1,1.883507241E-3,1.153708249E-2,-5.107512698E-5
1.720150363E1,3.914181143E-4,1.201838441E-2,1.570413122E-3
1.721143263E1,-9.241835214E-4,1.199494861E-2,3.826110624E-3
1.722136263E1,1.998528838E-3,1.009321492E-2,2.950336784E-5
1.723129263E1,6.051631644E-4,7.304352708E-3,5.267157685E-4
1.724122163E1,5.364804529E-4,4.552410450E-3,3.124461509E-4
1.725115163E1,1.096010208E-3,2.152902307E-3,2.823523246E-4
1.726108063E1,-1.431862125E-3,2.568888012E-3,1.353458501E-4
1.727101063E1,2.296841703E-4,-3.016559640E-3,-1.574935857E-3
1.728093962E1,-1.987923402E-3,-6.122023333E-3,-1.275376882E-3
1.729086962E1,2.669747919E-4,-8.611279540E-3,5.531494971E-4
1.730079962E1,-1.708188560E-3,-9.777985513E-3,3.290479071E-4
1.731072862E1,-1.923904521E-3,-1.026294660E-2,-2.225456294E-3
1.732065862E1,6.221234798E-4,-6.909644231E-3,-3.217444755E-4
1.733058762E1,-3.240979277E-4,-8.807945065E-3,3.778235987E-5
1.734051762E1,-3.298111260E-4,-9.686226957E-3,1.695764251E-3
1.735044662E1,4.478320479E-4,-8.830021136E-3,1.012929715E-3
1.736037662E1,-4.230010323E-3,-8.979424834E-3,-1.100022346E-3
1.737030662E1,5.714027211E-4,-3.861361649E-3,-3.508748487E-4
1.738023563E1,-3.453064710E-4,-3.069632221E-4,1.022423618E-3
1.739016563E1,-7.303995080E-4,4.610924225E-4,-3.134179860E-4
1.740009463E1,1.626328100E-3,1.885423786E-3,2.532941289E-4
1.741002463E1,1.506485976E-3,4.571221769E-3,1.438933657E-3
1.741995363E1,2.230858430E-3,7.252444513E-3,4.176592920E-4
1.742988363E1,-5.966196768E-4,9.187497199E-3,1.170534873E-3
1.743981363E1,-1.413267804E-3,9.247177280E-3,-1.051181462E-3
1.744974263E1,-2.091574948E-3,1.052655932E-2,1.050052466E-3
1.745967263E1,1.120306551E-3,9.062424302E-3,-9.605493397E-4
1.746960162E1,2.745367587E-3,7.640296593E-3,-1.473740675E-3
1.747953162E1,-1.725608716E-3,3.550529014E-3,6.357540842E-4
1.748946062E1,1.825716347E-3,5.243767053E-3,-1.294505317E-3
1.749939062E1,-5.161575973E-4,1.049362123E-3,5.817816127E-4
1.750931962E1,-1.229884569E-3,-9.317633230E-4,-2.643046901E-4
1.751924962E1,-6.722938269E-4,-2.636307618E-3,-1.397763379E-3
1.752917962E1,-1.069104765E-3,-5.438751541E-3,-4.816362634E-4
1.753910862E1,3.026742488E-4,-5.963929463E-3,-3.200290259E-3
1.754903862E1,2.659305464E-3,-4.339667503E-3,-2.857265063E-4
1.755896763E1,-7.151360624E-4,-7.875326090E-3,-1.193162519E-3
1.756889763E1,1.364792697E-3,-7.288365625E-3,1.963748597E-3
1.757882663E1,-8.988399059E-4,-7.847459987E-3,-1.181401312E-3
1.758875663E1,-8.788662963E-4,-5.856747739E-3,2.037086524E-4
1.759868663E1,-1.124252100E-3,-6.980407517E-3,-5.670976825E-4
1.760861563E1,-1.167661976E-3,-3.196321661E-3,-8.738939650E-4
1.761854563E1,6.493921392E-4,-2.218626905E-3,1.200469444E-3
1.762847463E1,-1.018279232E-3,-1.504159882E-4,1.316583250E-3
1.763840463E1,2.437151503E-3,3.931834362E-4,-1.590480097E-4
1.764833362E1,3.407113254E-4,5.625229795E-3,-2.051224001E-3
1.765826362E1,1.692231279E-3,6.843408104E-3,-3.135823645E-4
1.766819362E1,5.678366870E-5,7.031427231E-3,-3.375508823E-4
1.767812262E1,1.594076399E-3,8.566230536E-3,2.613196149E-3
1.768805262E1,-1.240326092E-3,4.499850329E-3,-6.254739128E-4
1.769798162E1,8.860556409E-5,6.874058396E-3,-3.292332403E-4
1.770791162E1,3.016586415E-4,6.817599759E-3,1.304616220E-3
1.771784062E1,-1.473106211E-3,6.519639865E-3,-2.741757780E-4
1.772777062E1,-1.067506615E-3,5.806446075E-3,-2.954811789E-4
1.773769963E1,3.848224413E-3,4.096065648E-3,-2.243177965E-3
1.774762963E1,6.910464726E-4,1.828916953E-3,-2.410137095E-4
1.775755963E1,7.066628896E-4,-1.421810244E-3,-1.006131526E-3
1.776748863E1,9.703156538E-4,-5.145175848E-3,1.289513428E-3
1.777741863E1,-7.552048191E-5,-1.121670823E-3,-2.246992663E-3
1.778734763E1,-5.666073412E-4,-5.823481828E-3,-3.636050969E-4
1.779727763E1,-2.873307094E-4,-7.989286445E-3,-3.397529945E-4
1.780720663E1,-6.263512187E-4,-7.354921661E-3,-2.190916333E-3
1.781713663E1,-8.152103983E-4,-5.564380903E-3,1.164454268E-3
1.782706663E1,6.114449352E-4,-5.414444953E-3,-2.280078363E-3
1.783699562E1,-7.980773225E-4,-2.035837388E-3,5.504435394E-4
1.784692562E1,1.000887714E-3,-3.241450526E-3,-1.243994571E-3
