"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.836716750E0,-7.424560547E-2,-2.884501648E-1,9.766739960E0
1.846646750E0,-3.367996216E-2,-2.868035889E-1,9.847871246E0
1.856575750E0,-4.161346436E-2,-2.881507874E-1,9.824968872E0
1.866505750E0,-7.409591675E-2,-2.974314880E-1,9.776170349E0
1.876435750E0,-1.234931946E-1,-2.853067017E-1,9.818083191E0
1.886364750E0,-1.788780212E-1,-2.929408264E-1,9.837842102E0
1.896294750E0,-2.269281006E-1,-2.881507874E-1,9.762698364E0
1.906223750E0,-2.848576355E-1,-2.865042114E-1,9.840835876E0
1.916153750E0,-3.215313721E-1,-2.890489197E-1,9.885892181E0
1.926083750E0,-3.436853027E-1,-2.905458069E-1,9.806706848E0
1.936012750E0,-3.671864319E-1,-2.860551453E-1,9.812844086E0
1.945942750E0,-3.897894287E-1,-2.833607483E-1,9.848919067E0
1.955871750E0,-4.297563171E-1,-2.863545227E-1,9.844428406E0
1.965801750E0,-4.537065125E-1,-2.832110596E-1,9.777966614E0
1.975731750E0,-4.852908325E-1,-2.788700867E-1,9.818681946E0
1.985660750E0,-4.956193542E-1,-2.704875183E-1,9.768685913E0
1.995590750E0,-5.102888489E-1,-2.921923828E-1,9.825867004E0
2.005520833E0,-4.784051514E-1,-2.821632385E-1,9.856253815E0
2.015449833E0,-4.662803650E-1,-2.971321106E-1,9.816735992E0
2.025379833E0,-4.129911804E-1,-2.862048340E-1,9.816137238E0
2.035308833E0,-4.305047607E-1,-3.097059631E-1,9.829758911E0
2.045238833E0,-4.246669006E-1,-2.980302429E-1,9.855205994E0
2.055168833E0,-3.658392334E-1,-2.944377136E-1,9.926308136E0
2.065097833E0,-3.779640198E-1,-2.951861572E-1,9.835297394E0
2.075027833E0,-3.098556519E-1,-2.716850281E-1,9.791139221E0
2.084956833E0,-2.715353394E-1,-2.772235107E-1,9.874366150E0
2.094886833E0,-2.203417969E-1,-3.037184143E-1,9.832902374E0
2.104816833E0,-1.901046753E-1,-3.031196594E-1,9.800719299E0
2.114745833E0,-1.547781372E-1,-2.915936279E-1,9.798324280E0
2.124675833E0,-1.362167358E-1,-2.865042114E-1,9.796827393E0
2.134604833E0,-1.386117554E-1,-2.847079468E-1,9.767638092E0
2.144534833E0,-1.697470093E-1,-2.980302429E-1,9.811347198E0
2.154464833E0,-2.300715637E-1,-2.980302429E-1,9.847122803E0
2.164393833E0,-2.865042114E-1,-2.992277527E-1,9.850266266E0
2.174323833E0,-2.823129272E-1,-2.993774414E-1,9.837243347E0
2.184253833E0,-3.135978699E-1,-2.909948730E-1,9.833650818E0
2.194182833E0,-3.423381042E-1,-2.856060791E-1,9.840087433E0
2.204112833E0,-3.317102051E-1,-2.923420715E-1,9.815089417E0
2.214041833E0,-3.682342529E-1,-2.929408264E-1,9.824519806E0
2.223971833E0,-3.454815674E-1,-2.906954956E-1,9.843380585E0
2.233901833E0,-3.585044861E-1,-2.978805542E-1,9.801767120E0
2.243830833E0,-3.706292725E-1,-2.930905151E-1,9.779613190E0
2.253760833E0,-3.688330078E-1,-2.906954956E-1,9.798324280E0
2.263689833E0,-3.242257690E-1,-2.830613708E-1,9.803563385E0
2.273619833E0,-2.957849121E-1,-2.868035889E-1,9.785900116E0
2.283549833E0,-2.679428101E-1,-2.775228882E-1,9.809850311E0
2.293478833E0,-2.493814087E-1,-2.897973633E-1,9.806557159E0
2.303408833E0,-2.442919922E-1,-2.860551453E-1,9.833800507E0
2.313337833E0,-3.261717224E-1,-2.860551453E-1,9.844727783E0
2.323267833E0,-4.117936707E-1,-2.969824219E-1,9.823172607E0
2.333197833E0,-4.534071350E-1,-2.944377136E-1,9.818532257E0
2.343126833E0,-4.640350342E-1,-2.748284912E-1,9.847122803E0
2.353056833E0,-4.999603271E-1,-2.869532776E-1,9.835896149E0
2.362985833E0,-5.405259705E-1,-2.918930054E-1,9.831255798E0
2.372915833E0,-5.263055420E-1,-2.850073242E-1,9.886041870E0
2.382845833E0,-5.496569824E-1,-2.826123047E-1,9.887389069E0
2.392774833E0,-5.751040649E-1,-2.769241333E-1,9.827214203E0
2.402704833E0,-6.074368286E-1,-2.829116821E-1,9.779613190E0
2.412633833E0,-5.743556213E-1,-2.851570129E-1,9.791139221E0
2.422563833E0,-6.048921204E-1,-3.164419556E-1,9.774224396E0
2.432493833E0,-5.706134033E-1,-3.162922668E-1,9.747729492E0
2.442422833E0,-5.673202515E-1,-2.847079468E-1,9.809850311E0
2.452352833E0,-5.493576050E-1,-2.688409424E-1,9.954150238E0
2.462281833E0,-5.631289673E-1,-2.799179077E-1,9.867031403E0
2.472211833E0,-5.655239868E-1,-2.880010986E-1,9.778265991E0
2.482141833E0,-5.566923523E-1,-2.897973633E-1,9.832004242E0
2.492070833E0,-5.578898621E-1,-2.853067017E-1,9.819131012E0
2.502000833E0,-5.209167480E-1,-2.763253784E-1,9.798623657E0
2.511930833E0,-5.306465149E-1,-2.944377136E-1,9.831106110E0
2.521859833E0,-5.776487732E-1,-2.887495422E-1,9.805958405E0
2.531789833E0,-6.150709534E-1,-2.865042114E-1,9.802066498E0
2.541718833E0,-6.221063232E-1,-3.049159241E-1,9.833800507E0
2.551648833E0,-5.608836365E-1,-2.695893860E-1,9.865384827E0
2.561578833E0,-5.179229736E-1,-2.621049500E-1,9.862989807E0
2.571507833E0,-5.028044128E-1,-2.814147949E-1,9.814041595E0
2.581437833E0,-5.285508728E-1,-3.088078308E-1,9.788444824E0
2.591366833E0,-5.536985779E-1,-3.091072083E-1,9.795629883E0
2.601296833E0,-6.044430542E-1,-3.061134338E-1,9.771230621E0
2.611226833E0,-6.474037170E-1,-3.005749512E-1,9.770781555E0
2.621155833E0,-7.349716187E-1,-2.938389587E-1,9.747130737E0
2.631085833E0,-7.418572998E-1,-2.751278687E-1,9.802964630E0
2.641014833E0,-7.399113464E-1,-2.716850281E-1,9.937834167E0
2.650944833E0,-6.679110718E-1,-2.745291138E-1,9.923763428E0
2.660874833E0,-5.975573730E-1,-2.897973633E-1,9.804760895E0
2.670803833E0,-5.177732849E-1,-2.863545227E-1,9.796977081E0
2.680733833E0,-5.101391602E-1,-3.008743286E-1,9.770781555E0
2.690662833E0,-4.951702881E-1,-3.041674805E-1,9.761201477E0
2.700592833E0,-5.340893555E-1,-2.953358459E-1,9.866133270E0
2.710522833E0,-5.462141418E-1,-2.920426941E-1,9.894723816E0
2.720451833E0,-5.834866333E-1,-3.004252625E-1,9.820777588E0
2.730381833E0,-6.517446899E-1,-2.992277527E-1,9.793085175E0
2.740310833E0,-6.664141846E-1,-3.068618774E-1,9.780960388E0
2.750240833E0,-6.771917725E-1,-2.915936279E-1,9.790540466E0
2.760170833E0,-6.809339905E-1,-2.906954956E-1,9.802964630E0
2.770099833E0,-6.523434448E-1,-2.881507874E-1,9.836943970E0
2.780029833E0,-5.990542603E-1,-2.796185303E-1,9.850266266E0
2.789958833E0,-5.849835205E-1,-2.788700867E-1,9.836794281E0
2.799888833E0,-5.351371765E-1,-3.014730835E-1,9.815239105E0
2.809818833E0,-4.933740234E-1,-2.915936279E-1,9.791139221E0
2.819747833E0,-4.932243347E-1,-2.900967407E-1,9.767039337E0
2.829677833E0,-5.481600952E-1,-2.981799316E-1,9.761351166E0
2.839606833E0,-5.936654663E-1,-2.953358459E-1,9.796827393E0
2.849536833E0,-6.194119263E-1,-2.764750671E-1,9.807754669E0
2.859466833E0,-6.364764404E-1,-2.797682190E-1,9.838740234E0
2.869395833E0,-6.123765564E-1,-2.793191528E-1,9.852212219E0
2.879325833E0,-5.942642212E-1,-2.957849121E-1,9.804461517E0
2.889254833E0,-6.568341064E-1,-3.225791931E-1,9.786049805E0
2.899184833E0,-6.885681152E-1,-3.373983765E-1,9.803114319E0
2.909114833E0,-6.584806824E-1,-3.115022278E-1,9.726773071E0
2.919043833E0,-5.942642212E-1,-2.499801636E-1,9.937235413E0
2.928973833E0,-4.884342957E-1,-2.653981018E-1,1.002884491E1
2.938903833E0,-4.111949158E-1,-3.050656128E-1,9.779463501E0
2.948832833E0,-4.221221924E-1,-3.110531616E-1,9.742041321E0
2.958762833E0,-5.119354248E-1,-3.305126953E-1,9.752519531E0
2.968691833E0,-5.638774109E-1,-3.192860413E-1,9.725425873E0
2.978621833E0,-5.499563599E-1,-2.782713318E-1,9.799671478E0
2.988551833E0,-4.800517273E-1,-2.399510193E-1,9.871821442E0
2.998480833E0,-3.761677551E-1,-2.526745605E-1,9.905950470E0
3.008410583E0,-2.878514099E-1,-2.983296204E-1,9.882449341E0
3.018339583E0,-2.255809021E-1,-3.195854187E-1,9.807155914E0
3.028269583E0,-2.242337036E-1,-3.180885315E-1,9.808353424E0
3.038199583E0,-2.353106689E-1,-3.118016052E-1,9.794432373E0
3.048128583E0,-2.742297363E-1,-2.960842896E-1,9.779762878E0
3.058058583E0,-3.311114502E-1,-2.962339783E-1,9.809401245E0
3.067987583E0,-3.923341370E-1,-2.933898926E-1,9.813592529E0
3.077917583E0,-4.852908325E-1,-3.080593872E-1,9.795629883E0
3.087847583E0,-5.719606018E-1,-2.983296204E-1,9.814191284E0
3.097776583E0,-6.116281128E-1,-3.046165466E-1,9.795629883E0
3.107706583E0,-6.102809143E-1,-2.965333557E-1,9.758058014E0
3.117635583E0,-5.740562439E-1,-2.838098145E-1,9.836943970E0
3.127565583E0,-5.266049194E-1,-2.832110596E-1,9.905950470E0
3.137495583E0,-4.739144897E-1,-2.868035889E-1,9.942624207E0
3.147424583E0,-4.349954224E-1,-3.031196594E-1,9.993518372E0
3.157354583E0,-4.222718811E-1,-2.794688416E-1,1.001716919E1
3.167283583E0,-4.565505981E-1,-3.171903992E-1,9.971663818E0
3.177213583E0,-5.441184998E-1,-3.218307495E-1,9.959239655E0
3.187143583E0,-6.450086975E-1,-2.737806702E-1,9.974358215E0
3.197072583E0,-7.598199463E-1,-2.872526550E-1,9.840237122E0
3.207002583E0,-8.975335693E-1,-3.327580261E-1,9.787247314E0
3.216931583E0,-1.275647278E0,-2.598596191E-1,9.598789215E0
3.226861583E0,-1.599873047E0,-2.642005920E-1,9.683363342E0
3.236791583E0,-1.678759003E0,-3.234773254E-1,9.926906891E0
3.246720583E0,-1.475781097E0,-2.766247559E-1,9.688452759E0
3.256650583E0,-1.297950897E0,-2.080673218E-1,9.434431000E0
3.266579583E0,-9.086105347E-1,-2.642005920E-1,9.752220154E0
3.276509583E0,-7.047344971E-1,-2.677931213E-1,1.014739838E1
3.286439583E0,-5.143304443E-1,-3.040177917E-1,9.976902924E0
3.296368583E0,-4.568499756E-1,-3.610491943E-1,9.670639801E0
3.306298583E0,-2.758763123E-1,-2.915936279E-1,9.711205444E0
3.316227583E0,-2.799179077E-2,-3.146456909E-1,9.841284943E0
3.326157583E0,6.795867920E-2,-2.224374390E-1,9.743089142E0
3.336087583E0,5.463638306E-2,-2.348616028E-1,9.632768555E0
3.346016583E0,-4.204756165E-1,-2.716850281E-1,9.743238831E0
3.355946583E0,-2.935395813E-1,-1.883084106E-1,1.009515701E1
3.365876583E0,-1.255888367E-1,-2.996768188E-1,9.904453583E0
3.375805583E0,-2.233355713E-1,-3.174897766E-1,9.686207428E0
3.385735583E0,-2.716850281E-1,-2.592608643E-1,9.684261475E0
3.395664583E0,3.143463135E-2,-2.784210205E-1,9.742490387E0
3.405594583E0,-2.791694641E-1,-2.921923828E-1,9.791288910E0
3.415524583E0,-8.562194824E-2,-2.817141724E-1,9.918973389E0
3.425453583E0,-7.289840698E-2,-2.827619934E-1,9.765991516E0
3.435383583E0,-7.634124756E-2,-2.784210205E-1,9.689500580E0
3.445312583E0,-1.178050232E-1,-2.787203979E-1,9.858948212E0
3.455242583E0,-1.462458801E-1,-2.764750671E-1,9.863588562E0
3.465172583E0,-1.971400452E-1,-2.776725769E-1,9.747879181E0
3.475101583E0,-2.517764282E-1,-2.763253784E-1,9.791438599E0
3.485031583E0,-3.026705933E-1,-2.787203979E-1,9.885293427E0
3.494960583E0,-3.574566650E-1,-2.728825378E-1,9.836345215E0
3.504890583E0,-4.146377563E-1,-2.736309814E-1,9.797875214E0
3.514820583E0,-4.758604431E-1,-2.773731995E-1,9.839039612E0
3.524749583E0,-5.191204834E-1,-2.742297363E-1,9.856702881E0
3.534679583E0,-5.610333252E-1,-2.722837830E-1,9.830357666E0
3.544608583E0,-5.821394348E-1,-2.730322266E-1,9.836195526E0
3.554538583E0,-6.011499023E-1,-2.688409424E-1,9.844428406E0
3.564468583E0,-6.122268677E-1,-2.730322266E-1,9.841584320E0
3.574397583E0,-5.953120422E-1,-2.749781799E-1,9.814790039E0
3.584327583E0,-5.771997070E-1,-2.727328491E-1,9.833052063E0
3.594256583E0,-5.339396667E-1,-2.710862732E-1,9.849817200E0
3.604186583E0,-4.887336731E-1,-2.719844055E-1,9.834698639E0
3.614116583E0,-4.459226990E-1,-2.707868958E-1,9.826016693E0
3.624045583E0,-3.992198181E-1,-2.695893860E-1,9.843230896E0
3.633975583E0,-3.417393494E-1,-2.742297363E-1,9.831106110E0
